HOG	OG	Gene Tree Parent Clade	Xanthoria_calcicola_GTX0491	Xanthoria_parietina_GTX0501	Xanthoria_parietina_SAMEA111342678	Xanthoria_parietina_SAMEA115359166
N1.HOG0007480	OG0007198	n0			XANPAOZ2100_008713-T1	XANPARI20_000297-T1
N1.HOG0007481	OG0007199	n0			XANPAOZ2100_008714-T1	XANPARI20_000296-T1
N1.HOG0007482	OG0007200	n0			XANPAOZ2100_008715-T1	XANPARI20_000295-T1
N1.HOG0007483	OG0007201	n0			XANPAOZ2100_008716-T1	XANPARI20_000294-T1
N1.HOG0007484	OG0007202	n0			XANPAOZ2100_008717-T1	XANPARI20_000293-T1
N1.HOG0007485	OG0007203	n0			XANPAOZ2100_008718-T1	XANPARI20_000292-T1
N1.HOG0007486	OG0007204	n0			XANPAOZ2100_008721-T1	XANPARI20_000289-T1
N1.HOG0007487	OG0007205	n0			XANPAOZ2100_008722-T1	XANPARI20_000288-T1
N1.HOG0007488	OG0007206	n0			XANPAOZ2100_008723-T1	XANPARI20_000287-T1
N1.HOG0007489	OG0007207	n0			XANPAOZ2100_008724-T1	XANPARI20_000286-T1
N1.HOG0007490	OG0007208	n0			XANPAOZ2100_008734-T1	XANPARI20_000283-T1
N1.HOG0007491	OG0007209	n0			XANPAOZ2100_008733-T1	XANPARI20_000282-T1
N1.HOG0007492	OG0007210	n0				XANPARI20_000285-T1
N1.HOG0007493	OG0007211	n0			XANPAOZ2100_008731-T1	XANPARI20_001776-T1
N1.HOG0007494	OG0007212	n0			XANPAOZ2100_008729-T1	XANPARI20_000277-T1
N1.HOG0007495	OG0007213	n0				XANPARI20_000274-T1
N1.HOG0007496	OG0007214	n0			XANPAOZ2100_008737-T1	XANPARI20_000273-T1
N1.HOG0007497	OG0007215	n0			XANPAOZ2100_008736-T1	XANPARI20_000272-T1
N1.HOG0007498	OG0007216	n0			XANPAOZ2100_008740-T1	XANPARI20_000266-T1
N1.HOG0007499	OG0007217	n0			XANPAOZ2100_008741-T1	XANPARI20_000265-T1
N1.HOG0007500	OG0007218	n0			XANPAOZ2100_008742-T1	XANPARI20_000264-T1
N1.HOG0007501	OG0007219	n0			XANPAOZ2100_008744-T1	XANPARI20_000262-T1
N1.HOG0007502	OG0007220	n0			XANPAOZ2100_008745-T1	XANPARI20_000261-T1
N1.HOG0007503	OG0007221	n0			XANPAOZ2100_008746-T1	XANPARI20_000260-T1
N1.HOG0007504	OG0007222	n0			XANPAOZ2100_008747-T1	XANPARI20_000259-T1
N1.HOG0007505	OG0007223	n0			XANPAOZ2100_008748-T1	XANPARI20_000257-T1
N1.HOG0007506	OG0007224	n0			XANPAOZ2100_008749-T1	XANPARI20_000256-T1
N1.HOG0007507	OG0007225	n0			XANPAOZ2100_008750-T1	XANPARI20_000255-T1
N1.HOG0007508	OG0007226	n0			XANPAOZ2100_008751-T1	XANPARI20_000254-T1
N1.HOG0007509	OG0007227	n0			XANPAOZ2100_008752-T1	XANPARI20_000253-T1
N1.HOG0007510	OG0007228	n0			XANPAOZ2100_008753-T1	XANPARI20_000252-T1
N1.HOG0007511	OG0007229	n0			XANPAOZ2100_008754-T1	XANPARI20_000251-T1
N1.HOG0007512	OG0007230	n0			XANPAOZ2100_008755-T1	XANPARI20_000250-T1
N1.HOG0007513	OG0007231	n0			XANPAOZ2100_008756-T1	XANPARI20_000249-T1
N1.HOG0007514	OG0007232	n0			XANPAOZ2100_008757-T1	XANPARI20_000248-T1
N1.HOG0007515	OG0007233	n0			XANPAOZ2100_008758-T1	XANPARI20_000247-T1
N1.HOG0007516	OG0007234	n0			XANPAOZ2100_008759-T1	XANPARI20_000246-T1
N1.HOG0007517	OG0007235	n0			XANPAOZ2100_008761-T1	XANPARI20_000244-T1
N1.HOG0007518	OG0007236	n0			XANPAOZ2100_008763-T1	XANPARI20_000242-T1
N1.HOG0007519	OG0007237	n0			XANPAOZ2100_008766-T1	XANPARI20_000238-T1
N1.HOG0007520	OG0007238	n0			XANPAOZ2100_008770-T1	XANPARI20_000235-T1
N1.HOG0007521	OG0007239	n0			XANPAOZ2100_008771-T1	XANPARI20_000234-T1
N1.HOG0007522	OG0007240	n0			XANPAOZ2100_008772-T1	XANPARI20_000233-T1
N1.HOG0007523	OG0007241	n0			XANPAOZ2100_008775-T1	XANPARI20_000230-T1
N1.HOG0007524	OG0007242	n0			XANPAOZ2100_008774-T1	XANPARI20_000231-T1
N1.HOG0007525	OG0007243	n0			XANPAOZ2100_008778-T1	XANPARI20_000226-T1
N1.HOG0007526	OG0007244	n0			XANPAOZ2100_008779-T1	XANPARI20_000225-T1
N1.HOG0007527	OG0007245	n0			XANPAOZ2100_008780-T1	XANPARI20_000224-T1
N1.HOG0007528	OG0007246	n0			XANPAOZ2100_008782-T1	XANPARI20_000223-T1
N1.HOG0007529	OG0007247	n0			XANPAOZ2100_005239-T1	XANPARI20_004481-T1
N1.HOG0007530	OG0007248	n0			XANPAOZ2100_008835-T1	XANPARI20_000171-T1
N1.HOG0007531	OG0007249	n0			XANPAOZ2100_008851-T1	XANPARI20_000156-T1
N1.HOG0007532	OG0007250	n0			XANPAOZ2100_008853-T1	XANPARI20_000154-T1
N1.HOG0007533	OG0007251	n0			XANPAOZ2100_008854-T1	XANPARI20_000153-T1
N1.HOG0007534	OG0007252	n0			XANPAOZ2100_008855-T1	XANPARI20_000152-T1
N1.HOG0007535	OG0007253	n0			XANPAOZ2100_008856-T1	XANPARI20_000151-T1
N1.HOG0007536	OG0007254	n0			XANPAOZ2100_008859-T1	XANPARI20_000150-T1
N1.HOG0007537	OG0007255	n0			XANPAOZ2100_008860-T1	XANPARI20_000149-T1
N1.HOG0007538	OG0007256	n0			XANPAOZ2100_008861-T1	XANPARI20_000148-T1
N1.HOG0007539	OG0007257	n0			XANPAOZ2100_008862-T1	XANPARI20_000147-T1
N1.HOG0007540	OG0007258	n0			XANPAOZ2100_008863-T1	XANPARI20_000146-T1
N1.HOG0007541	OG0007259	n0			XANPAOZ2100_008864-T1	XANPARI20_000145-T1
N1.HOG0007542	OG0007260	n0			XANPAOZ2100_008865-T1	XANPARI20_000144-T1
N1.HOG0007543	OG0007261	n0			XANPAOZ2100_008866-T1	XANPARI20_000143-T1
N1.HOG0007544	OG0007262	n0			XANPAOZ2100_008867-T1	XANPARI20_000142-T1
N1.HOG0007545	OG0007263	n0			XANPAOZ2100_008868-T1	XANPARI20_000141-T1
N1.HOG0007546	OG0007264	n0			XANPAOZ2100_008871-T1	XANPARI20_000138-T1
N1.HOG0007547	OG0007265	n0			XANPAOZ2100_008872-T1	XANPARI20_000137-T1
N1.HOG0007548	OG0007266	n0			XANPAOZ2100_008873-T1	XANPARI20_000136-T1
N1.HOG0007549	OG0007267	n0			XANPAOZ2100_008874-T1	XANPARI20_000134-T1
N1.HOG0007550	OG0007268	n0			XANPAOZ2100_008875-T1	XANPARI20_000133-T1
N1.HOG0007551	OG0007269	n0			XANPAOZ2100_008876-T1	XANPARI20_000132-T1
N1.HOG0007552	OG0007270	n0			XANPAOZ2100_008877-T1	XANPARI20_000131-T1
N1.HOG0007553	OG0007271	n0			XANPAOZ2100_008878-T1	XANPARI20_000130-T1
N1.HOG0007554	OG0007272	n0			XANPAOZ2100_008880-T1	XANPARI20_000128-T1
N1.HOG0007555	OG0007273	n0			XANPAOZ2100_008881-T1	XANPARI20_000127-T1
N1.HOG0007556	OG0007274	n0			XANPAOZ2100_008882-T1	XANPARI20_000126-T1
N1.HOG0007557	OG0007275	n0			XANPAOZ2100_008883-T1	XANPARI20_000125-T1
N1.HOG0007558	OG0007276	n0			XANPAOZ2100_008884-T1	XANPARI20_000124-T1
N1.HOG0007559	OG0007277	n0			XANPAOZ2100_008885-T1	
N1.HOG0007560	OG0007278	n0			XANPAOZ2100_008886-T1	XANPARI20_000122-T1
N1.HOG0007561	OG0007279	n0			XANPAOZ2100_008887-T1	XANPARI20_000121-T1
N1.HOG0007562	OG0007280	n0			XANPAOZ2100_008888-T1	XANPARI20_000120-T1
N1.HOG0007563	OG0007281	n0			XANPAOZ2100_008889-T1	XANPARI20_000119-T1
N1.HOG0007564	OG0007282	n0			XANPAOZ2100_008890-T1	XANPARI20_000118-T1
N1.HOG0007565	OG0007283	n0			XANPAOZ2100_008891-T1	XANPARI20_000117-T1
N1.HOG0007566	OG0007284	n0			XANPAOZ2100_008892-T1	XANPARI20_000116-T1
N1.HOG0007567	OG0007285	n0			XANPAOZ2100_008893-T1	XANPARI20_000115-T1
N1.HOG0007568	OG0007286	n0			XANPAOZ2100_008894-T1	XANPARI20_000114-T1
N1.HOG0007569	OG0007287	n0			XANPAOZ2100_008895-T1	XANPARI20_000113-T1
N1.HOG0007570	OG0007288	n0			XANPAOZ2100_008896-T1	XANPARI20_000112-T1
N1.HOG0007571	OG0007289	n0			XANPAOZ2100_008897-T1	XANPARI20_000111-T1
N1.HOG0007572	OG0007290	n0			XANPAOZ2100_008898-T1	XANPARI20_000110-T1
N1.HOG0007573	OG0007291	n0			XANPAOZ2100_008899-T1	XANPARI20_000109-T1
N1.HOG0007574	OG0007292	n0			XANPAOZ2100_008900-T1	XANPARI20_000108-T1
N1.HOG0007575	OG0007293	n0			XANPAOZ2100_008901-T1	XANPARI20_000107-T1
N1.HOG0007576	OG0007294	n0			XANPAOZ2100_008902-T1	XANPARI20_000106-T1
N1.HOG0007577	OG0007295	n0			XANPAOZ2100_008904-T1	XANPARI20_000104-T1
N1.HOG0007578	OG0007296	n0			XANPAOZ2100_008905-T1	XANPARI20_000103-T1
N1.HOG0007579	OG0007297	n0			XANPAOZ2100_008906-T1	XANPARI20_000102-T1
N1.HOG0007580	OG0007298	n0			XANPAOZ2100_008907-T1	XANPARI20_000101-T1
N1.HOG0007581	OG0007299	n0			XANPAOZ2100_008908-T1	XANPARI20_000100-T1
N1.HOG0007582	OG0007300	n0			XANPAOZ2100_008909-T1	XANPARI20_000098-T1
N1.HOG0007583	OG0007301	n0			XANPAOZ2100_008910-T1	XANPARI20_000097-T1
N1.HOG0007584	OG0007302	n0			XANPAOZ2100_008911-T1	XANPARI20_000096-T1
N1.HOG0007585	OG0007303	n0			XANPAOZ2100_008912-T1	XANPARI20_000095-T1
N1.HOG0007586	OG0007304	n0			XANPAOZ2100_008913-T1	XANPARI20_000094-T1
N1.HOG0007587	OG0007305	n0			XANPAOZ2100_008914-T1	XANPARI20_000093-T1
N1.HOG0007588	OG0007306	n0			XANPAOZ2100_008917-T1	XANPARI20_000091-T1
N1.HOG0007589	OG0007307	n0			XANPAOZ2100_008919-T1	XANPARI20_000089-T1
N1.HOG0007590	OG0007308	n0			XANPAOZ2100_008920-T1	XANPARI20_000088-T1
N1.HOG0007591	OG0007309	n0			XANPAOZ2100_008921-T1	XANPARI20_000087-T1
N1.HOG0007592	OG0007310	n0			XANPAOZ2100_008922-T1	XANPARI20_000086-T1
N1.HOG0007593	OG0007311	n0			XANPAOZ2100_008923-T1	XANPARI20_000085-T1
N1.HOG0007594	OG0007312	n0			XANPAOZ2100_008925-T1	XANPARI20_000084-T1
N1.HOG0007595	OG0007313	n0			XANPAOZ2100_008926-T1	XANPARI20_000083-T1
N1.HOG0007596	OG0007314	n0			XANPAOZ2100_008927-T1	XANPARI20_000081-T1
N1.HOG0007597	OG0007315	n0			XANPAOZ2100_008929-T1	XANPARI20_000079-T1
N1.HOG0007598	OG0007316	n0			XANPAOZ2100_008930-T1	XANPARI20_000078-T1
N1.HOG0007599	OG0007317	n0			XANPAOZ2100_008932-T1	XANPARI20_000076-T1
N1.HOG0007600	OG0007318	n0			XANPAOZ2100_008933-T1	XANPARI20_000074-T1
N1.HOG0007601	OG0007319	n0			XANPAOZ2100_008934-T1	XANPARI20_000073-T1
N1.HOG0007602	OG0007320	n0			XANPAOZ2100_008935-T1	XANPARI20_000072-T1
N1.HOG0007603	OG0007321	n0			XANPAOZ2100_008936-T1	XANPARI20_000071-T1
N1.HOG0007604	OG0007322	n0			XANPAOZ2100_008937-T1	XANPARI20_000070-T1
N1.HOG0007605	OG0007323	n0			XANPAOZ2100_008938-T1	XANPARI20_000069-T1
N1.HOG0007606	OG0007324	n0			XANPAOZ2100_008939-T1	XANPARI20_000068-T1
N1.HOG0007607	OG0007325	n0			XANPAOZ2100_008940-T1	XANPARI20_000066-T1
N1.HOG0007608	OG0007326	n0			XANPAOZ2100_008941-T1	XANPARI20_000065-T1
N1.HOG0007609	OG0007327	n0			XANPAOZ2100_008942-T1	XANPARI20_000064-T1
N1.HOG0007610	OG0007328	n0			XANPAOZ2100_008943-T1	XANPARI20_000063-T1
N1.HOG0007611	OG0007329	n0			XANPAOZ2100_008944-T1	XANPARI20_000062-T1
N1.HOG0007612	OG0007330	n0			XANPAOZ2100_008947-T1	XANPARI20_000058-T1
N1.HOG0007613	OG0007331	n0			XANPAOZ2100_008950-T1	XANPARI20_000055-T1
N1.HOG0007614	OG0007332	n0			XANPAOZ2100_008958-T1	XANPARI20_000051-T1
N1.HOG0007615	OG0007333	n0			XANPAOZ2100_008959-T1	XANPARI20_000050-T1
N1.HOG0007616	OG0007334	n0			XANPAOZ2100_008960-T1	XANPARI20_000049-T1
N1.HOG0007617	OG0007335	n0			XANPAOZ2100_008961-T1	XANPARI20_000048-T1
N1.HOG0007618	OG0007336	n0			XANPAOZ2100_008963-T1	XANPARI20_000046-T1
N1.HOG0007619	OG0007337	n0			XANPAOZ2100_008964-T1	XANPARI20_000045-T1
N1.HOG0007620	OG0007338	n0			XANPAOZ2100_008965-T1	XANPARI20_000044-T1
N1.HOG0007621	OG0007339	n0			XANPAOZ2100_008966-T1	XANPARI20_000043-T1
N1.HOG0007622	OG0007340	n0			XANPAOZ2100_008967-T1	XANPARI20_000042-T1
N1.HOG0007623	OG0007341	n0			XANPAOZ2100_008968-T1	XANPARI20_000041-T1
N1.HOG0007624	OG0007342	n0			XANPAOZ2100_008969-T1	XANPARI20_000040-T1
N1.HOG0007625	OG0007343	n0			XANPAOZ2100_008970-T1	XANPARI20_000039-T1
N1.HOG0007626	OG0007344	n0			XANPAOZ2100_008971-T1	XANPARI20_000038-T1
N1.HOG0007627	OG0007345	n0			XANPAOZ2100_008972-T1	XANPARI20_000037-T1
N1.HOG0007628	OG0007346	n0			XANPAOZ2100_008973-T1	XANPARI20_000036-T1
N1.HOG0007629	OG0007347	n0			XANPAOZ2100_008974-T1	XANPARI20_000035-T1
N1.HOG0007630	OG0007348	n0			XANPAOZ2100_008975-T1	XANPARI20_000034-T1
N1.HOG0007631	OG0007349	n0			XANPAOZ2100_008977-T1	XANPARI20_000032-T1
N1.HOG0007632	OG0007350	n0			XANPAOZ2100_008978-T1	XANPARI20_000031-T1
N1.HOG0007633	OG0007351	n0			XANPAOZ2100_008979-T1	XANPARI20_000029-T1
N1.HOG0007634	OG0007352	n0			XANPAOZ2100_008980-T1	XANPARI20_000028-T1
N1.HOG0007635	OG0007353	n0			XANPAOZ2100_008981-T1	XANPARI20_000027-T1
N1.HOG0007636	OG0007354	n0			XANPAOZ2100_008984-T1	XANPARI20_000024-T1
N1.HOG0007637	OG0007355	n0			XANPAOZ2100_008985-T1	XANPARI20_000023-T1
N1.HOG0007638	OG0007356	n0			XANPAOZ2100_008987-T1	XANPARI20_000022-T1
N1.HOG0007639	OG0007357	n0			XANPAOZ2100_008989-T1	XANPARI20_000020-T1
N1.HOG0007640	OG0007358	n0			XANPAOZ2100_008990-T1	XANPARI20_000019-T1
N1.HOG0007641	OG0007359	n0			XANPAOZ2100_008991-T1	XANPARI20_000018-T1
N1.HOG0007642	OG0007360	n0			XANPAOZ2100_008992-T1	XANPARI20_000017-T1
N1.HOG0007643	OG0007361	n0			XANPAOZ2100_008994-T1	XANPARI20_000015-T1
N1.HOG0007644	OG0007362	n0			XANPAOZ2100_008995-T1	XANPARI20_000014-T1
N1.HOG0007645	OG0007363	n0			XANPAOZ2100_008996-T1	XANPARI20_000013-T1
N1.HOG0007646	OG0007364	n0			XANPAOZ2100_008997-T1	XANPARI20_000012-T1
N1.HOG0007647	OG0007365	n0			XANPAOZ2100_008998-T1	XANPARI20_000011-T1
N1.HOG0007648	OG0007366	n0			XANPAOZ2100_009000-T1	XANPARI20_000009-T1
N1.HOG0007649	OG0007367	n0			XANPAOZ2100_009002-T1	XANPARI20_000008-T1
N1.HOG0007650	OG0007368	n0			XANPAOZ2100_009004-T1	XANPARI20_000006-T1
N1.HOG0007651	OG0007369	n0			XANPAOZ2100_009007-T1	XANPARI20_000003-T1
N1.HOG0007652	OG0007370	n0				XANPARI20_000001-T1
N1.HOG0007653	OG0007371	n0			XANPAOZ2100_009009-T1	
N1.HOG0007654	OG0007372	n0			XANPAOZ2100_009027-T1	
N1.HOG0007655	OG0007373	n0			XANPAOZ2100_009031-T1	
N1.HOG0007656	OG0007374	n0			XANPAOZ2100_004648-T1	XANPARI20_005697-T1
N1.HOG0007657	OG0007375	n0			XANPAOZ2100_000128-T1	XANPARI20_000771-T1
N1.HOG0007658	OG0007376	n0			XANPAOZ2100_000127-T1	XANPARI20_000770-T1
N1.HOG0007659	OG0007377	n0			XANPAOZ2100_008420-T1	XANPARI20_003124-T1
N1.HOG0007660	OG0007378	n0			XANPAOZ2100_008421-T1	XANPARI20_003125-T1
N1.HOG0007661	OG0007379	n0			XANPAOZ2100_008422-T1	XANPARI20_003126-T1
N1.HOG0007662	OG0007380	n0			XANPAOZ2100_008423-T1	XANPARI20_003127-T1
N1.HOG0007663	OG0007381	n0			XANPAOZ2100_008426-T1	XANPARI20_003130-T1
N1.HOG0007664	OG0007382	n0			XANPAOZ2100_008433-T1	XANPARI20_009137-T1
N1.HOG0007665	OG0007383	n0			XANPAOZ2100_008434-T1	XANPARI20_003138-T1
N1.HOG0007666	OG0007384	n0			XANPAOZ2100_008454-T1	XANPARI20_009116-T1
N1.HOG0007667	OG0007385	n0			XANPAOZ2100_008455-T1	XANPARI20_009115-T1
N1.HOG0007668	OG0007386	n0			XANPAOZ2100_008456-T1	XANPARI20_009113-T1
N1.HOG0007669	OG0007387	n0			XANPAOZ2100_008457-T1	XANPARI20_009112-T1
N1.HOG0007670	OG0007388	n0			XANPAOZ2100_008458-T1	XANPARI20_009111-T1
N1.HOG0007671	OG0007389	n0			XANPAOZ2100_008459-T1	XANPARI20_009110-T1
N1.HOG0007672	OG0007390	n0			XANPAOZ2100_008461-T1	XANPARI20_009108-T1
N1.HOG0007673	OG0007391	n0			XANPAOZ2100_008462-T1	XANPARI20_009107-T1
N1.HOG0007674	OG0007392	n0			XANPAOZ2100_008465-T1	XANPARI20_009104-T1
N1.HOG0007675	OG0007393	n0			XANPAOZ2100_008466-T1	XANPARI20_009103-T1
N1.HOG0007676	OG0007394	n0			XANPAOZ2100_008468-T1	XANPARI20_009102-T1
N1.HOG0007677	OG0007395	n0			XANPAOZ2100_008470-T1	XANPARI20_009099-T1
N1.HOG0007678	OG0007396	n0			XANPAOZ2100_008471-T1	XANPARI20_009098-T1
N1.HOG0007679	OG0007397	n0			XANPAOZ2100_008473-T1	XANPARI20_009096-T1
N1.HOG0007680	OG0007398	n0			XANPAOZ2100_008474-T1	XANPARI20_009094-T1
N1.HOG0007681	OG0007399	n0			XANPAOZ2100_008476-T1	XANPARI20_009091-T1
N1.HOG0007682	OG0007400	n0			XANPAOZ2100_008477-T1	XANPARI20_009090-T1
N1.HOG0007683	OG0007401	n0			XANPAOZ2100_008478-T1	XANPARI20_009089-T1
N1.HOG0007684	OG0007402	n0			XANPAOZ2100_008479-T1	XANPARI20_009088-T1
N1.HOG0007685	OG0007403	n0			XANPAOZ2100_008480-T1	XANPARI20_009087-T1
N1.HOG0007686	OG0007404	n0			XANPAOZ2100_008481-T1	XANPARI20_009086-T1
N1.HOG0007687	OG0007405	n0			XANPAOZ2100_008482-T1	XANPARI20_009085-T1
N1.HOG0007688	OG0007406	n0			XANPAOZ2100_008483-T1	XANPARI20_009084-T1
N1.HOG0007689	OG0007407	n0			XANPAOZ2100_008484-T1	XANPARI20_009083-T1
N1.HOG0007690	OG0007408	n0			XANPAOZ2100_008485-T1	XANPARI20_009081-T1
N1.HOG0007691	OG0007409	n0			XANPAOZ2100_008486-T1	XANPARI20_009079-T1
N1.HOG0007692	OG0007410	n0			XANPAOZ2100_008487-T1	XANPARI20_009078-T1
N1.HOG0007693	OG0007411	n0			XANPAOZ2100_008488-T1	XANPARI20_009077-T1
N1.HOG0007694	OG0007412	n0			XANPAOZ2100_008490-T1	XANPARI20_009075-T1
N1.HOG0007695	OG0007413	n0			XANPAOZ2100_008495-T1	XANPARI20_009071-T1
N1.HOG0007696	OG0007414	n0			XANPAOZ2100_008496-T1	XANPARI20_009070-T1
N1.HOG0007697	OG0007415	n0			XANPAOZ2100_008499-T1	XANPARI20_009067-T1
N1.HOG0007698	OG0007416	n0			XANPAOZ2100_008500-T1	XANPARI20_009066-T1
N1.HOG0007699	OG0007417	n0			XANPAOZ2100_008501-T1	XANPARI20_009065-T1
N1.HOG0007700	OG0007418	n0			XANPAOZ2100_008502-T1	XANPARI20_009064-T1
N1.HOG0007701	OG0007419	n0			XANPAOZ2100_008503-T1	XANPARI20_009063-T1
N1.HOG0007702	OG0007420	n0			XANPAOZ2100_008504-T1	XANPARI20_009062-T1
N1.HOG0007703	OG0007421	n0			XANPAOZ2100_008510-T1	XANPARI20_009056-T1
N1.HOG0007704	OG0007422	n0			XANPAOZ2100_008511-T1	XANPARI20_009057-T1
N1.HOG0007705	OG0007423	n0			XANPAOZ2100_008512-T1	XANPARI20_009054-T1
N1.HOG0007706	OG0007424	n0			XANPAOZ2100_008513-T1	XANPARI20_009053-T1
N1.HOG0007707	OG0007425	n0			XANPAOZ2100_008514-T1	XANPARI20_009051-T1
N1.HOG0007708	OG0007426	n0			XANPAOZ2100_008515-T1	XANPARI20_009050-T1
N1.HOG0007709	OG0007427	n0			XANPAOZ2100_008517-T1	XANPARI20_009048-T1
N1.HOG0007710	OG0007428	n0			XANPAOZ2100_008518-T1	XANPARI20_009047-T1
N1.HOG0007711	OG0007429	n0			XANPAOZ2100_008519-T1	XANPARI20_009046-T1
N1.HOG0007712	OG0007430	n0			XANPAOZ2100_008520-T1	XANPARI20_009045-T1
N1.HOG0007713	OG0007431	n0			XANPAOZ2100_008521-T1	XANPARI20_009044-T1
N1.HOG0007714	OG0007432	n0			XANPAOZ2100_008522-T1	XANPARI20_009043-T1
N1.HOG0007715	OG0007433	n0			XANPAOZ2100_008523-T1	XANPARI20_009042-T1
N1.HOG0007716	OG0007434	n0			XANPAOZ2100_008524-T1	XANPARI20_009041-T1
N1.HOG0007717	OG0007435	n0			XANPAOZ2100_008525-T1	XANPARI20_009040-T1
N1.HOG0007718	OG0007436	n0			XANPAOZ2100_008527-T1	XANPARI20_009038-T1
N1.HOG0007719	OG0007437	n0			XANPAOZ2100_008528-T1	XANPARI20_009037-T1
N1.HOG0007720	OG0007438	n0			XANPAOZ2100_008529-T1	XANPARI20_009036-T1
N1.HOG0007721	OG0007439	n0			XANPAOZ2100_008530-T1	XANPARI20_009035-T1
N1.HOG0007722	OG0007440	n0			XANPAOZ2100_008531-T1	XANPARI20_009034-T1
N1.HOG0007723	OG0007441	n0			XANPAOZ2100_008532-T1	XANPARI20_009033-T1
N1.HOG0007724	OG0007442	n0			XANPAOZ2100_008533-T1	XANPARI20_009032-T1
N1.HOG0007725	OG0007443	n0			XANPAOZ2100_008534-T1	XANPARI20_009030-T1
N1.HOG0007726	OG0007444	n0			XANPAOZ2100_008536-T1	XANPARI20_009028-T1
N1.HOG0007727	OG0007445	n0			XANPAOZ2100_008537-T1	XANPARI20_009027-T1
N1.HOG0007728	OG0007446	n0			XANPAOZ2100_008538-T1	XANPARI20_009026-T1
N1.HOG0007729	OG0007447	n0			XANPAOZ2100_008539-T1	XANPARI20_009025-T1
N1.HOG0007730	OG0007448	n0			XANPAOZ2100_008540-T1	XANPARI20_009024-T1
N1.HOG0007731	OG0007449	n0			XANPAOZ2100_008542-T1	XANPARI20_009023-T1
N1.HOG0007732	OG0007450	n0			XANPAOZ2100_008546-T1	XANPARI20_009017-T1
N1.HOG0007733	OG0007451	n0			XANPAOZ2100_008548-T1	XANPARI20_009015-T1
N1.HOG0007734	OG0007452	n0			XANPAOZ2100_008550-T1	XANPARI20_009013-T1
N1.HOG0007735	OG0007453	n0			XANPAOZ2100_008551-T1	XANPARI20_009012-T1
N1.HOG0007736	OG0007454	n0			XANPAOZ2100_008552-T1	XANPARI20_009011-T1
N1.HOG0007737	OG0007455	n0			XANPAOZ2100_008553-T1	XANPARI20_009010-T1
N1.HOG0007738	OG0007456	n0			XANPAOZ2100_008555-T1	XANPARI20_009008-T1
N1.HOG0007739	OG0007457	n0			XANPAOZ2100_008556-T1	XANPARI20_009007-T1
N1.HOG0007740	OG0007458	n0			XANPAOZ2100_008557-T1	XANPARI20_009005-T1
N1.HOG0007741	OG0007459	n0			XANPAOZ2100_008558-T1	XANPARI20_009004-T1
N1.HOG0007742	OG0007460	n0			XANPAOZ2100_008559-T1	XANPARI20_009003-T1
N1.HOG0007743	OG0007461	n0			XANPAOZ2100_008560-T1	XANPARI20_009002-T1
N1.HOG0007744	OG0007462	n0			XANPAOZ2100_008561-T1	XANPARI20_009001-T1
N1.HOG0007745	OG0007463	n0			XANPAOZ2100_008563-T1	XANPARI20_008999-T1
N1.HOG0007746	OG0007464	n0			XANPAOZ2100_008564-T1	XANPARI20_008998-T1
N1.HOG0007747	OG0007465	n0			XANPAOZ2100_008565-T1	XANPARI20_008997-T1
N1.HOG0007748	OG0007466	n0			XANPAOZ2100_008566-T1	XANPARI20_008996-T1
N1.HOG0007749	OG0007467	n0			XANPAOZ2100_008567-T1	XANPARI20_008995-T1
N1.HOG0007750	OG0007468	n0			XANPAOZ2100_008568-T1	XANPARI20_008994-T1
N1.HOG0007751	OG0007469	n0			XANPAOZ2100_008572-T1	XANPARI20_008989-T1
N1.HOG0007752	OG0007470	n0			XANPAOZ2100_008573-T1	XANPARI20_008988-T1
N1.HOG0007753	OG0007471	n0			XANPAOZ2100_008574-T1	XANPARI20_008987-T1
N1.HOG0007754	OG0007472	n0			XANPAOZ2100_008576-T1	XANPARI20_008986-T1
N1.HOG0007755	OG0007473	n0			XANPAOZ2100_008577-T1	XANPARI20_008984-T1
N1.HOG0007756	OG0007474	n0			XANPAOZ2100_008578-T1	XANPARI20_008983-T1
N1.HOG0007757	OG0007475	n0			XANPAOZ2100_008579-T1	XANPARI20_008982-T1
N1.HOG0007758	OG0007476	n0			XANPAOZ2100_008580-T1	XANPARI20_008981-T1
N1.HOG0007759	OG0007477	n0			XANPAOZ2100_008581-T1	XANPARI20_008980-T1
N1.HOG0007760	OG0007478	n0			XANPAOZ2100_008582-T1	XANPARI20_008979-T1
N1.HOG0007761	OG0007479	n0			XANPAOZ2100_008583-T1	XANPARI20_008978-T1
N1.HOG0007762	OG0007480	n0			XANPAOZ2100_008584-T1	XANPARI20_008977-T1
N1.HOG0007763	OG0007481	n0			XANPAOZ2100_008585-T1	XANPARI20_008976-T1
N1.HOG0007764	OG0007482	n0			XANPAOZ2100_008587-T1	XANPARI20_008974-T1
N1.HOG0007765	OG0007483	n0			XANPAOZ2100_008588-T1	XANPARI20_008973-T1
N1.HOG0007766	OG0007484	n0			XANPAOZ2100_008589-T1	XANPARI20_008972-T1
N1.HOG0007767	OG0007485	n0			XANPAOZ2100_008590-T1	XANPARI20_008971-T1
N1.HOG0007768	OG0007486	n0			XANPAOZ2100_008591-T1	XANPARI20_008970-T1
N1.HOG0007769	OG0007487	n0			XANPAOZ2100_008592-T1	XANPARI20_008969-T1
N1.HOG0007770	OG0007488	n0			XANPAOZ2100_008593-T1	XANPARI20_008968-T1
