HOG	OG	Gene Tree Parent Clade	Xanthoria_calcicola_GTX0491	Xanthoria_parietina_GTX0501	Xanthoria_parietina_SAMEA111342678	Xanthoria_parietina_SAMEA115359166
N2.HOG0006831	OG0006463	n0	XANCAGTX0491_008119-T1	XANPAGTX0501_005999-T1		
N2.HOG0006832	OG0006464	n0	XANCAGTX0491_008120-T1	XANPAGTX0501_005998-T1		
N2.HOG0006833	OG0006465	n0	XANCAGTX0491_008124-T1	XANPAGTX0501_005994-T1		
N2.HOG0006834	OG0006466	n0	XANCAGTX0491_008127-T1	XANPAGTX0501_005991-T1		
N2.HOG0006835	OG0006467	n0	XANCAGTX0491_008128-T1	XANPAGTX0501_005990-T1		
N2.HOG0006836	OG0006468	n0	XANCAGTX0491_008129-T1	XANPAGTX0501_005989-T1		
N2.HOG0006837	OG0006469	n0	XANCAGTX0491_008130-T1	XANPAGTX0501_005988-T1		
N2.HOG0006838	OG0006470	n0	XANCAGTX0491_008131-T1	XANPAGTX0501_005987-T1		
N2.HOG0006839	OG0006471	n0	XANCAGTX0491_008132-T1	XANPAGTX0501_005986-T1		
N2.HOG0006840	OG0006472	n0	XANCAGTX0491_008133-T1	XANPAGTX0501_005985-T1		
N2.HOG0006841	OG0006473	n0	XANCAGTX0491_008134-T1	XANPAGTX0501_005984-T1		
N2.HOG0006842	OG0006474	n0	XANCAGTX0491_008136-T1	XANPAGTX0501_005982-T1		
N2.HOG0006843	OG0006475	n0	XANCAGTX0491_008138-T1	XANPAGTX0501_005980-T1		
N2.HOG0006844	OG0006476	n0	XANCAGTX0491_008139-T1	XANPAGTX0501_005979-T1		
N2.HOG0006845	OG0006477	n0	XANCAGTX0491_008140-T1	XANPAGTX0501_005978-T1		
N2.HOG0006846	OG0006478	n0	XANCAGTX0491_008141-T1	XANPAGTX0501_005977-T1		
N2.HOG0006847	OG0006479	n0	XANCAGTX0491_008142-T1	XANPAGTX0501_005974-T1		
N2.HOG0006848	OG0006480	n0	XANCAGTX0491_008143-T1	XANPAGTX0501_005973-T1		
N2.HOG0006849	OG0006481	n0	XANCAGTX0491_008144-T1	XANPAGTX0501_005972-T1		
N2.HOG0006850	OG0006482	n0	XANCAGTX0491_008147-T1	XANPAGTX0501_005969-T1		
N2.HOG0006851	OG0006483	n0	XANCAGTX0491_008148-T1	XANPAGTX0501_005966-T1		
N2.HOG0006852	OG0006484	n0	XANCAGTX0491_008149-T1	XANPAGTX0501_005964-T1		
N2.HOG0006853	OG0006485	n0	XANCAGTX0491_008151-T1	XANPAGTX0501_005961-T1		
N2.HOG0006854	OG0006486	n0	XANCAGTX0491_008152-T1	XANPAGTX0501_005960-T1		
N2.HOG0006855	OG0006487	n0	XANCAGTX0491_008153-T1	XANPAGTX0501_005959-T1		
N2.HOG0006856	OG0006488	n0	XANCAGTX0491_008154-T1	XANPAGTX0501_005958-T1		
N2.HOG0006857	OG0006489	n0	XANCAGTX0491_008155-T1	XANPAGTX0501_005957-T1		
N2.HOG0006858	OG0006490	n0	XANCAGTX0491_008156-T1	XANPAGTX0501_005956-T1		
N2.HOG0006859	OG0006491	n0	XANCAGTX0491_008157-T1	XANPAGTX0501_005955-T1		
N2.HOG0006860	OG0006492	n0	XANCAGTX0491_008158-T1	XANPAGTX0501_005954-T1		
N2.HOG0006861	OG0006493	n0	XANCAGTX0491_008159-T1	XANPAGTX0501_005953-T1		
N2.HOG0006862	OG0006494	n0	XANCAGTX0491_008160-T1	XANPAGTX0501_005951-T1		
N2.HOG0006863	OG0006495	n0	XANCAGTX0491_008162-T1	XANPAGTX0501_005949-T1		
N2.HOG0006864	OG0006496	n0	XANCAGTX0491_008164-T1	XANPAGTX0501_005948-T1		
N2.HOG0006865	OG0006497	n0	XANCAGTX0491_008167-T1	XANPAGTX0501_005945-T1		
N2.HOG0006866	OG0006498	n0	XANCAGTX0491_008168-T1	XANPAGTX0501_005944-T1		
N2.HOG0006867	OG0006499	n0	XANCAGTX0491_008169-T1	XANPAGTX0501_005943-T1		
N2.HOG0006868	OG0006500	n0	XANCAGTX0491_008170-T1	XANPAGTX0501_005942-T1		
N2.HOG0006869	OG0006501	n0	XANCAGTX0491_008175-T1	XANPAGTX0501_005934-T1		
N2.HOG0006870	OG0006502	n0	XANCAGTX0491_008177-T1	XANPAGTX0501_005932-T1		
N2.HOG0006871	OG0006503	n0	XANCAGTX0491_008179-T1	XANPAGTX0501_005929-T1		
N2.HOG0006872	OG0006504	n0	XANCAGTX0491_008180-T1	XANPAGTX0501_005928-T1		
N2.HOG0006873	OG0006505	n0	XANCAGTX0491_008181-T1	XANPAGTX0501_005927-T1		
N2.HOG0006874	OG0006506	n0	XANCAGTX0491_008183-T1	XANPAGTX0501_005925-T1		
N2.HOG0006875	OG0006507	n0	XANCAGTX0491_008184-T1	XANPAGTX0501_005924-T1		
N2.HOG0006876	OG0006508	n0	XANCAGTX0491_008186-T1	XANPAGTX0501_005921-T1		
N2.HOG0006877	OG0006509	n0	XANCAGTX0491_008187-T1	XANPAGTX0501_005920-T1		
N2.HOG0006878	OG0006510	n0	XANCAGTX0491_008188-T1	XANPAGTX0501_005919-T1		
N2.HOG0006879	OG0006511	n0	XANCAGTX0491_008189-T1	XANPAGTX0501_005918-T1		
N2.HOG0006880	OG0006512	n0	XANCAGTX0491_008190-T1	XANPAGTX0501_005917-T1		
N2.HOG0006881	OG0006513	n0	XANCAGTX0491_008191-T1	XANPAGTX0501_005916-T1		
N2.HOG0006882	OG0006514	n0	XANCAGTX0491_008192-T1	XANPAGTX0501_005915-T1		
N2.HOG0006883	OG0006515	n0	XANCAGTX0491_008194-T1	XANPAGTX0501_005913-T1		
N2.HOG0006884	OG0006516	n0	XANCAGTX0491_008197-T1	XANPAGTX0501_005910-T1		
N2.HOG0006885	OG0006517	n0	XANCAGTX0491_008198-T1	XANPAGTX0501_005909-T1		
N2.HOG0006886	OG0006518	n0	XANCAGTX0491_008199-T1	XANPAGTX0501_005908-T1		
N2.HOG0006887	OG0006519	n0	XANCAGTX0491_008200-T1	XANPAGTX0501_005907-T1		
N2.HOG0006888	OG0006520	n0	XANCAGTX0491_008201-T1	XANPAGTX0501_005906-T1		
N2.HOG0006889	OG0006521	n0	XANCAGTX0491_008202-T1	XANPAGTX0501_005905-T1		
N2.HOG0006890	OG0006522	n0	XANCAGTX0491_008204-T1	XANPAGTX0501_005904-T1		
N2.HOG0006891	OG0006523	n0	XANCAGTX0491_008206-T1	XANPAGTX0501_005902-T1		
N2.HOG0006892	OG0006524	n0	XANCAGTX0491_008207-T1	XANPAGTX0501_005901-T1		
N2.HOG0006893	OG0006525	n0	XANCAGTX0491_008208-T1	XANPAGTX0501_005900-T1		
N2.HOG0006894	OG0006526	n0	XANCAGTX0491_008209-T1	XANPAGTX0501_005899-T1		
N2.HOG0006895	OG0006527	n0	XANCAGTX0491_008210-T1	XANPAGTX0501_005898-T1		
N2.HOG0006896	OG0006528	n0	XANCAGTX0491_008211-T1	XANPAGTX0501_005897-T1		
N2.HOG0006897	OG0006529	n0	XANCAGTX0491_008212-T1	XANPAGTX0501_005896-T1		
N2.HOG0006898	OG0006530	n0	XANCAGTX0491_008213-T1	XANPAGTX0501_005895-T1		
N2.HOG0006899	OG0006531	n0	XANCAGTX0491_008214-T1	XANPAGTX0501_005894-T1		
N2.HOG0006900	OG0006532	n0	XANCAGTX0491_008215-T1	XANPAGTX0501_005893-T1		
N2.HOG0006901	OG0006533	n0	XANCAGTX0491_008218-T1	XANPAGTX0501_005890-T1		
N2.HOG0006902	OG0006534	n0	XANCAGTX0491_008221-T1	XANPAGTX0501_005889-T1		
N2.HOG0006903	OG0006535	n0	XANCAGTX0491_008222-T1	XANPAGTX0501_005888-T1		
N2.HOG0006904	OG0006536	n0	XANCAGTX0491_008225-T1	XANPAGTX0501_005887-T1		
N2.HOG0006905	OG0006537	n0	XANCAGTX0491_008226-T1	XANPAGTX0501_005886-T1		
N2.HOG0006906	OG0006538	n0	XANCAGTX0491_008227-T1	XANPAGTX0501_005885-T1		
N2.HOG0006907	OG0006539	n0	XANCAGTX0491_008228-T1	XANPAGTX0501_005884-T1		
N2.HOG0006908	OG0006540	n0	XANCAGTX0491_008229-T1	XANPAGTX0501_005878-T1		
N2.HOG0006909	OG0006541	n0	XANCAGTX0491_008230-T1	XANPAGTX0501_005877-T1		
N2.HOG0006910	OG0006542	n0	XANCAGTX0491_008232-T1	XANPAGTX0501_005875-T1		
N2.HOG0006911	OG0006543	n0	XANCAGTX0491_008233-T1	XANPAGTX0501_005874-T1		
N2.HOG0006912	OG0006544	n0	XANCAGTX0491_008234-T1	XANPAGTX0501_005872-T1		
N2.HOG0006913	OG0006545	n0	XANCAGTX0491_008235-T1	XANPAGTX0501_005871-T1		
N2.HOG0006914	OG0006546	n0	XANCAGTX0491_008236-T1	XANPAGTX0501_005870-T1		
N2.HOG0006915	OG0006547	n0	XANCAGTX0491_008238-T1	XANPAGTX0501_005868-T1		
N2.HOG0006916	OG0006548	n0	XANCAGTX0491_008240-T1	XANPAGTX0501_005866-T1		
N2.HOG0006917	OG0006549	n0	XANCAGTX0491_008241-T1	XANPAGTX0501_005865-T1		
N2.HOG0006918	OG0006550	n0	XANCAGTX0491_008242-T1	XANPAGTX0501_005864-T1		
N2.HOG0006919	OG0006551	n0	XANCAGTX0491_008243-T1	XANPAGTX0501_005863-T1		
N2.HOG0006920	OG0006552	n0	XANCAGTX0491_008244-T1	XANPAGTX0501_005862-T1		
N2.HOG0006921	OG0006553	n0	XANCAGTX0491_008245-T1	XANPAGTX0501_005861-T1		
N2.HOG0006922	OG0006554	n0	XANCAGTX0491_008247-T1	XANPAGTX0501_005859-T1		
N2.HOG0006923	OG0006555	n0	XANCAGTX0491_008248-T1	XANPAGTX0501_005858-T1		
N2.HOG0006924	OG0006556	n0	XANCAGTX0491_008250-T1	XANPAGTX0501_005855-T1		
N2.HOG0006925	OG0006557	n0	XANCAGTX0491_008251-T1	XANPAGTX0501_005854-T1		
N2.HOG0006926	OG0006558	n0	XANCAGTX0491_008253-T1	XANPAGTX0501_005853-T1		
N2.HOG0006927	OG0006559	n0	XANCAGTX0491_008254-T1	XANPAGTX0501_005852-T1		
N2.HOG0006928	OG0006560	n0	XANCAGTX0491_008256-T1	XANPAGTX0501_005850-T1		
N2.HOG0006929	OG0006561	n0	XANCAGTX0491_008257-T1	XANPAGTX0501_005849-T1		
N2.HOG0006930	OG0006562	n0	XANCAGTX0491_008258-T1	XANPAGTX0501_005848-T1		
N2.HOG0006931	OG0006563	n0	XANCAGTX0491_008259-T1	XANPAGTX0501_005847-T1		
N2.HOG0006932	OG0006564	n0	XANCAGTX0491_008260-T1	XANPAGTX0501_005846-T1		
N2.HOG0006933	OG0006565	n0	XANCAGTX0491_008261-T1	XANPAGTX0501_005845-T1		
N2.HOG0006934	OG0006566	n0	XANCAGTX0491_008262-T1	XANPAGTX0501_005844-T1		
N2.HOG0006935	OG0006567	n0	XANCAGTX0491_008263-T1	XANPAGTX0501_005843-T1		
N2.HOG0006936	OG0006568	n0	XANCAGTX0491_008264-T1	XANPAGTX0501_005842-T1		
N2.HOG0006937	OG0006569	n0	XANCAGTX0491_008265-T1	XANPAGTX0501_005841-T1		
N2.HOG0006938	OG0006570	n0	XANCAGTX0491_008266-T1	XANPAGTX0501_005840-T1		
N2.HOG0006939	OG0006571	n0	XANCAGTX0491_008267-T1	XANPAGTX0501_005839-T1		
N2.HOG0006940	OG0006572	n0	XANCAGTX0491_008270-T1	XANPAGTX0501_005836-T1		
N2.HOG0006941	OG0006573	n0	XANCAGTX0491_008272-T1	XANPAGTX0501_005832-T1		
N2.HOG0006942	OG0006574	n0	XANCAGTX0491_008273-T1	XANPAGTX0501_005831-T1		
N2.HOG0006943	OG0006575	n0	XANCAGTX0491_008274-T1	XANPAGTX0501_005830-T1		
N2.HOG0006944	OG0006576	n0	XANCAGTX0491_008276-T1	XANPAGTX0501_005826-T1		
N2.HOG0006945	OG0006577	n0	XANCAGTX0491_008278-T1	XANPAGTX0501_005824-T1		
N2.HOG0006946	OG0006578	n0	XANCAGTX0491_008279-T1	XANPAGTX0501_005822-T1		
N2.HOG0006947	OG0006579	n0	XANCAGTX0491_008281-T1	XANPAGTX0501_005821-T1		
N2.HOG0006948	OG0006580	n0	XANCAGTX0491_008282-T1	XANPAGTX0501_005820-T1		
N2.HOG0006949	OG0006581	n0	XANCAGTX0491_008284-T1	XANPAGTX0501_005817-T1		
N2.HOG0006950	OG0006582	n0	XANCAGTX0491_008286-T1	XANPAGTX0501_005815-T1		
N2.HOG0006951	OG0006583	n0	XANCAGTX0491_008287-T1	XANPAGTX0501_005814-T1		
N2.HOG0006952	OG0006584	n0	XANCAGTX0491_008288-T1	XANPAGTX0501_005813-T1		
N2.HOG0006953	OG0006585	n0	XANCAGTX0491_008289-T1	XANPAGTX0501_005812-T1		
N2.HOG0006954	OG0006586	n0	XANCAGTX0491_008290-T1	XANPAGTX0501_005810-T1		
N2.HOG0006955	OG0006587	n0	XANCAGTX0491_008292-T1	XANPAGTX0501_005807-T1		
N2.HOG0006956	OG0006588	n0	XANCAGTX0491_008293-T1	XANPAGTX0501_005806-T1		
N2.HOG0006957	OG0006589	n0	XANCAGTX0491_008294-T1	XANPAGTX0501_005805-T1		
N2.HOG0006958	OG0006590	n0	XANCAGTX0491_008295-T1	XANPAGTX0501_005804-T1		
N2.HOG0006959	OG0006591	n0	XANCAGTX0491_008296-T1	XANPAGTX0501_005803-T1		
N2.HOG0006960	OG0006592	n0	XANCAGTX0491_008297-T1	XANPAGTX0501_005802-T1		
N2.HOG0006961	OG0006593	n0	XANCAGTX0491_008298-T1	XANPAGTX0501_005801-T1		
N2.HOG0006962	OG0006594	n0	XANCAGTX0491_008300-T1	XANPAGTX0501_005800-T1		
N2.HOG0006963	OG0006595	n0	XANCAGTX0491_008302-T1	XANPAGTX0501_005798-T1		
N2.HOG0006964	OG0006596	n0	XANCAGTX0491_008303-T1	XANPAGTX0501_005797-T1		
N2.HOG0006965	OG0006597	n0	XANCAGTX0491_008304-T1	XANPAGTX0501_005796-T1		
N2.HOG0006966	OG0006598	n0	XANCAGTX0491_008305-T1	XANPAGTX0501_005795-T1		
N2.HOG0006967	OG0006599	n0	XANCAGTX0491_008309-T1	XANPAGTX0501_005791-T1		
N2.HOG0006968	OG0006600	n0	XANCAGTX0491_008310-T1	XANPAGTX0501_005790-T1		
N2.HOG0006969	OG0006601	n0	XANCAGTX0491_008312-T1	XANPAGTX0501_005788-T1		
N2.HOG0006970	OG0006602	n0	XANCAGTX0491_008314-T1	XANPAGTX0501_005786-T1		
N2.HOG0006971	OG0006603	n0	XANCAGTX0491_008315-T1	XANPAGTX0501_005785-T1		
N2.HOG0006972	OG0006604	n0	XANCAGTX0491_008316-T1	XANPAGTX0501_005784-T1		
N2.HOG0006973	OG0006605	n0	XANCAGTX0491_008317-T1	XANPAGTX0501_005783-T1		
N2.HOG0006974	OG0006606	n0	XANCAGTX0491_008318-T1	XANPAGTX0501_005782-T1		
N2.HOG0006975	OG0006607	n0	XANCAGTX0491_008320-T1	XANPAGTX0501_005780-T1		
N2.HOG0006976	OG0006608	n0	XANCAGTX0491_008321-T1	XANPAGTX0501_005779-T1		
N2.HOG0006977	OG0006609	n0	XANCAGTX0491_008330-T1	XANPAGTX0501_005771-T1		
N2.HOG0006978	OG0006610	n0	XANCAGTX0491_008334-T1	XANPAGTX0501_005768-T1		
N2.HOG0006979	OG0006611	n0	XANCAGTX0491_008336-T1	XANPAGTX0501_005766-T1		
N2.HOG0006980	OG0006612	n0	XANCAGTX0491_008338-T1	XANPAGTX0501_005762-T1		
N2.HOG0006981	OG0006613	n0	XANCAGTX0491_008339-T1	XANPAGTX0501_005761-T1		
N2.HOG0006982	OG0006614	n0	XANCAGTX0491_008340-T1	XANPAGTX0501_005760-T1		
N2.HOG0006983	OG0006615	n0	XANCAGTX0491_008341-T1	XANPAGTX0501_005759-T1		
N2.HOG0006984	OG0006616	n0	XANCAGTX0491_008342-T1	XANPAGTX0501_005757-T1		
N2.HOG0006985	OG0006617	n0	XANCAGTX0491_008344-T1	XANPAGTX0501_005752-T1		
N2.HOG0006986	OG0006618	n0	XANCAGTX0491_008346-T1	XANPAGTX0501_005750-T1		
N2.HOG0006987	OG0006619	n0	XANCAGTX0491_008347-T1	XANPAGTX0501_005749-T1		
N2.HOG0006988	OG0006620	n0	XANCAGTX0491_008348-T1	XANPAGTX0501_005748-T1		
N2.HOG0006989	OG0006621	n0	XANCAGTX0491_008349-T1	XANPAGTX0501_005747-T1		
N2.HOG0006990	OG0006622	n0	XANCAGTX0491_008350-T1	XANPAGTX0501_005746-T1		
N2.HOG0006991	OG0006623	n0	XANCAGTX0491_008351-T1	XANPAGTX0501_005745-T1		
N2.HOG0006992	OG0006624	n0	XANCAGTX0491_008352-T1	XANPAGTX0501_005744-T1		
N2.HOG0006993	OG0006625	n0	XANCAGTX0491_008353-T1	XANPAGTX0501_005743-T1		
N2.HOG0006994	OG0006626	n0	XANCAGTX0491_008361-T1	XANPAGTX0501_005735-T1		
N2.HOG0006995	OG0006627	n0	XANCAGTX0491_008362-T1	XANPAGTX0501_005734-T1		
N2.HOG0006996	OG0006628	n0	XANCAGTX0491_008364-T1	XANPAGTX0501_005732-T1		
N2.HOG0006997	OG0006629	n0	XANCAGTX0491_008365-T1	XANPAGTX0501_005730-T1		
N2.HOG0006998	OG0006630	n0	XANCAGTX0491_008366-T1	XANPAGTX0501_005729-T1		
N2.HOG0006999	OG0006631	n0	XANCAGTX0491_008369-T1	XANPAGTX0501_005726-T1		
N2.HOG0007000	OG0006632	n0	XANCAGTX0491_008370-T1	XANPAGTX0501_005725-T1		
N2.HOG0007001	OG0006633	n0	XANCAGTX0491_008371-T1	XANPAGTX0501_005724-T1		
N2.HOG0007002	OG0006634	n0	XANCAGTX0491_008384-T1	XANPAGTX0501_005719-T1		
N2.HOG0007003	OG0006635	n0	XANCAGTX0491_008386-T1	XANPAGTX0501_009052-T1		
N2.HOG0007004	OG0006636	n0	XANCAGTX0491_008387-T1	XANPAGTX0501_009051-T1		
N2.HOG0007005	OG0006637	n0	XANCAGTX0491_008388-T1	XANPAGTX0501_009049-T1		
N2.HOG0007006	OG0006638	n0	XANCAGTX0491_008389-T1	XANPAGTX0501_009048-T1		
N2.HOG0007007	OG0006639	n0	XANCAGTX0491_008391-T1	XANPAGTX0501_009045-T1		
N2.HOG0007008	OG0006640	n0	XANCAGTX0491_008392-T1	XANPAGTX0501_009044-T1		
N2.HOG0007009	OG0006641	n0	XANCAGTX0491_008396-T1	XANPAGTX0501_009041-T1		
N2.HOG0007010	OG0006642	n0	XANCAGTX0491_008407-T1	XANPAGTX0501_009038-T1		
N2.HOG0007011	OG0006643	n0	XANCAGTX0491_008409-T1	XANPAGTX0501_009035-T1		
N2.HOG0007012	OG0006644	n0	XANCAGTX0491_008411-T1	XANPAGTX0501_005755-T1, XANPAGTX0501_009030-T1		
N2.HOG0007013	OG0006645	n0	XANCAGTX0491_008414-T1	XANPAGTX0501_009029-T1		
N2.HOG0007014	OG0006646	n0	XANCAGTX0491_008428-T1	XANPAGTX0501_009024-T1		
N2.HOG0007015	OG0006647	n0	XANCAGTX0491_008431-T1	XANPAGTX0501_009021-T1		
N2.HOG0007016	OG0006648	n0	XANCAGTX0491_008432-T1	XANPAGTX0501_009020-T1		
N2.HOG0007017	OG0006649	n0	XANCAGTX0491_008433-T1	XANPAGTX0501_009019-T1		
N2.HOG0007018	OG0006650	n0	XANCAGTX0491_008434-T1	XANPAGTX0501_009018-T1		
N2.HOG0007019	OG0006651	n0	XANCAGTX0491_008435-T1	XANPAGTX0501_009017-T1		
N2.HOG0007020	OG0006652	n0	XANCAGTX0491_008436-T1	XANPAGTX0501_009016-T1		
N2.HOG0007021	OG0006653	n0	XANCAGTX0491_008437-T1	XANPAGTX0501_009015-T1		
N2.HOG0007022	OG0006654	n0	XANCAGTX0491_008439-T1	XANPAGTX0501_009013-T1		
N2.HOG0007023	OG0006655	n0	XANCAGTX0491_008440-T1	XANPAGTX0501_009012-T1		
N2.HOG0007024	OG0006656	n0	XANCAGTX0491_008442-T1	XANPAGTX0501_009010-T1		
N2.HOG0007025	OG0006657	n0	XANCAGTX0491_008443-T1	XANPAGTX0501_009008-T1		
N2.HOG0007026	OG0006658	n0	XANCAGTX0491_008444-T1	XANPAGTX0501_009007-T1		
N2.HOG0007027	OG0006659	n0	XANCAGTX0491_008445-T1	XANPAGTX0501_009006-T1		
N2.HOG0007028	OG0006660	n0	XANCAGTX0491_008446-T1	XANPAGTX0501_009005-T1		
N2.HOG0007029	OG0006661	n0	XANCAGTX0491_008448-T1	XANPAGTX0501_009003-T1		
N2.HOG0007030	OG0006662	n0	XANCAGTX0491_008450-T1	XANPAGTX0501_009000-T1		
N2.HOG0007031	OG0006663	n0	XANCAGTX0491_008452-T1	XANPAGTX0501_008998-T1		
N2.HOG0007032	OG0006664	n0	XANCAGTX0491_008453-T1	XANPAGTX0501_008997-T1		
N2.HOG0007033	OG0006665	n0	XANCAGTX0491_008454-T1	XANPAGTX0501_008996-T1		
N2.HOG0007034	OG0006666	n0	XANCAGTX0491_008455-T1	XANPAGTX0501_008995-T1		
N2.HOG0007035	OG0006667	n0	XANCAGTX0491_008456-T1	XANPAGTX0501_008994-T1		
N2.HOG0007036	OG0006668	n0	XANCAGTX0491_008457-T1	XANPAGTX0501_008993-T1		
N2.HOG0007037	OG0006669	n0	XANCAGTX0491_008458-T1	XANPAGTX0501_008992-T1		
N2.HOG0007038	OG0006670	n0	XANCAGTX0491_008459-T1	XANPAGTX0501_008991-T1		
N2.HOG0007039	OG0006671	n0	XANCAGTX0491_008460-T1	XANPAGTX0501_008990-T1		
N2.HOG0007040	OG0006672	n0	XANCAGTX0491_008462-T1	XANPAGTX0501_008987-T1		
N2.HOG0007041	OG0006673	n0	XANCAGTX0491_008463-T1	XANPAGTX0501_008985-T1		
N2.HOG0007042	OG0006674	n0	XANCAGTX0491_008465-T1	XANPAGTX0501_008980-T1		
N2.HOG0007043	OG0006675	n0	XANCAGTX0491_008466-T1	XANPAGTX0501_008979-T1		
N2.HOG0007044	OG0006676	n0	XANCAGTX0491_008468-T1	XANPAGTX0501_008977-T1		
N2.HOG0007045	OG0006677	n0	XANCAGTX0491_008470-T1	XANPAGTX0501_008974-T1		
N2.HOG0007046	OG0006678	n0	XANCAGTX0491_008471-T1	XANPAGTX0501_008972-T1		
N2.HOG0007047	OG0006679	n0	XANCAGTX0491_008475-T1	XANPAGTX0501_008969-T1		
N2.HOG0007048	OG0006680	n0	XANCAGTX0491_008476-T1	XANPAGTX0501_008968-T1		
N2.HOG0007049	OG0006681	n0	XANCAGTX0491_008477-T1	XANPAGTX0501_008967-T1		
N2.HOG0007050	OG0006682	n0	XANCAGTX0491_008479-T1	XANPAGTX0501_008964-T1		
N2.HOG0007051	OG0006683	n0	XANCAGTX0491_008480-T1	XANPAGTX0501_008963-T1		
N2.HOG0007052	OG0006684	n0	XANCAGTX0491_008482-T1	XANPAGTX0501_008962-T1		
N2.HOG0007053	OG0006685	n0	XANCAGTX0491_008483-T1	XANPAGTX0501_008961-T1		
N2.HOG0007054	OG0006686	n0	XANCAGTX0491_008484-T1	XANPAGTX0501_008960-T1		
N2.HOG0007055	OG0006687	n0	XANCAGTX0491_008485-T1	XANPAGTX0501_008959-T1		
N2.HOG0007056	OG0006688	n0	XANCAGTX0491_008499-T1	XANPAGTX0501_008955-T1		
N2.HOG0007057	OG0006689	n0	XANCAGTX0491_008500-T1	XANPAGTX0501_008956-T1		
N2.HOG0007058	OG0006690	n0	XANCAGTX0491_008501-T1	XANPAGTX0501_008957-T1		
N2.HOG0007059	OG0006691	n0	XANCAGTX0491_008503-T1	XANPAGTX0501_008953-T1		
N2.HOG0007060	OG0006692	n0	XANCAGTX0491_008504-T1	XANPAGTX0501_008952-T1		
N2.HOG0007061	OG0006693	n0	XANCAGTX0491_008507-T1	XANPAGTX0501_008948-T1		
N2.HOG0007062	OG0006694	n0	XANCAGTX0491_008508-T1	XANPAGTX0501_008947-T1		
N2.HOG0007063	OG0006695	n0	XANCAGTX0491_008509-T1	XANPAGTX0501_008946-T1		
N2.HOG0007064	OG0006696	n0	XANCAGTX0491_008510-T1	XANPAGTX0501_008945-T1		
N2.HOG0007065	OG0006697	n0	XANCAGTX0491_008512-T1	XANPAGTX0501_008943-T1		
N2.HOG0007066	OG0006698	n0	XANCAGTX0491_008513-T1	XANPAGTX0501_008942-T1		
N2.HOG0007067	OG0006699	n0	XANCAGTX0491_008514-T1	XANPAGTX0501_008941-T1		
N2.HOG0007068	OG0006700	n0	XANCAGTX0491_008515-T1	XANPAGTX0501_008940-T1		
N2.HOG0007069	OG0006701	n0	XANCAGTX0491_008517-T1	XANPAGTX0501_008939-T1		
N2.HOG0007070	OG0006702	n0	XANCAGTX0491_008518-T1	XANPAGTX0501_008938-T1		
N2.HOG0007071	OG0006703	n0	XANCAGTX0491_008519-T1	XANPAGTX0501_008937-T1		
N2.HOG0007072	OG0006704	n0	XANCAGTX0491_008520-T1	XANPAGTX0501_008936-T1		
N2.HOG0007073	OG0006705	n0	XANCAGTX0491_008521-T1	XANPAGTX0501_008935-T1		
N2.HOG0007074	OG0006706	n0	XANCAGTX0491_008522-T1	XANPAGTX0501_008934-T2, XANPAGTX0501_008934-T1		
N2.HOG0007075	OG0006707	n0	XANCAGTX0491_008523-T1	XANPAGTX0501_008933-T1		
N2.HOG0007076	OG0006708	n0	XANCAGTX0491_008524-T1	XANPAGTX0501_008931-T1		
N2.HOG0007077	OG0006709	n0	XANCAGTX0491_008526-T1	XANPAGTX0501_008928-T1		
N2.HOG0007078	OG0006710	n0	XANCAGTX0491_008527-T1	XANPAGTX0501_008927-T1		
N2.HOG0007079	OG0006711	n0	XANCAGTX0491_008528-T1	XANPAGTX0501_008926-T1		
N2.HOG0007080	OG0006712	n0	XANCAGTX0491_008529-T1	XANPAGTX0501_008925-T1		
N2.HOG0007081	OG0006713	n0	XANCAGTX0491_008530-T1	XANPAGTX0501_008924-T1		
N2.HOG0007082	OG0006714	n0	XANCAGTX0491_008531-T1	XANPAGTX0501_008923-T1		
N2.HOG0007083	OG0006715	n0	XANCAGTX0491_008532-T1	XANPAGTX0501_008922-T1		
N2.HOG0007084	OG0006716	n0	XANCAGTX0491_008534-T1	XANPAGTX0501_008919-T1		
N2.HOG0007085	OG0006717	n0	XANCAGTX0491_008535-T1	XANPAGTX0501_008918-T1		
N2.HOG0007086	OG0006718	n0	XANCAGTX0491_008536-T1	XANPAGTX0501_008917-T1		
N2.HOG0007087	OG0006719	n0	XANCAGTX0491_008537-T1	XANPAGTX0501_008916-T1		
N2.HOG0007088	OG0006720	n0	XANCAGTX0491_008538-T1	XANPAGTX0501_008915-T1		
N2.HOG0007089	OG0006721	n0	XANCAGTX0491_008539-T1	XANPAGTX0501_008914-T1		
N2.HOG0007090	OG0006722	n0	XANCAGTX0491_008540-T1	XANPAGTX0501_008913-T1		
N2.HOG0007091	OG0006723	n0	XANCAGTX0491_008541-T1	XANPAGTX0501_008912-T1		
N2.HOG0007092	OG0006724	n0	XANCAGTX0491_008542-T1	XANPAGTX0501_008911-T1		
N2.HOG0007093	OG0006725	n0	XANCAGTX0491_008544-T1	XANPAGTX0501_008908-T1		
N2.HOG0007094	OG0006726	n0	XANCAGTX0491_008545-T1	XANPAGTX0501_008907-T1		
N2.HOG0007095	OG0006727	n0	XANCAGTX0491_008548-T1	XANPAGTX0501_008904-T1		
N2.HOG0007096	OG0006728	n0	XANCAGTX0491_008549-T1	XANPAGTX0501_008903-T1		
