Orthogroup	Xanthoria_parietina_SAMEA111342678	Xanthoria_calcicola_GTX0491
OG0006824	XANPAOZ2100_005498-T1	XANCAGTX0491_008697-T1
OG0006825	XANPAOZ2100_005501-T1	XANCAGTX0491_008699-T1
OG0006826	XANPAOZ2100_005502-T1	XANCAGTX0491_008700-T1
OG0006827	XANPAOZ2100_005504-T1	XANCAGTX0491_008704-T1, XANCAGTX0491_008704-T2
OG0006828	XANPAOZ2100_005507-T1	XANCAGTX0491_008707-T1
OG0006829	XANPAOZ2100_005515-T1	XANCAGTX0491_008716-T1
OG0006830	XANPAOZ2100_005523-T1	XANCAGTX0491_008717-T1
OG0006831	XANPAOZ2100_005522-T1	XANCAGTX0491_008718-T1
OG0006832	XANPAOZ2100_005519-T1	XANCAGTX0491_008721-T1
OG0006833	XANPAOZ2100_005518-T1	XANCAGTX0491_008722-T1
OG0006834	XANPAOZ2100_005517-T1	XANCAGTX0491_008723-T1
OG0006835	XANPAOZ2100_005516-T1	XANCAGTX0491_008724-T1
OG0006836	XANPAOZ2100_005524-T1	XANCAGTX0491_008725-T1
OG0006837	XANPAOZ2100_005525-T1	XANCAGTX0491_008726-T1
OG0006838	XANPAOZ2100_005526-T1	XANCAGTX0491_008727-T1
OG0006839	XANPAOZ2100_005527-T1	XANCAGTX0491_008728-T1
OG0006840	XANPAOZ2100_005528-T1	XANCAGTX0491_008729-T1
OG0006841	XANPAOZ2100_005529-T1	XANCAGTX0491_008730-T1
OG0006842	XANPAOZ2100_005530-T1	XANCAGTX0491_008731-T1
OG0006843	XANPAOZ2100_005532-T1	XANCAGTX0491_008732-T1
OG0006844	XANPAOZ2100_005533-T1	XANCAGTX0491_008733-T1
OG0006845	XANPAOZ2100_005534-T1	XANCAGTX0491_008734-T1
OG0006846	XANPAOZ2100_005535-T1	XANCAGTX0491_008735-T1
OG0006847	XANPAOZ2100_005536-T1	XANCAGTX0491_008736-T1
OG0006848	XANPAOZ2100_005537-T1	XANCAGTX0491_008737-T1
OG0006849	XANPAOZ2100_005541-T1	XANCAGTX0491_008741-T1
OG0006850	XANPAOZ2100_005542-T1	XANCAGTX0491_008742-T1
OG0006851	XANPAOZ2100_005543-T1	XANCAGTX0491_008743-T1
OG0006852	XANPAOZ2100_005544-T1	XANCAGTX0491_008744-T1
OG0006853	XANPAOZ2100_005547-T1	XANCAGTX0491_008748-T1
OG0006854	XANPAOZ2100_005548-T1	XANCAGTX0491_008749-T1
OG0006855	XANPAOZ2100_005549-T1	XANCAGTX0491_008750-T1
OG0006856	XANPAOZ2100_005550-T1	XANCAGTX0491_008751-T1
OG0006857	XANPAOZ2100_005552-T1	XANCAGTX0491_008753-T1
OG0006858	XANPAOZ2100_005553-T1	XANCAGTX0491_008754-T1
OG0006859	XANPAOZ2100_005554-T1	XANCAGTX0491_008755-T1
OG0006860	XANPAOZ2100_005555-T1	XANCAGTX0491_008756-T1
OG0006861	XANPAOZ2100_005556-T1	XANCAGTX0491_008757-T1
OG0006862	XANPAOZ2100_005557-T1	XANCAGTX0491_008760-T1
OG0006863	XANPAOZ2100_005558-T1	XANCAGTX0491_008761-T1
OG0006864	XANPAOZ2100_005559-T1	XANCAGTX0491_008763-T1
OG0006865	XANPAOZ2100_005561-T1	XANCAGTX0491_008764-T1
OG0006866	XANPAOZ2100_005564-T1	XANCAGTX0491_008767-T1
OG0006867	XANPAOZ2100_005565-T1	XANCAGTX0491_008768-T1
OG0006868	XANPAOZ2100_005566-T1	XANCAGTX0491_008770-T1
OG0006869	XANPAOZ2100_005568-T1	XANCAGTX0491_008772-T1
OG0006870	XANPAOZ2100_005569-T1	XANCAGTX0491_008773-T1
OG0006871	XANPAOZ2100_005570-T1	XANCAGTX0491_008775-T1
OG0006872	XANPAOZ2100_005574-T1	XANCAGTX0491_008777-T1
OG0006873	XANPAOZ2100_005575-T1	XANCAGTX0491_008778-T1
OG0006874	XANPAOZ2100_005577-T1	XANCAGTX0491_008779-T1
OG0006875	XANPAOZ2100_005578-T1	XANCAGTX0491_008780-T1
OG0006876	XANPAOZ2100_004650-T1	XANCAGTX0491_008781-T1
OG0006877	XANPAOZ2100_005579-T1	XANCAGTX0491_008786-T1
OG0006878	XANPAOZ2100_005580-T1	XANCAGTX0491_008787-T1
OG0006879	XANPAOZ2100_005581-T1	XANCAGTX0491_008788-T1
OG0006880	XANPAOZ2100_005584-T1	XANCAGTX0491_008791-T1
OG0006881	XANPAOZ2100_005573-T1	XANCAGTX0491_008792-T1
OG0006882	XANPAOZ2100_005585-T1	XANCAGTX0491_008793-T1
OG0006883	XANPAOZ2100_005587-T1	XANCAGTX0491_008796-T1
OG0006884	XANPAOZ2100_005588-T1	XANCAGTX0491_008797-T1
OG0006885	XANPAOZ2100_005589-T1	XANCAGTX0491_008798-T1
OG0006886	XANPAOZ2100_005590-T1	XANCAGTX0491_008799-T1
OG0006887	XANPAOZ2100_005594-T1	XANCAGTX0491_008804-T1
OG0006888	XANPAOZ2100_005596-T1	XANCAGTX0491_008805-T1
OG0006889	XANPAOZ2100_005604-T1	XANCAGTX0491_008813-T1
OG0006890	XANPAOZ2100_005605-T1	XANCAGTX0491_008815-T1
OG0006891	XANPAOZ2100_005607-T1	XANCAGTX0491_008817-T1
OG0006892	XANPAOZ2100_005608-T1	XANCAGTX0491_008818-T1
OG0006893	XANPAOZ2100_005609-T1	XANCAGTX0491_008819-T1
OG0006894	XANPAOZ2100_005611-T1	XANCAGTX0491_008820-T1
OG0006895	XANPAOZ2100_005612-T1	XANCAGTX0491_008821-T1
OG0006896	XANPAOZ2100_005613-T1	XANCAGTX0491_008822-T1
OG0006897	XANPAOZ2100_005614-T1	XANCAGTX0491_008823-T1
OG0006898	XANPAOZ2100_005615-T1	XANCAGTX0491_008824-T1
OG0006899	XANPAOZ2100_005617-T1	XANCAGTX0491_008826-T1
OG0006900	XANPAOZ2100_005618-T1	XANCAGTX0491_008827-T1
OG0006901	XANPAOZ2100_005619-T1	XANCAGTX0491_008828-T1
OG0006902	XANPAOZ2100_008057-T1	XANCAGTX0491_008835-T1
OG0006903	XANPAOZ2100_008056-T1	XANCAGTX0491_008836-T1
OG0006904	XANPAOZ2100_008055-T1	XANCAGTX0491_008837-T1
OG0006905	XANPAOZ2100_008047-T1	XANCAGTX0491_008847-T1
OG0006906	XANPAOZ2100_008046-T1	XANCAGTX0491_008848-T1
OG0006907	XANPAOZ2100_008045-T1	XANCAGTX0491_008849-T1
OG0006908	XANPAOZ2100_008043-T1	XANCAGTX0491_008851-T1
OG0006910	XANPAOZ2100_008042-T1	XANCAGTX0491_008853-T1
OG0006911	XANPAOZ2100_008041-T1	XANCAGTX0491_008855-T1
OG0006912	XANPAOZ2100_008040-T1	XANCAGTX0491_008858-T1
OG0006913	XANPAOZ2100_008039-T1	XANCAGTX0491_008859-T1
OG0006914	XANPAOZ2100_008038-T1	XANCAGTX0491_008860-T1
OG0006915	XANPAOZ2100_008036-T1	XANCAGTX0491_008862-T1
OG0006916	XANPAOZ2100_008035-T1	XANCAGTX0491_008863-T1
OG0006917	XANPAOZ2100_008034-T1	XANCAGTX0491_008864-T1
OG0006918	XANPAOZ2100_008033-T1	XANCAGTX0491_008865-T1
OG0006919	XANPAOZ2100_008031-T1	XANCAGTX0491_008867-T1
OG0006920	XANPAOZ2100_008030-T1	XANCAGTX0491_008868-T1
OG0006921	XANPAOZ2100_008029-T1	XANCAGTX0491_008870-T1
OG0006922	XANPAOZ2100_008028-T1	XANCAGTX0491_008872-T1
OG0006923	XANPAOZ2100_008026-T1	XANCAGTX0491_008875-T1
OG0006924	XANPAOZ2100_008023-T1	XANCAGTX0491_008877-T1
OG0006925	XANPAOZ2100_008022-T1	XANCAGTX0491_008878-T1
OG0006926	XANPAOZ2100_008021-T1	XANCAGTX0491_008879-T1
OG0006927	XANPAOZ2100_008019-T1	XANCAGTX0491_008882-T1
OG0006928	XANPAOZ2100_008017-T1	XANCAGTX0491_008884-T1
OG0006929	XANPAOZ2100_008015-T1	XANCAGTX0491_008886-T1
OG0006930	XANPAOZ2100_008014-T1	XANCAGTX0491_008887-T1
OG0006931	XANPAOZ2100_008013-T1	XANCAGTX0491_008888-T1
OG0006932	XANPAOZ2100_008010-T1	XANCAGTX0491_008889-T1
OG0006933	XANPAOZ2100_008009-T1	XANCAGTX0491_008890-T1
OG0006934	XANPAOZ2100_008007-T1	XANCAGTX0491_008891-T1
OG0006935	XANPAOZ2100_008006-T1	XANCAGTX0491_008892-T1
OG0006936	XANPAOZ2100_008005-T1	XANCAGTX0491_008893-T1
OG0006937	XANPAOZ2100_008002-T1	XANCAGTX0491_008895-T1
OG0006938	XANPAOZ2100_008001-T1	XANCAGTX0491_008896-T1
OG0006939	XANPAOZ2100_008000-T1	XANCAGTX0491_008897-T1
OG0006940	XANPAOZ2100_007999-T1	XANCAGTX0491_008898-T1
OG0006941	XANPAOZ2100_007998-T1	XANCAGTX0491_008900-T1
OG0006942	XANPAOZ2100_007997-T1	XANCAGTX0491_008901-T1
OG0006943	XANPAOZ2100_007996-T1	XANCAGTX0491_008902-T1
OG0006944	XANPAOZ2100_007995-T1	XANCAGTX0491_008905-T1
OG0006945	XANPAOZ2100_007994-T1	XANCAGTX0491_008906-T1
OG0006946	XANPAOZ2100_007993-T1	XANCAGTX0491_008907-T1
OG0006947	XANPAOZ2100_007992-T1	XANCAGTX0491_008908-T1
OG0006948	XANPAOZ2100_007990-T1	XANCAGTX0491_008909-T1
OG0006949	XANPAOZ2100_007989-T1	XANCAGTX0491_008911-T1
OG0006950	XANPAOZ2100_007988-T1	XANCAGTX0491_008912-T1
OG0006951	XANPAOZ2100_007987-T1	XANCAGTX0491_008913-T1
OG0006952	XANPAOZ2100_007986-T1	XANCAGTX0491_008914-T1
OG0006953	XANPAOZ2100_007985-T1	XANCAGTX0491_008915-T1
OG0006954	XANPAOZ2100_007984-T1	XANCAGTX0491_008916-T1
OG0006955	XANPAOZ2100_007983-T1	XANCAGTX0491_008917-T1
OG0006956	XANPAOZ2100_007982-T1	XANCAGTX0491_008918-T1
OG0006957	XANPAOZ2100_007981-T1	XANCAGTX0491_008919-T1
OG0006958	XANPAOZ2100_007979-T1	XANCAGTX0491_008920-T1
OG0006959	XANPAOZ2100_007978-T1	XANCAGTX0491_008922-T1
OG0006960	XANPAOZ2100_007969-T1	XANCAGTX0491_008931-T1
OG0006961	XANPAOZ2100_007968-T1	XANCAGTX0491_008932-T1
OG0006962	XANPAOZ2100_007966-T1	XANCAGTX0491_008934-T1
OG0006963	XANPAOZ2100_007965-T1	XANCAGTX0491_008935-T1
OG0006964	XANPAOZ2100_007964-T1	XANCAGTX0491_008937-T1
OG0006965	XANPAOZ2100_007963-T1	XANCAGTX0491_008938-T1
OG0006966	XANPAOZ2100_007962-T1	XANCAGTX0491_008939-T1
OG0006967	XANPAOZ2100_007958-T1	XANCAGTX0491_008942-T1
OG0006968	XANPAOZ2100_007957-T1	XANCAGTX0491_008943-T1
OG0006969	XANPAOZ2100_007956-T1	XANCAGTX0491_008944-T1
OG0006970	XANPAOZ2100_007955-T1	XANCAGTX0491_008945-T1
OG0006971	XANPAOZ2100_007954-T1	XANCAGTX0491_008946-T1
OG0006972	XANPAOZ2100_007953-T1	XANCAGTX0491_008947-T1
OG0006973	XANPAOZ2100_007952-T1	XANCAGTX0491_008949-T1
OG0006974	XANPAOZ2100_007949-T1	XANCAGTX0491_008951-T1
OG0006975	XANPAOZ2100_007946-T1	XANCAGTX0491_008953-T1
OG0006976	XANPAOZ2100_007945-T1	XANCAGTX0491_008954-T1
OG0006977	XANPAOZ2100_007944-T1	XANCAGTX0491_008955-T1
OG0006978	XANPAOZ2100_007943-T1	XANCAGTX0491_008956-T1
OG0006979	XANPAOZ2100_007942-T1	XANCAGTX0491_008957-T1
OG0006980	XANPAOZ2100_007941-T1	XANCAGTX0491_008958-T1
OG0006981	XANPAOZ2100_007940-T1	XANCAGTX0491_008959-T1
OG0006982	XANPAOZ2100_007939-T1	XANCAGTX0491_008960-T1
OG0006983	XANPAOZ2100_007937-T1	XANCAGTX0491_008962-T1
OG0006984	XANPAOZ2100_007936-T1	XANCAGTX0491_008963-T1
OG0006985	XANPAOZ2100_007935-T1	XANCAGTX0491_008965-T1
OG0006986	XANPAOZ2100_007934-T1	XANCAGTX0491_008966-T1
OG0006987	XANPAOZ2100_007932-T1	XANCAGTX0491_008968-T1
OG0006988	XANPAOZ2100_007931-T1	XANCAGTX0491_008969-T1
OG0006989	XANPAOZ2100_007930-T1	XANCAGTX0491_008971-T1
OG0006990	XANPAOZ2100_007929-T1	XANCAGTX0491_008972-T1
OG0006991	XANPAOZ2100_007928-T1	XANCAGTX0491_008973-T1
OG0006992	XANPAOZ2100_007923-T1	XANCAGTX0491_008974-T1
OG0006993	XANPAOZ2100_007924-T1	XANCAGTX0491_008975-T1
OG0006994	XANPAOZ2100_007925-T1	XANCAGTX0491_008976-T1
OG0006995	XANPAOZ2100_007926-T1	XANCAGTX0491_008977-T1
OG0006996	XANPAOZ2100_007921-T1	XANCAGTX0491_008981-T1
OG0006997	XANPAOZ2100_007920-T1	XANCAGTX0491_008982-T1
OG0006998	XANPAOZ2100_007919-T1	XANCAGTX0491_008983-T1
OG0006999	XANPAOZ2100_007918-T1	XANCAGTX0491_008984-T1
OG0007000	XANPAOZ2100_007917-T1	XANCAGTX0491_008985-T1
OG0007001	XANPAOZ2100_007916-T1	XANCAGTX0491_008986-T1
OG0007002	XANPAOZ2100_007915-T1	XANCAGTX0491_008987-T1
OG0007003	XANPAOZ2100_007914-T1	XANCAGTX0491_008988-T1
OG0007004	XANPAOZ2100_007913-T1	XANCAGTX0491_008989-T1
OG0007005	XANPAOZ2100_007912-T1	XANCAGTX0491_008990-T1
OG0007006	XANPAOZ2100_007911-T1	XANCAGTX0491_008991-T1
OG0007007	XANPAOZ2100_007910-T1	XANCAGTX0491_008992-T1
OG0007008	XANPAOZ2100_007909-T1	XANCAGTX0491_008993-T1
OG0007009	XANPAOZ2100_007908-T1	XANCAGTX0491_008994-T1
OG0007010	XANPAOZ2100_007907-T1	XANCAGTX0491_008995-T1
OG0007011	XANPAOZ2100_007906-T1	XANCAGTX0491_008996-T1
OG0007012	XANPAOZ2100_007905-T1	XANCAGTX0491_008997-T1
OG0007013	XANPAOZ2100_007904-T1	XANCAGTX0491_008998-T1
OG0007014	XANPAOZ2100_007903-T1	XANCAGTX0491_008999-T1
OG0007015	XANPAOZ2100_007902-T1	XANCAGTX0491_009000-T1
OG0007016	XANPAOZ2100_007900-T1	XANCAGTX0491_009002-T1
OG0007017	XANPAOZ2100_007899-T1	XANCAGTX0491_009003-T1
OG0007018	XANPAOZ2100_007898-T1	XANCAGTX0491_009004-T1
OG0007019	XANPAOZ2100_007897-T1	XANCAGTX0491_009005-T1
OG0007020	XANPAOZ2100_007896-T1	XANCAGTX0491_009006-T1
OG0007021	XANPAOZ2100_007895-T1	XANCAGTX0491_009007-T1
OG0007022	XANPAOZ2100_007893-T1	XANCAGTX0491_009008-T1
OG0007023	XANPAOZ2100_007892-T1	XANCAGTX0491_009009-T1
OG0007024	XANPAOZ2100_007891-T1	XANCAGTX0491_009010-T1
OG0007025	XANPAOZ2100_007887-T1	XANCAGTX0491_009011-T1
OG0007026	XANPAOZ2100_007888-T1	XANCAGTX0491_009013-T1
OG0007027	XANPAOZ2100_007889-T1	XANCAGTX0491_009014-T1
OG0007028	XANPAOZ2100_007890-T1	XANCAGTX0491_009015-T1
OG0007029	XANPAOZ2100_007886-T1	XANCAGTX0491_009016-T1
OG0007030	XANPAOZ2100_007885-T1	XANCAGTX0491_009018-T1
OG0007031	XANPAOZ2100_007883-T1	XANCAGTX0491_009020-T1
OG0007032	XANPAOZ2100_007882-T1	XANCAGTX0491_009021-T1
OG0007033	XANPAOZ2100_007881-T1	XANCAGTX0491_009022-T1
OG0007034	XANPAOZ2100_007880-T1	XANCAGTX0491_009023-T1
OG0007035	XANPAOZ2100_007879-T1	XANCAGTX0491_009024-T1
OG0007036	XANPAOZ2100_007878-T1	XANCAGTX0491_009025-T1
OG0007037	XANPAOZ2100_007877-T1	XANCAGTX0491_009026-T1
OG0007038	XANPAOZ2100_007876-T1	XANCAGTX0491_009027-T1
OG0007039	XANPAOZ2100_007875-T1	XANCAGTX0491_009028-T1
OG0007040	XANPAOZ2100_007872-T1	XANCAGTX0491_009032-T1
OG0007041	XANPAOZ2100_007871-T1	XANCAGTX0491_009033-T1
OG0007042	XANPAOZ2100_007870-T1	XANCAGTX0491_009034-T1
OG0007043	XANPAOZ2100_007867-T1	XANCAGTX0491_009037-T1
OG0007044	XANPAOZ2100_007866-T1	XANCAGTX0491_009038-T1
OG0007045	XANPAOZ2100_007865-T1	XANCAGTX0491_009039-T1
OG0007046	XANPAOZ2100_007864-T1	XANCAGTX0491_009040-T1
OG0007047	XANPAOZ2100_007863-T1	XANCAGTX0491_009041-T1
OG0007048	XANPAOZ2100_007862-T1	XANCAGTX0491_009042-T1
OG0007049	XANPAOZ2100_007861-T1	XANCAGTX0491_009043-T1
OG0007050	XANPAOZ2100_007651-T1	XANCAGTX0491_009046-T1
OG0007051	XANPAOZ2100_007859-T1	XANCAGTX0491_009047-T1
OG0007052	XANPAOZ2100_007858-T1	XANCAGTX0491_009048-T1
OG0007053	XANPAOZ2100_007857-T1	XANCAGTX0491_009049-T1
OG0007054	XANPAOZ2100_007855-T1	XANCAGTX0491_009050-T1
OG0007055	XANPAOZ2100_007854-T1	XANCAGTX0491_009051-T1
OG0007056	XANPAOZ2100_007853-T1	XANCAGTX0491_009052-T1
OG0007057	XANPAOZ2100_007852-T1	XANCAGTX0491_009053-T1
OG0007058	XANPAOZ2100_007838-T1	XANCAGTX0491_009068-T1
OG0007059	XANPAOZ2100_007837-T1	XANCAGTX0491_009069-T1
OG0007060	XANPAOZ2100_007835-T1	XANCAGTX0491_009071-T1
OG0007061	XANPAOZ2100_007834-T1	XANCAGTX0491_009072-T1
OG0007062	XANPAOZ2100_007833-T1	XANCAGTX0491_009073-T1
OG0007063	XANPAOZ2100_007832-T1	XANCAGTX0491_009074-T1
OG0007064	XANPAOZ2100_007830-T1	XANCAGTX0491_009077-T1
OG0007065	XANPAOZ2100_007829-T1	XANCAGTX0491_009079-T1
OG0007066	XANPAOZ2100_007827-T1	XANCAGTX0491_009081-T1
OG0007067	XANPAOZ2100_007826-T1	XANCAGTX0491_009084-T1
OG0007068	XANPAOZ2100_007824-T1	XANCAGTX0491_009086-T1
OG0007069	XANPAOZ2100_007823-T1	XANCAGTX0491_009087-T1
OG0007070	XANPAOZ2100_007822-T1	XANCAGTX0491_009088-T1
OG0007071	XANPAOZ2100_007820-T1	XANCAGTX0491_009089-T1
OG0007072	XANPAOZ2100_007819-T1	XANCAGTX0491_009090-T1
OG0007073	XANPAOZ2100_007818-T1	XANCAGTX0491_009091-T1
OG0007074	XANPAOZ2100_007817-T1	XANCAGTX0491_009092-T1
OG0007075	XANPAOZ2100_007815-T1	XANCAGTX0491_009094-T1
OG0007076	XANPAOZ2100_007814-T1	XANCAGTX0491_009095-T1
OG0007078	XANPAOZ2100_007813-T1	XANCAGTX0491_009097-T1
OG0007079	XANPAOZ2100_007812-T1	XANCAGTX0491_009098-T1
OG0007080	XANPAOZ2100_007811-T1	XANCAGTX0491_009099-T1
OG0007081	XANPAOZ2100_007810-T1	XANCAGTX0491_009100-T1
OG0007082	XANPAOZ2100_007809-T1	XANCAGTX0491_009101-T1
OG0007083	XANPAOZ2100_007808-T1	XANCAGTX0491_009102-T1
OG0007084	XANPAOZ2100_007807-T1	XANCAGTX0491_009104-T1
OG0007085	XANPAOZ2100_007806-T1	XANCAGTX0491_009105-T1
OG0007086	XANPAOZ2100_007805-T1	XANCAGTX0491_009106-T1
OG0007087	XANPAOZ2100_007803-T1	XANCAGTX0491_009108-T1
OG0007088	XANPAOZ2100_007802-T1	XANCAGTX0491_009109-T1
OG0007089	XANPAOZ2100_007801-T1	XANCAGTX0491_009110-T1
OG0007090	XANPAOZ2100_007798-T1	XANCAGTX0491_009113-T1
OG0007091	XANPAOZ2100_007797-T1	XANCAGTX0491_009114-T1
OG0007092	XANPAOZ2100_007796-T1	XANCAGTX0491_009116-T1
OG0007093	XANPAOZ2100_007795-T1	XANCAGTX0491_009117-T1
OG0007094	XANPAOZ2100_007793-T1	XANCAGTX0491_009120-T1
OG0007095	XANPAOZ2100_007792-T1	XANCAGTX0491_009122-T1
OG0007096	XANPAOZ2100_007791-T1	XANCAGTX0491_009123-T1
OG0007097	XANPAOZ2100_007788-T1	XANCAGTX0491_009126-T1
OG0007100	XANPAOZ2100_007772-T1	XANCAGTX0491_009146-T1
OG0007101	XANPAOZ2100_007771-T1	XANCAGTX0491_009147-T1
OG0007102	XANPAOZ2100_007770-T1	XANCAGTX0491_009148-T1
OG0007103	XANPAOZ2100_007769-T1	XANCAGTX0491_009149-T1
OG0007104	XANPAOZ2100_007768-T1	XANCAGTX0491_009150-T1
OG0007105	XANPAOZ2100_007767-T1	XANCAGTX0491_009151-T1
OG0007106	XANPAOZ2100_007766-T1	XANCAGTX0491_009152-T1
OG0007107	XANPAOZ2100_007765-T1	XANCAGTX0491_009153-T1
OG0007108	XANPAOZ2100_007764-T1	XANCAGTX0491_009156-T1
OG0007109	XANPAOZ2100_007763-T1	XANCAGTX0491_009157-T1
OG0007110	XANPAOZ2100_007761-T1	XANCAGTX0491_009159-T1
OG0007111	XANPAOZ2100_007760-T1	XANCAGTX0491_009160-T1
OG0007112	XANPAOZ2100_007759-T1	XANCAGTX0491_009161-T1
OG0007113	XANPAOZ2100_007758-T1	XANCAGTX0491_009162-T1
OG0007114	XANPAOZ2100_007757-T1	XANCAGTX0491_009164-T1
OG0007115	XANPAOZ2100_007756-T1	XANCAGTX0491_009165-T1
OG0007116	XANPAOZ2100_007755-T1	XANCAGTX0491_009166-T1
OG0007117	XANPAOZ2100_007751-T1	XANCAGTX0491_009169-T1
OG0007118	XANPAOZ2100_007750-T1	XANCAGTX0491_009170-T1
OG0007119	XANPAOZ2100_007749-T1	XANCAGTX0491_009171-T1
OG0007120	XANPAOZ2100_007748-T1	XANCAGTX0491_009172-T1
OG0007121	XANPAOZ2100_007747-T1	XANCAGTX0491_009173-T1
OG0007122	XANPAOZ2100_007746-T1	XANCAGTX0491_009174-T1
OG0007123	XANPAOZ2100_007744-T1	XANCAGTX0491_009176-T1
OG0007124	XANPAOZ2100_007743-T1	XANCAGTX0491_009177-T1
OG0007125	XANPAOZ2100_007742-T1	XANCAGTX0491_009178-T1
OG0007126	XANPAOZ2100_007741-T1	XANCAGTX0491_009179-T1
OG0007127	XANPAOZ2100_007740-T1	XANCAGTX0491_009180-T1
OG0007128	XANPAOZ2100_007739-T1	XANCAGTX0491_009181-T1
OG0007129	XANPAOZ2100_007738-T1	XANCAGTX0491_009182-T1
OG0007130	XANPAOZ2100_007737-T1	XANCAGTX0491_009183-T1
OG0007131	XANPAOZ2100_007736-T1	XANCAGTX0491_009184-T1
OG0007132	XANPAOZ2100_007735-T1	XANCAGTX0491_009185-T1
OG0007133	XANPAOZ2100_007734-T1	XANCAGTX0491_009186-T1
OG0007134	XANPAOZ2100_007733-T1	XANCAGTX0491_009187-T1
OG0007135	XANPAOZ2100_007732-T1	XANCAGTX0491_009189-T1
OG0007136	XANPAOZ2100_007731-T1	XANCAGTX0491_009190-T1
OG0007137	XANPAOZ2100_007729-T1	XANCAGTX0491_009191-T1
OG0007138	XANPAOZ2100_007728-T1	XANCAGTX0491_009192-T1
OG0007139	XANPAOZ2100_007727-T1	XANCAGTX0491_009193-T1
OG0007140	XANPAOZ2100_007725-T1	XANCAGTX0491_009196-T1
OG0007141	XANPAOZ2100_007724-T1	XANCAGTX0491_009197-T1
OG0007142	XANPAOZ2100_007723-T1	XANCAGTX0491_009198-T1
OG0007143	XANPAOZ2100_007722-T1	XANCAGTX0491_009199-T1
OG0007144	XANPAOZ2100_007719-T1	XANCAGTX0491_009202-T1
OG0007145	XANPAOZ2100_007717-T1	XANCAGTX0491_009204-T1
OG0007146	XANPAOZ2100_007716-T1	XANCAGTX0491_009205-T1
OG0007147	XANPAOZ2100_007715-T1	XANCAGTX0491_009206-T1
OG0007148	XANPAOZ2100_007714-T1	XANCAGTX0491_009208-T1
OG0007149	XANPAOZ2100_007713-T1	XANCAGTX0491_009209-T1
OG0007150	XANPAOZ2100_007711-T1	XANCAGTX0491_009211-T1
OG0007151	XANPAOZ2100_007710-T1	XANCAGTX0491_009212-T1
OG0007152	XANPAOZ2100_007709-T1	XANCAGTX0491_009214-T1
OG0007153	XANPAOZ2100_007708-T1	XANCAGTX0491_009216-T1
OG0007154	XANPAOZ2100_007707-T1	XANCAGTX0491_009217-T1
OG0007155	XANPAOZ2100_007706-T1	XANCAGTX0491_009218-T1
OG0007156	XANPAOZ2100_007705-T1	XANCAGTX0491_009219-T1
OG0007157	XANPAOZ2100_007704-T1	XANCAGTX0491_009220-T1
OG0007158	XANPAOZ2100_007703-T1	XANCAGTX0491_009221-T1
OG0007159	XANPAOZ2100_007702-T1	XANCAGTX0491_009222-T1
OG0007160	XANPAOZ2100_007701-T1	XANCAGTX0491_009223-T1
OG0007161	XANPAOZ2100_007700-T1	XANCAGTX0491_009224-T1
OG0007162	XANPAOZ2100_007699-T1	XANCAGTX0491_009225-T1
OG0007163	XANPAOZ2100_007698-T1	XANCAGTX0491_009226-T1
OG0007164	XANPAOZ2100_007696-T1	XANCAGTX0491_009228-T1
OG0007165	XANPAOZ2100_007695-T1	XANCAGTX0491_009229-T1
OG0007166	XANPAOZ2100_007693-T1	XANCAGTX0491_009231-T1
OG0007167	XANPAOZ2100_007692-T1	XANCAGTX0491_009232-T1
OG0007168	XANPAOZ2100_007691-T1	XANCAGTX0491_009233-T1
OG0007169	XANPAOZ2100_007690-T1	XANCAGTX0491_009234-T1
OG0007170	XANPAOZ2100_007689-T1	XANCAGTX0491_009235-T1
OG0007171	XANPAOZ2100_007688-T1	XANCAGTX0491_009236-T1
OG0007172	XANPAOZ2100_007687-T1	XANCAGTX0491_009238-T1
OG0007173	XANPAOZ2100_007686-T1	XANCAGTX0491_009239-T1
OG0007174	XANPAOZ2100_007684-T1	XANCAGTX0491_009240-T1
OG0007175	XANPAOZ2100_007682-T1	XANCAGTX0491_009242-T1
OG0007176	XANPAOZ2100_007681-T1	XANCAGTX0491_009243-T1
OG0007177	XANPAOZ2100_007680-T1	XANCAGTX0491_009245-T1
OG0007178	XANPAOZ2100_007679-T1	XANCAGTX0491_009246-T1
OG0007179	XANPAOZ2100_007678-T1	XANCAGTX0491_009247-T1
OG0007180	XANPAOZ2100_007677-T1	XANCAGTX0491_009248-T1
OG0007181	XANPAOZ2100_007676-T1	XANCAGTX0491_009249-T1
OG0007182	XANPAOZ2100_007675-T1	XANCAGTX0491_009250-T1
OG0007183	XANPAOZ2100_007674-T1	XANCAGTX0491_009251-T1
OG0007184	XANPAOZ2100_007673-T1	XANCAGTX0491_009252-T1
OG0007185	XANPAOZ2100_007670-T1	XANCAGTX0491_009255-T1
OG0007186	XANPAOZ2100_007669-T1	XANCAGTX0491_009256-T1
OG0007187	XANPAOZ2100_007668-T1	XANCAGTX0491_009257-T1
OG0007188	XANPAOZ2100_007667-T1	XANCAGTX0491_009258-T1
OG0007189	XANPAOZ2100_007666-T1	XANCAGTX0491_009259-T1
OG0007190	XANPAOZ2100_007665-T1	XANCAGTX0491_009260-T1
OG0007191	XANPAOZ2100_007664-T1	XANCAGTX0491_009262-T1
OG0007192	XANPAOZ2100_007662-T1	XANCAGTX0491_009263-T1
OG0007193	XANPAOZ2100_007654-T1	XANCAGTX0491_009268-T1
