Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0001205	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000974-T1	XANPAGTX0501_009639-T1
OG0001206	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_007827-T3, XANCAGTX0491_007827-T2	XANCAGTX0491_007827-T1
OG0001206	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_007827-T3	XANCAGTX0491_007827-T2
OG0001207	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_007863-T1	XANCAGTX0491_009353-T1
OG0001208	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_007867-T1	XANCAGTX0491_007866-T1
OG0001209	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_007884-T1	XANCAGTX0491_008398-T1
OG0001210	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_007911-T1	XANCAGTX0491_007900-T1
OG0001211	Xanthoria_parietina_SAMEA111342678	n2	1.0	Terminal	XANPAOZ2100_007558-T1	XANPAOZ2100_000721-T1
OG0001212	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_007943-T1	XANCAGTX0491_008702-T1
OG0001213	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_006175-T1	XANPAGTX0501_006175-T2
OG0001214	N1	n2	0.5	Non-Terminal	XANPARI20_002562-T1	XANPAOZ2100_007551-T1, XANPARI20_003556-T1
OG0001215	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_006159-T1	XANPAGTX0501_006159-T2
OG0001216	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_006156-T2	XANPAGTX0501_006156-T1
OG0001217	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_007364-T1	XANPARI20_003516-T1
OG0001218	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_007365-T1	XANPARI20_003515-T1
OG0001219	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_007371-T1	XANPARI20_003510-T1
OG0001220	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003509-T1	XANPARI20_007372-T1
OG0001221	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003507-T1	XANPARI20_007374-T1
OG0001222	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_007375-T1	XANPARI20_003506-T1
OG0001223	N1	n2	0.5	Non-Terminal	XANPAOZ2100_007498-T1, XANPARI20_007376-T1	XANPARI20_003505-T1
OG0001224	N1	n2	0.5	Non-Terminal	XANPAOZ2100_007497-T1, XANPARI20_007377-T1	XANPARI20_003504-T1
OG0001225	N2	n2	0.5	Non-Terminal	XANPAGTX0501_006113-T1, XANCAGTX0491_008006-T1	XANPAGTX0501_006113-T2
OG0001226	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008093-T1	XANCAGTX0491_008009-T1
OG0001227	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008028-T2	XANCAGTX0491_008028-T1
OG0001228	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008062-T1	XANCAGTX0491_008061-T1
OG0001229	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008068-T2	XANCAGTX0491_008068-T1
OG0001230	N2	n2	0.5	Non-Terminal	XANPAGTX0501_006040-T1, XANCAGTX0491_008074-T1	XANCAGTX0491_008074-T2
OG0001231	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008076-T1	XANCAGTX0491_008076-T2
OG0001232	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008110-T2	XANCAGTX0491_008110-T1
OG0001233	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008113-T1	XANCAGTX0491_008113-T2
OG0001234	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008123-T1	XANCAGTX0491_008123-T2
OG0001235	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_005992-T2	XANPAGTX0501_005992-T1
OG0001236	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008135-T2	XANCAGTX0491_008135-T1
OG0001237	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_005981-T1	XANPAGTX0501_005981-T2
OG0001238	N2	n1	1.0	Non-Terminal	XANCAGTX0491_008145-T1, XANPAGTX0501_005970-T2	XANPAGTX0501_005970-T1, XANCAGTX0491_008146-T1
OG0001239	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_005947-T2	XANPAGTX0501_005947-T1
OG0001240	N2	n2	0.5	Non-Terminal	XANCAGTX0491_008166-T2, XANPAGTX0501_005946-T1	XANCAGTX0491_008166-T1
OG0001241	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008185-T1	XANCAGTX0491_008185-T2
OG0001242	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_005903-T1	XANPAGTX0501_005903-T2
OG0001243	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010541-T1	XANPAGTX0501_005838-T1
OG0001244	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_005837-T1	XANPAGTX0501_005837-T2
OG0001245	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008277-T1	XANCAGTX0491_008277-T2
OG0001246	N2	n2	0.5	Non-Terminal	XANCAGTX0491_008283-T1, XANPAGTX0501_005818-T1	XANCAGTX0491_008283-T2
OG0001247	Xanthoria_parietina_SAMEA111342678	n3	1.0	Terminal	XANPAOZ2100_007225-T1	XANPAOZ2100_007226-T1
OG0001248	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008328-T1	XANCAGTX0491_008327-T1
OG0001249	N2	n2	0.5	Non-Terminal	XANCAGTX0491_008332-T1, XANPAGTX0501_005769-T1	XANCAGTX0491_008333-T1
OG0001250	N2	n2	0.5	Non-Terminal	XANCAGTX0491_008335-T1, XANPAGTX0501_005767-T1	XANCAGTX0491_009920-T1
OG0001251	N1	n2	0.5	Non-Terminal	XANPAOZ2100_007192-T1	XANPAOZ2100_006176-T1, XANPARI20_003183-T1
OG0001252	N2	n2	0.5	Non-Terminal	XANPAGTX0501_005733-T1	XANCAGTX0491_008363-T1, XANPAGTX0501_010124-T1
OG0001253	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008842-T1	XANCAGTX0491_008375-T1
OG0001254	N2	n2	0.5	Non-Terminal	XANPAGTX0501_010630-T1, XANCAGTX0491_008404-T1	XANCAGTX0491_008801-T1
OG0001255	N0	n2	0.25	Non-Terminal	XANPAOZ2100_005658-T1, XANCAGTX0491_008420-T1	XANPAOZ2100_005715-T1
OG0001256	N1	n2	0.5	Non-Terminal	XANPAOZ2100_005652-T1	XANPAOZ2100_005259-T1, XANPARI20_004458-T1
OG0001257	N2	n2	0.5	Non-Terminal	XANPAGTX0501_009011-T1	XANPAGTX0501_001001-T1, XANCAGTX0491_008441-T1
OG0001258	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008451-T1	XANCAGTX0491_008451-T2
OG0001259	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_008976-T1	XANPAGTX0501_008976-T2
OG0001260	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008474-T1	XANCAGTX0491_008474-T2
OG0001261	N2	n2	0.5	Non-Terminal	XANPAGTX0501_008965-T1	XANPAGTX0501_008965-T2, XANCAGTX0491_008478-T1
OG0001262	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008505-T1	XANCAGTX0491_008505-T2
OG0001263	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_008949-T2	XANPAGTX0501_008949-T1
OG0001264	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008511-T2	XANCAGTX0491_008511-T1
OG0001265	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_008909-T1	XANPAGTX0501_008909-T2
OG0001266	N2	n2	0.5	Non-Terminal	XANPAGTX0501_008880-T2	XANCAGTX0491_008566-T1, XANPAGTX0501_008880-T1
OG0001267	N2	n2	0.5	Non-Terminal	XANPAGTX0501_008879-T2, XANCAGTX0491_008567-T1	XANPAGTX0501_008879-T1
OG0001268	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008573-T2	XANCAGTX0491_008573-T1
OG0001269	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_009476-T2	XANPAGTX0501_009476-T1
OG0001270	N2	n2	0.5	Non-Terminal	XANPAGTX0501_009456-T2	XANCAGTX0491_008600-T1, XANPAGTX0501_009456-T1
OG0001271	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008607-T1	XANCAGTX0491_008607-T2
OG0001272	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008610-T2	XANCAGTX0491_008610-T1
OG0001273	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008641-T1	XANCAGTX0491_008641-T2
OG0001274	N1	n2	0.5	Non-Terminal	XANPARI20_004276-T1, XANPAOZ2100_005446-T1	XANPAOZ2100_006201-T1
OG0001275	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008657-T2	XANCAGTX0491_008657-T1
OG0001276	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008685-T1	XANCAGTX0491_008685-T2
OG0001277	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_009362-T2	XANPAGTX0501_009362-T1
OG0001278	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008695-T1	XANCAGTX0491_008695-T2
OG0001279	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010340-T1	XANPAGTX0501_010340-T2
OG0001280	N2	n2	0.5	Non-Terminal	XANPAGTX0501_010142-T2	XANPAGTX0501_010142-T1, XANCAGTX0491_008752-T1
OG0001281	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010126-T1	XANPAGTX0501_010126-T2
OG0001282	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010556-T1	XANPAGTX0501_010121-T1
OG0001283	N2	n2	0.5	Non-Terminal	XANPAGTX0501_010628-T2	XANPAGTX0501_010628-T1, XANCAGTX0491_008802-T1
OG0001284	N0	n2	0.25	Non-Terminal	XANPARI20_004120-T1, XANPAGTX0501_010413-T1	XANPAGTX0501_005106-T1
OG0001285	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_010669-T1	XANPAGTX0501_010668-T1
OG0001286	N2	n2	0.5	Non-Terminal	XANCAGTX0491_008841-T1, XANPAGTX0501_010663-T1	XANPAGTX0501_010662-T1
OG0001287	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008866-T2	XANCAGTX0491_008866-T1
OG0001288	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008873-T1	XANCAGTX0491_008873-T2
OG0001289	N1	n2	0.5	Non-Terminal	XANPAOZ2100_004011-T1	XANPARI20_003742-T1, XANPAOZ2100_007977-T1
OG0001290	Xanthoria_parietina_SAMEA111342678	n2	1.0	Terminal	XANPAOZ2100_007976-T1	XANPAOZ2100_004012-T1
OG0001291	Xanthoria_parietina_SAMEA111342678	n3	1.0	Terminal	XANPAOZ2100_004014-T1	XANPAOZ2100_007974-T1
OG0001292	Xanthoria_parietina_SAMEA111342678	n3	1.0	Terminal	XANPAOZ2100_004015-T1	XANPAOZ2100_007973-T1
OG0001293	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_008602-T1	XANPAGTX0501_008602-T2
OG0001294	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_009001-T1	XANCAGTX0491_009001-T2
OG0001295	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_008519-T2	XANPAGTX0501_008519-T1
OG0001296	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_008506-T2	XANPAGTX0501_008506-T1
OG0001297	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003863-T1	XANPARI20_003875-T1
OG0001298	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003876-T1	XANPARI20_003864-T1
OG0001299	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003877-T1	XANPARI20_003865-T1
OG0001300	N1	n2	0.5	Non-Terminal	XANPARI20_003866-T1	XANPAOZ2100_007847-T1, XANPARI20_003878-T1
OG0001301	N1	n2	0.5	Non-Terminal	XANPARI20_003889-T1	XANPAOZ2100_007843-T1, XANPARI20_003869-T1
OG0001302	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003871-T1	XANPARI20_003891-T1
OG0001303	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003872-T1	XANPARI20_003892-T1
OG0001304	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003893-T1	XANPARI20_003873-T1
OG0001305	N2	n2	0.5	Non-Terminal	XANPAGTX0501_010058-T1	XANCAGTX0491_009093-T1, XANPAGTX0501_010058-T2
OG0001306	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_010078-T2	XANPAGTX0501_010078-T1
OG0001307	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_009112-T2	XANCAGTX0491_009112-T1
OG0001308	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010092-T2	XANPAGTX0501_010092-T1
OG0001309	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_007391-T1	XANPARI20_003948-T1
OG0001310	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_007390-T1	XANPARI20_003949-T1
OG0001311	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003950-T1	XANPARI20_007389-T1
OG0001312	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_003951-T1	XANPARI20_007388-T1
OG0001313	N1	n2	0.5	Non-Terminal	XANPARI20_003952-T1	XANPAOZ2100_007782-T1, XANPARI20_007387-T1
OG0001314	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_007385-T1	XANPARI20_003954-T1
OG0001315	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_007384-T1	XANPARI20_003955-T1
OG0001316	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003956-T1	XANPARI20_007383-T1
OG0001317	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_009143-T1	XANCAGTX0491_009143-T2
OG0001317	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003959-T1	XANPARI20_007380-T1
OG0001318	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_003960-T1	XANPARI20_007379-T1
OG0001319	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003961-T1	XANPARI20_007378-T1
OG0001320	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_009167-T2	XANCAGTX0491_009167-T1
OG0001321	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_009201-T1	XANCAGTX0491_009201-T2
OG0001322	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_009130-T1	XANPAGTX0501_009130-T2
OG0001323	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_009227-T2	XANCAGTX0491_009227-T1
OG0001324	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_009901-T1	XANCAGTX0491_009230-T1
OG0001325	N2	n2	0.5	Non-Terminal	XANCAGTX0491_009254-T1, XANPAGTX0501_009181-T1	XANPAGTX0501_007274-T1
OG0001326	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_009201-T1	XANPAGTX0501_009191-T1
OG0001327	N2	n2	0.5	Non-Terminal	XANCAGTX0491_009265-T1, XANPAGTX0501_009202-T1	XANPAGTX0501_009192-T1
OG0001328	N0	n2	0.25	Non-Terminal	XANPAGTX0501_009200-T1, XANPAOZ2100_007655-T1	XANPAGTX0501_009209-T1
OG0001329	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_005029-T1	XANPARI20_004083-T1
OG0001330	N1	n2	0.5	Non-Terminal	XANPARI20_005030-T1, XANPAOZ2100_007652-T1	XANPARI20_004084-T1
OG0001331	N0	n2	0.25	Non-Terminal	XANPAOZ2100_005218-T1, XANPAGTX0501_010676-T1	XANPAGTX0501_009216-T1
OG0001332	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_005033-T1	XANPARI20_004087-T1
OG0001333	N1	n2	0.5	Non-Terminal	XANPARI20_005037-T1, XANPAOZ2100_005223-T1	XANPARI20_004091-T1
OG0001334	N1	n2	0.5	Non-Terminal	XANPAOZ2100_005222-T1, XANPARI20_004090-T1	XANPARI20_005036-T1
OG0001335	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_009700-T1	XANPAGTX0501_005620-T1
OG0001336	N2	n2	0.5	Non-Terminal	XANPAGTX0501_009709-T1	XANPAGTX0501_010557-T1, XANCAGTX0491_009300-T1
OG0001337	N1	n2	0.5	Non-Terminal	XANPAOZ2100_008739-T1, XANPARI20_000267-T1	XANPAOZ2100_008726-T1
OG0001338	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_009487-T1	XANPAGTX0501_009487-T2
OG0001339	N2	n2	0.5	Non-Terminal	XANPAGTX0501_009506-T1, XANCAGTX0491_009455-T1	XANPAGTX0501_009506-T2
OG0001340	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_009456-T1	XANCAGTX0491_009456-T2
OG0001341	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_009466-T1	XANCAGTX0491_009466-T2
OG0001341	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_009517-T1	XANPAGTX0501_005756-T1
OG0001342	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_009566-T1	XANPAGTX0501_010433-T1
OG0001343	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_009515-T1	XANCAGTX0491_009523-T1
OG0001344	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_009601-T1	XANPAGTX0501_009600-T1
OG0001345	N0	n2	0.25	Non-Terminal	XANPARI20_000026-T1, XANCAGTX0491_009573-T2	XANCAGTX0491_009573-T1
OG0001346	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007184-T1	XANPAGTX0501_009844-T1
OG0001347	N0	n1	0.5	Non-Terminal	XANPAOZ2100_004649-T1, XANPAGTX0501_010649-T1	XANPAOZ2100_002744-T1, XANPAGTX0501_002436-T1
OG0001348	N0	n2	0.25	Non-Terminal	XANCAGTX0491_009659-T1, XANPARI20_003123-T1	XANPARI20_006449-T1
OG0001349	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_009142-T1	XANPARI20_003133-T1
OG0001350	N0	n2	0.25	Non-Terminal	XANCAGTX0491_009671-T1, XANPARI20_003135-T1	XANPARI20_009140-T1
OG0001351	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_009138-T1	XANPARI20_003137-T1
OG0001352	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_003139-T1	XANPARI20_009136-T1
OG0001353	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003140-T1	XANPARI20_009135-T1
OG0001354	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_009134-T1	XANPARI20_003141-T1
OG0001355	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_009133-T1	XANPARI20_003142-T1
OG0001356	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003143-T1	XANPARI20_009132-T1
OG0001357	N1	n2	0.5	Non-Terminal	XANPARI20_009131-T1	XANPARI20_003144-T1, XANPAOZ2100_008440-T1
OG0001358	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_009129-T1	XANPARI20_003145-T1
OG0001359	N1	n2	0.5	Non-Terminal	XANPARI20_009128-T1	XANPARI20_003146-T1, XANPAOZ2100_008442-T1
OG0001360	N1	n2	0.5	Non-Terminal	XANPARI20_003150-T1, XANPAOZ2100_008446-T1	XANPARI20_009124-T1
OG0001361	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_009123-T1	XANPARI20_003151-T1
OG0001362	N1	n2	0.5	Non-Terminal	XANPARI20_009122-T1	XANPAOZ2100_008448-T1, XANPARI20_003152-T1
OG0001363	N1	n2	0.5	Non-Terminal	XANPARI20_003153-T1, XANPAOZ2100_008449-T1	XANPARI20_009121-T1
OG0001364	N1	n2	0.5	Non-Terminal	XANPARI20_009120-T1	XANPAOZ2100_008450-T1, XANPARI20_003154-T1
OG0001365	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_003156-T1	XANPARI20_009118-T1
OG0001366	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_009117-T1	XANPARI20_003157-T1
OG0001367	N2	n2	0.5	Non-Terminal	XANPAGTX0501_008877-T1, XANCAGTX0491_009708-T1	XANPAGTX0501_008317-T1
OG0001368	N1	n2	0.5	Non-Terminal	XANPARI20_009092-T1	XANPARI20_009093-T1, XANPAOZ2100_008475-T1
OG0001369	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_008359-T2	XANPAGTX0501_008359-T1
OG0001370	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_009756-T2	XANCAGTX0491_009756-T1
OG0001371	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_008394-T1	XANPAGTX0501_008416-T1
OG0001372	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_008404-T1	XANPAGTX0501_008404-T2
OG0001373	N2	n2	0.5	Non-Terminal	XANPAGTX0501_008425-T2	XANPAGTX0501_008425-T1, XANCAGTX0491_009805-T1
OG0001374	N2	n2	0.5	Non-Terminal	XANPAGTX0501_008462-T1	XANCAGTX0491_009839-T1, XANPAGTX0501_008462-T2
OG0001375	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_009849-T1	XANCAGTX0491_009849-T2
OG0001376	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_009854-T1	XANCAGTX0491_009854-T2
OG0001377	N2	n2	0.5	Non-Terminal	XANPAGTX0501_005717-T1, XANCAGTX0491_009926-T1	XANPAGTX0501_010738-T1
OG0001378	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_009943-T2	XANCAGTX0491_009943-T1
OG0001379	N2	n2	0.5	Non-Terminal	XANPAGTX0501_009985-T1, XANCAGTX0491_009951-T1	XANPAGTX0501_009984-T1
OG0001380	N0	n2	0.25	Non-Terminal	XANPAGTX0501_010009-T1, XANPAOZ2100_008690-T1	XANPAOZ2100_006196-T1
OG0001381	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010010-T1	XANPAGTX0501_010011-T1
OG0001382	N1	n2	0.5	Non-Terminal	XANPARI20_008860-T1	XANPARI20_008844-T1, XANPAOZ2100_008695-T1
OG0001383	N1	n2	0.5	Non-Terminal	XANPARI20_008855-T1, XANPAOZ2100_008700-T1	XANPARI20_004505-T1
OG0001384	Xanthoria_calcicola_GTX0491	n0	1.0	Terminal	XANCAGTX0491_009996-T1	XANCAGTX0491_010021-T1, XANCAGTX0491_010026-T1, XANCAGTX0491_009999-T1, XANCAGTX0491_010011-T1
OG0001384	Xanthoria_calcicola_GTX0491	n1	1.0	Terminal	XANCAGTX0491_010021-T1, XANCAGTX0491_010026-T1	XANCAGTX0491_009999-T1, XANCAGTX0491_010011-T1
OG0001384	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_010021-T1	XANCAGTX0491_010026-T1
OG0001384	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_009999-T1	XANCAGTX0491_010011-T1
OG0001385	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_006219-T1	XANPAGTX0501_009861-T1, XANPAGTX0501_000992-T1
OG0001385	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_009861-T1	XANPAGTX0501_000992-T1
OG0001386	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_007357-T1	XANPARI20_008749-T1
OG0001386	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_001720-T2	XANPAGTX0501_001720-T1
OG0001387	N0	n1	0.5	Non-Terminal	XANPARI20_008748-T1, XANPAGTX0501_001721-T1	XANPARI20_007356-T1, XANPAGTX0501_010495-T1
OG0001388	N1	n1	1.0	Non-Terminal: STRIDE	XANPAOZ2100_004886-T1, XANPARI20_006033-T1	XANPAOZ2100_004887-T1, XANPARI20_006032-T1
OG0001389	N0	n0	0.5	Non-Terminal	XANPARI20_006740-T1, XANPAGTX0501_009923-T1	XANPARI20_005081-T1, XANPAGTX0501_008018-T1, XANPAOZ2100_003437-T1
OG0001390	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_004085-T1	XANPARI20_005031-T1
OG0001390	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010675-T1	XANPAGTX0501_009215-T1
OG0001391	Xanthoria_parietina_GTX0501	n1	1.0	Terminal	XANPAGTX0501_010275-T1, XANPAGTX0501_010524-T1	XANPAGTX0501_010525-T1
OG0001391	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_010275-T1	XANPAGTX0501_010524-T1
OG0001392	N0	n0	0.5	Non-Terminal	XANPARI20_007348-T1, XANPAGTX0501_010506-T1	XANPARI20_005773-T1, XANPAGTX0501_010724-T1, XANPAGTX0501_010723-T1
OG0001392	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010724-T1	XANPAGTX0501_010723-T1
OG0001397	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_002472-T1	XANPAGTX0501_002473-T1
OG0001562	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_000262-T1	XANCAGTX0491_002070-T1
OG0001573	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_000275-T1	XANCAGTX0491_000275-T2
