geneID	repID_mmseqs90/80	repID_mmseqs50/80	familyID
talisl1_tyr10297	talisl1_tyr10297	talisl1_tyr10297	clade03
talmar1_1233_1234	talmar2_KFX40940.1	blaper1_1788	n.d.
talmar1_1_2	talmar1_1_2	talsti1_136_137	n.d.
talmar1_4157	talmar2_KFX41117.1_lncRNA0700070	talmar2_KFX41117.1_lncRNA0700070	fam05
talmar1_7268	talver1_KUL81958.1	talmar2_KFX42022.1	fam05
talmar1_7313	talmar2_KFX42872.1	paeniv1_60142	fam05
talmar1_7317	talmar1_7317	parbra1_3446	fam05
talmar1_8713	talmar1_8713	talmar2_KFX41220.1	fam05
talmar1_8797_8798_8799	talmar1_8797_8798_8799	talsti1_136_137	n.d.
talmar2_KFX40940.1	talmar2_KFX40940.1	blaper1_1788	fam05
talmar2_KFX41091.1	talmar2_KFX42872.1	paeniv1_60142	fam05
talmar2_KFX41117.1_lncRNA0700070	talmar2_KFX41117.1_lncRNA0700070	talmar2_KFX41117.1_lncRNA0700070	n.d.
talmar2_KFX41220.1	talmar2_KFX41220.1	talmar2_KFX41220.1	fam05
talmar2_KFX42022.1	talmar2_KFX42022.1	talmar2_KFX42022.1	fam05
talmar2_KFX42559.1	talmar2_KFX42559.1	talmar2_KFX42559.1	fam05
talmar2_KFX42872.1	talmar2_KFX42872.1	paeniv1_60142	fam05
talmar2_KFX47975.1	talmar2_KFX47975.1	talmar2_KFX47975.1	fam05
talmar2_KFX48248.1	talmar2_KFX48248.1	exooli1_139457_139458_139459_139460	fam05
talmar2_KFX50176.1	talmar2_KFX50176.1	talmar2_KFX50176.1	fam06
talmar2_KFX53028.1_KFX53029.1	talmar2_KFX53028.1_KFX53029.1	talsti1_136_137	n.d.
talmar2_KFX53696.1	talmar2_KFX53696.1	talsti1_136_137	fam05
talpin1_KAF3392106.1	talpin1_KAF3392106.1	talpin1_KAF3392106.1	fam05
talpin1_KAF3399179.1	talatr1_7639	paeniv1_60142	fam05
talpin1_KAF3401258.1	talpin1_KAF3401258.1	talpin1_KAF3401258.1	fam05
talpin1_KAF3405616.1	talver1_KUL81432.1	talmar2_KFX41220.1	fam05
talpin1_KAF3405617.1	talver1_KUL81958.1	talmar2_KFX42022.1	fam05
talpin1_KAF3407001.1_KAF3407002.1	talpin1_KAF3407001.1_KAF3407002.1	talpin1_KAF3407001.1_KAF3407002.1	n.d.
talpin1_tyr10325	talpin1_tyr10325	pensp.11_tyr8956	fam06
talrug1_QKX57723.1	talrug1_QKX57723.1	paeniv1_60142	fam05
talrug1_QKX60504.1	talrug1_QKX60504.1	talrug1_QKX60504.1	fam06
talrug1_QKX60769.1	talrug1_QKX60769.1	talrug1_QKX60769.1	fam05
talrug1_QKX61611.1	talrug1_QKX61611.1	talrug1_QKX61611.1	fam06
talrug1_QKX63180.1	talrug1_QKX63180.1	talsti1_136_137	fam05
talrug1_QKX63190.1	talrug1_QKX64371.1	talsti1_10261_10262_10263	fam02
talrug1_QKX64371.1	talrug1_QKX64371.1	talsti1_10261_10262_10263	fam02
talrug1_QKX64373.1	talrug1_QKX64373.1	talrug1_QKX64373.1	fam05
talrug1_QKX64830.1	talrug1_QKX61611.1	talrug1_QKX61611.1	fam06
talrug1_tyr10331	talrug1_tyr10331	talrug1_tyr10331	fam05
talsti1_10261_10262_10263	talsti1_10261_10262_10263	talsti1_10261_10262_10263	n.d.
talsti1_1184_1185	talsti1_1184_1185	aspnid4_tyr2028	n.d.
talsti1_12286	talsti1_12286	talsti1_12286	fam05
talsti1_12795	talsti1_12795	talsti1_12795	fam05
talsti1_12930	talsti1_12930	talsti1_12930	fam02
talsti1_136_137	talsti1_136_137	talsti1_136_137	n.d.
talsti1_1682	talsti1_1682	talsti1_1682	fam05
talsti1_1687	talsti1_1687	aspscl4_RJE24476.1	fam03
talsti1_2167	talsti1_2167	talsti1_2167	fam02
talsti1_2202	talsti1_2202	talsti1_2202	fam05
talsti1_2456	talsti1_2456	talsti1_2456	fam05
talsti1_2471	talsti1_2471	paeniv1_62125	fam05
talsti1_3815_3816	talsti1_3815_3816	talsti1_3815_3816	n.d.
talsti1_4262	talsti1_4262	talpin1_KAF3392106.1	fam05
talsti1_4534	talsti1_4534	talsti1_4534	fam01
talsti1_4942	pensp.11_PCG88512.1	paeniv1_62125	fam05
talsti1_4992	talsti1_4992	talsti1_4992	fam06
talsti1_5785	talsti1_5785	talsti1_5785	fam05
talsti1_5901	talsti1_5901	talsti1_5901	fam05
talsti1_6524	talsti1_6524	talmar2_KFX41220.1	fam05
talsti1_6803	talsti1_6803	talmar2_KFX50176.1	fam06
talsti1_684_685	talsti1_684_685	asplat4_tyr1662	n.d.
talsti1_9550	talver1_KUL81958.1	talmar2_KFX42022.1	fam05
talsti1_9708	talsti1_9708	talsti1_9708	fam05
talsti1_9953	talsti1_9953	talsti1_10261_10262_10263	fam02
talsti1_996	talsti1_996	talsti1_136_137	fam05
talver1_KUL81284.1	talver1_KUL81284.1	talver1_KUL81284.1	fam02
talver1_KUL81285.1	talver1_KUL81285.1	aspter9_tyr2938	fam11
talver1_KUL81310.1	pensp.11_PCG88512.1	paeniv1_62125	fam05
talver1_KUL81432.1	talver1_KUL81432.1	talmar2_KFX41220.1	fam05
talver1_KUL81513.1	talver1_KUL81513.1	blaper1_1788	fam05
talver1_KUL81520.1	talver1_KUL81520.1	talver1_KUL81520.1	fam05
talver1_KUL81536.1	pensp.10_PCG88702.1	aspasp7_tyr611	fam02
talver1_KUL81576.1	talver1_KUL81576.1	talver1_KUL81576.1	fam05
talver1_KUL81629.1	talver1_KUL81629.1	talmar2_KFX41220.1	fam05
talver1_KUL81733.1	talver1_KUL81733.1	talver1_KUL81733.1	fam05
talver1_KUL81958.1	talver1_KUL81958.1	talmar2_KFX42022.1	fam05
talver1_KUL82065.1	talver1_KUL81733.1	talver1_KUL81733.1	fam05
talver1_KUL83660.1	talver1_KUL83660.1	talmar2_KFX41220.1	fam05
talver1_KUL84888.1	talver1_KUL84888.1	talsti1_10261_10262_10263	fam02
talver1_KUL85000.1	talver1_KUL85000.1	talsti1_4992	fam06
tepsp.1_KAG6829646.1_KAG6829647.1	tepsp.1_KAG6829646.1_KAG6829647.1	tepsp.1_KAG6829646.1_KAG6829647.1	n.d.
terbou1_845233	tirniv1_708397	tirniv1_708397	fam08
terbou1_tyr10393	terbou1_tyr10393	terbou1_tyr10393	clade02
tercla1_1272127	tercla1_1272127	tercla1_1272127	clade03
tercla1_tyr10402	tercla1_tyr10408	tercla1_tyr10408	fam08
tercla1_tyr10405	tercla1_tyr10405	tercla1_tyr10405	clade02
tercla1_tyr10406	tercla1_tyr10408	tercla1_tyr10408	fam08
tercla1_tyr10408	tercla1_tyr10408	tercla1_tyr10408	clade02
tersp.5_KAG6901097.1	tersp.5_KAG6901097.1	tersp.5_KAG6901097.1	fam06
thegan1_3190050_3066379	thegan1_3190050_3066379	tulsp.7_KAG8994973.1	n.d.
thethe1_AEO60974.1_AEO60975.1	thethe1_AEO60974.1_AEO60975.1	chaglo1_159177	n.d.
thethe1_AEO61012.1	thethe1_AEO61012.1	crypar1_KAF3763515.1	fam01
thethe1_tyr10415	thethe1_tyr10415	thethe1_tyr10415	fam01
tilind1_2598	tilind1_2598	tilind1_2598	fam08
tirniv1_708397	tirniv1_708397	tirniv1_708397	clade02
tolcap1_314_315	tolcap1_314_315	tolcap1_314_315	n.d.
tolcap1_6382	tolinf1_190837	fusrus1_tyr6576	fam05
tolcap1_tyr10438	tolcap1_tyr10438	tolcap1_tyr10438	fam09
tolinf1_190031	tolinf1_190031	consp.1_1039156	fam01
tolinf1_190247	tolinf1_190247	tolinf1_190247	fam05
tolinf1_190837	tolinf1_190837	fusrus1_tyr6576	fam05
tolinf1_199527	hirmin1_tyr7287	toloph1_tyr10462	fam01
tolinf1_199956	tolinf1_199956	tolinf1_199956	clade01
tolinf1_tyr10444	tolinf1_tyr10444	tolinf1_tyr10444	fam01
toloph1_1610	toloph1_1610	toloph1_1610	fam05
toloph1_2654	toloph1_2654	fustri7_tyr6779	fam06
toloph1_3753_3754	toloph1_3753_3754	metrob3_EFZ00634.1	n.d.
toloph1_3948	toloph1_3948	toloph1_3948	fam05
toloph1_4261	toloph1_4261	toloph1_4261	fam01
toloph1_5473	toloph1_5473	consp.1_1039156	fam01
toloph1_5942	toloph1_5942	toloph1_5942	fam01
toloph1_6378	toloph1_6378	consp.1_1039156	fam01
toloph1_6865	toloph1_6865	toloph1_6865	fam01
toloph1_7298	toloph1_7298	consp.1_1039156	fam01
toloph1_8337	toloph1_8337	metrob3_EFZ00634.1	fam01
toloph1_8550	toloph1_8550	toloph1_8550	fam09
toloph1_8635	toloph1_8635	fustup1_tyr6815	fam05
toloph1_tyr10452	toloph1_tyr10452	toloph1_tyr10452	fam01
toloph1_tyr10453	toloph1_tyr10453	toloph1_tyr10453	fam01
toloph1_tyr10460	toloph1_tyr10460	toloph1_tyr10460	fam01
toloph1_tyr10462	toloph1_tyr10462	toloph1_tyr10462	fam01
toloph1_tyr10466	toloph1_tyr10466	toloph1_tyr10466	fam01
tolpar1_7045_7046	tolpar1_7045_7046	fusalg1_tyr5210	n.d.
tolpar1_8262	tolpar1_8262	tolpar1_8262	fam01
tolpar1_tyr10469	tolpar1_tyr10469	tolpar1_tyr10469	fam09
tolpar1_tyr10471	tolpar1_tyr10471	tolpar1_tyr10471	fam06
torhem1_1768	torhem1_1768	torhem1_1768	fam01
torhem1_3326	torhem1_3326	metmaj1_10173	fam01
torhem1_7757	torhem1_7757	metmaj1_10173	fam01
torhem1_9920	torhem1_9920	torhem1_9920	fam07
totfus1_673832	totfus1_673832	erebil1_465179	fam05
totfus1_729837_333907_645645	totfus1_729837_333907_645645	totfus1_729837_333907_645645	n.d.
tracer1_1384197	tracer1_1384197	treper1_499963_134336	fam09
tralju1_1121459	rusoch1_787911	treper1_499963_134336	fam09
treper1_499963_134336	treper1_499963_134336	treper1_499963_134336	n.d.
treper1_500479	treper1_500479	treper1_500479	fam04
treper1_511433	treper1_511433	treper1_511433	fam05
treper1_542511	treper1_542511	treper1_542511	fam05
treper1_546512	treper1_546512	xyldig1_515723	fam06
treper1_568533	treper1_568533	treper1_568533	fam09
treper1_571555	treper1_571555	treper1_571555	fam02
treper1_579299	treper1_579299	treper1_579299	fam10
treper1_579997	treper1_579997	bimnov1_564002	fam10
triaru1_10301	triaru1_10301	clorhi1_VUC06060.1	fam01
triaru1_7814	triaru1_7814	triaru1_7814	fam01
triaru1_7815	triaru1_7815	triaru1_7814	fam01
triaru1_tyr10495	triaru1_tyr10495	fuszea1_tyr7100	fam01
triaru1_tyr10499	triaru1_tyr10499	triasp2_43980	fam09
triasp2_104502	triasp2_104502	triasp2_104502	clade03
triasp2_154576	triasp2_154576	clorhi1_VUC06060.1	fam01
triasp2_28945	triasp2_28945	triasp2_28945	fam01
triasp2_43980	triasp2_43980	triasp2_43980	fam09
triasp2_91238	triasp2_91238	dacest1_591128_591130	fam01
triatr4_tyr10505	triatr4_tyr10505	triatr4_tyr10505	fam09
triatr5_EHK48889.1	triatr5_EHK48889.1	triasp2_43980	fam09
triatr5_tyr10507	triatr5_tyr10507	triatr5_tyr10507	fam04
tribis1_522931	tribis1_522931	tribis1_522931	fam01
tribis1_534205_534208	tribis1_534205_534208	tribis1_534205_534208	n.d.
tribis1_534970	tribis1_534970	tribis1_534970	fam01
tricor1_tyr10517	tricor1_tyr10517	tricor1_tyr10517	fam09
tricor1_tyr10518	tricor1_tyr10518	tricor1_tyr10518	fam09
triequ1_496	triequ1_496	triton1_666	fam03
triequ1_571	triequ1_571	triequ1_571	fam06
triequ1_7282	triequ1_7282	triequ1_7282	fam05
trigam1_1790	trigam1_1790	clorhi1_VUC06060.1	fam01
triham1_3351	triham1_3351	triham1_3351	fam01
triham1_tyr10525	triham1_tyr10525	fusman2_tyr6045	fam06
trihar3_573659_809367	trihar4_48485_396645	trihar4_48485_396645	n.d.
trihar3_801753	trihar3_801753	hirmin1_9210	fam09
trihar4_48485_396645	trihar4_48485_396645	trihar4_48485_396645	n.d.
trihir1_KAH0547739.1	trihir1_KAH0547739.1	trihir1_KAH0547739.1	fam10
trihir1_KAH0552930.1	trihir1_KAH0552930.1	rhysec1_tyr10005	fam05
trihir1_KAH0558787.1_KAH0558788.1	trihir1_KAH0558787.1_KAH0558788.1	trihir1_KAH0558787.1_KAH0558788.1	n.d.
trihir1_KAH0559988.1	trihir1_KAH0559988.1	cadmal1_KAG4411212.1	fam04
trihir1_KAH0561978.1	trihir1_KAH0561978.1	trihir1_KAH0561978.1	fam09
trihir1_KAH0563021.1	trihir1_KAH0563021.1	trihir1_KAH0563021.1	fam05
trihir1_KAH0563164.1_KAH0563163.1	trihir1_KAH0563164.1_KAH0563163.1	trihir1_KAH0563164.1_KAH0563163.1	n.d.
trihyb1_897299	trihyb1_897299	trihyb1_897299	clade01
trihyb1_905659	trihyb1_905659	trihyb1_905659	fam08
triint2_tyr10544	triint2_tyr10544	triint2_tyr10544	fam05
trilen1_KAF3060561.1	triatr4_tyr10505	triatr4_tyr10505	fam09
trimen1_2857	trimen1_2857	triequ1_571	fam06
trimen1_3231	trimen1_3231	hiscap1_tyr7384	fam05
trimen1_4445	trimen1_4445	trimen1_4445	fam03
trimen1_4468	trimen1_4468	trimen1_4468	fam06
triole1_tyr10550	crycur1_tyr4496	crycur1_tyr4496	fam11
tripar2_tyr10551	tripar2_tyr10551	hirmin1_9210	fam09
triple1_107861	triple1_107861	metani2_KJK74207.1	fam04
triple1_111312	triple1_111312	hirmin1_9210	fam09
triple1_tyr10553	triple1_tyr10553	triple1_tyr10553	fam01
trirub8_EZG02207.1	trisou1_9405	trisou1_9405	fam06
trisim1_QYT04973.1	trisim1_QYT04973.1	clorhi1_VUC06060.1	fam01
trisou1_9405	trisou1_9405	trisou1_9405	fam06
triton1_5425	triton1_5425	triton1_5425	fam05
triton1_666	triton1_666	triton1_666	fam03
trivir1_EHK16055.1	trivir1_EHK16055.1	trivir1_EHK16055.1	fam11
truang1_323734	truang1_533773	truang1_533773	fam09
truang1_417612	truang1_417612	truang1_417612	fam09
truang1_533773	truang1_533773	truang1_533773	fam09
truang1_679631	truang1_679631	fusman2_tyr6048	fam01
tubaes1_5336	tubaes1_5336	tubaes1_5336	clade03
tubaes1_6122	tubaes1_6122	tubmag1_tyr10602	fam08
tubaes1_tyr10569	tubaes1_tyr10569	crydep1_ODN97795.1	fam01
tubbru1_1094131	tubbru1_1094131	tubmag1_tyr10586	fam03
tubbru1_940028	tubbru1_940028	tubmag1_343032	fam08
tubind1_595323	tubind1_595323	tubind1_595323	fam08
tubind1_605824	tubind1_605824	tubmel2_tyr10605	fam03
tubmag1_343032	tubmag1_343032	tubmag1_343032	clade01
tubmag1_362121	tubmag1_362121	tubmag1_362121	fam08
tubmag1_tyr10580	tubmag1_tyr10580	tubmag1_tyr10586	fam03
tubmag1_tyr10581	tubmag1_tyr10581	tubmag1_tyr10581	clade01
tubmag1_tyr10583	tubmag1_tyr10583	tubmel2_tyr10605	fam03
tubmag1_tyr10584	tubmag1_tyr10584	tubmag1_tyr10586	fam03
tubmag1_tyr10585	tubmag1_tyr10585	tubmag1_tyr10602	fam01
tubmag1_tyr10586	tubmag1_tyr10586	tubmag1_tyr10586	clade01
tubmag1_tyr10587	tubmag1_tyr10587	tubmag1_tyr10586	fam03
tubmag1_tyr10589	tubmag1_tyr10589	tubmel2_tyr10605	fam03
tubmag1_tyr10590	tubmag1_tyr10590	tubmel2_tyr10605	fam03
tubmag1_tyr10591	tubmag1_tyr10591	tubmag1_tyr10586	fam03
tubmag1_tyr10595	tubbru1_940028	tubmag1_343032	fam08
tubmag1_tyr10596	tubmag1_tyr10596	tubmag1_tyr10586	fam03
tubmag1_tyr10599	tubbru1_940028	tubmag1_343032	fam08
tubmag1_tyr10601	tubmag1_tyr10601	tubind1_595323	fam08
tubmag1_tyr10602	tubmag1_tyr10602	tubmag1_tyr10602	clade02
tubmel2_3129	tubmel2_3129	tubmag1_tyr10586	fam03
tubmel2_tyr10605	tubmel2_tyr10605	tubmel2_tyr10605	clade01
tubmel2_tyr10606	tubmel2_tyr10606	tubmel2_tyr10605	fam03
tubmel2_tyr10607	tubmel2_tyr10607	tubmel2_tyr10607	fam03
tubmel2_tyr10609	tubmel2_tyr10609	tubmag1_tyr10586	fam03
tubmel2_tyr10610	tubmel2_tyr10610	tubmel2_tyr10605	fam03
tulsp.10_KAG8852526.1	tulsp.12_KAG8884222.1	tepsp.1_KAG6829646.1_KAG6829647.1	fam01
tulsp.11_KAG9022274.1_KAG9022275.1	tulsp.7_KAG8994973.1	tulsp.7_KAG8994973.1	n.d.
tulsp.11_KAG9023095.1_KAG9023096.1	tulsp.13_KAG8978541.1_KAG8978542.1	tulsp.13_KAG8978541.1_KAG8978542.1	n.d.
tulsp.12_KAG8874535.1	tulsp.14_KAG8871618.1	tulsp.7_KAG8994973.1	fam06
tulsp.12_KAG8884222.1	tulsp.12_KAG8884222.1	tepsp.1_KAG6829646.1_KAG6829647.1	fam01
tulsp.12_KAG8884332.1	tulsp.12_KAG8884332.1	tulsp.12_KAG8884332.1	fam06
tulsp.13_KAG8978541.1_KAG8978542.1	tulsp.13_KAG8978541.1_KAG8978542.1	tulsp.13_KAG8978541.1_KAG8978542.1	n.d.
tulsp.13_KAG8980962.1_KAG8980963.1_KAG8980964.1	tulsp.7_KAG8994973.1	tulsp.7_KAG8994973.1	n.d.
tulsp.14_KAG8871618.1	tulsp.14_KAG8871618.1	tulsp.7_KAG8994973.1	fam06
tulsp.14_KAG8877555.1	tulsp.12_KAG8884222.1	tepsp.1_KAG6829646.1_KAG6829647.1	fam01
tulsp.7_KAG8986171.1_KAG8986172.1	tulsp.7_KAG8986171.1_KAG8986172.1	tulsp.7_KAG8986171.1_KAG8986172.1	n.d.
tulsp.7_KAG8989035.1_KAG8989036.1	tulsp.13_KAG8978541.1_KAG8978542.1	tulsp.13_KAG8978541.1_KAG8978542.1	n.d.
tulsp.7_KAG8994973.1	tulsp.7_KAG8994973.1	tulsp.7_KAG8994973.1	fam06
umbpus1_100476	umbpus1_100476	bacgig1_KAG8531634.1	fam01
umbpus1_100486_100487_100488	umbpus1_100486_100487_100488	umbpus1_100486_100487_100488	n.d.
umbpus1_100968	umbpus1_tyr10627	umbpus1_tyr10627	fam08
umbpus1_101047_101048_101049	umbpus1_101047_101048_101049	umbpus1_107339	n.d.
umbpus1_101600_101601_101599	umbpus1_101600_101601_101599	umbpus1_107339	n.d.
umbpus1_102502	umbpus1_102502	umbpus1_102502	fam01
umbpus1_103234	umbpus1_103234	umbpus1_103234	fam03
umbpus1_103362	umbpus1_103362	cadsp.1_597158_435646	fam05
umbpus1_103454	umbpus1_103454	umbpus1_103454	clade01
umbpus1_107339	umbpus1_107339	umbpus1_107339	fam01
umbpus1_107374	umbpus1_107374	umbpus1_103234	fam03
umbpus1_99726	umbpus1_99726	umbpus1_99726	fam05
umbpus1_tyr10627	umbpus1_tyr10627	umbpus1_tyr10627	clade02
umbpus1_tyr10633	laspus2_tyr7796	laspus2_tyr7796	fam01
uncree1_1135	uncree2_EEP76438.1	uncree2_EEP76438.1	fam01
uncree1_6874	uncree2_EEP82143.1	uncree2_EEP82143.1	fam01
uncree1_7768	uncree2_EEP83037.1	uncree2_EEP83037.1	fam06
uncree1_tyr10643	uncree2_tyr10647	uncree2_tyr10647	fam05
uncree2_EEP76438.1	uncree2_EEP76438.1	uncree2_EEP76438.1	fam01
uncree2_EEP82143.1	uncree2_EEP82143.1	uncree2_EEP82143.1	fam01
uncree2_EEP83037.1	uncree2_EEP83037.1	uncree2_EEP83037.1	fam06
uncree2_tyr10647	uncree2_tyr10647	uncree2_tyr10647	fam05
ustvir1_tyr10653	ustvir1_tyr10653	ustvir1_tyr10653	fam01
valmal3_10538	valmal3_10538	valmal3_11064	fam09
valmal3_11064	valmal3_11064	valmal3_11064	fam09
valmal3_664	valmal3_664	valmal3_664	fam09
valmal3_7922	valmal3_7922	valmal3_7922	fam01
valmal3_tyr10655	valmal3_tyr10655	valmal3_tyr10655	fam01
varmin1_46827	varmin1_46827	polsqu1_536378	fam01
varmin1_56022	varmin1_56022	laccf.1_1280066	fam06
venech1_RDL30192.1	venech1_RDL30192.1	psesp.18_KFY46141.1_KFY46142.1	fam05
venech1_RDL30427.1_RDL30426.1	venech1_RDL30427.1_RDL30426.1	venech1_RDL30427.1_RDL30426.1	n.d.
venech1_RDL30703.1	venech1_RDL30703.1	glaloz2_EHL01589.1	fam11
venech1_RDL31538.1	venech1_RDL31538.1	psesp.4_1827_1828	fam06
venech1_RDL33722.1	venech1_RDL33722.1	venech1_RDL33722.1	fam11
venech1_RDL40549.1	venech1_RDL40549.1	venech1_RDL40549.1	fam01
venech1_RDL41173.1	venech1_RDL41173.1	venech1_RDL41173.1	fam08
veralf1_3032	verlon1_1636	verlon1_1636	fam09
veralf1_3056	veralf1_3056	verdah4_KAF3354900.1_KAF3354901.1	fam01
veralf1_5252	veralf1_5252	veralf1_5252	fam09
verdah2_10144	verdah2_10144	xylbam1_587822	fam06
verdah2_10413	verdah3_490365	xylbam1_587822	fam06
verdah2_10501	veralf1_3056	verdah4_KAF3354900.1_KAF3354901.1	fam01
verdah2_5342	verdah5_KAF3345643.1	madmyc1_9889	fam04
verdah2_7503	verdah2_7503	verdah2_7503	fam04
verdah2_tyr10676	verdah2_tyr10676	verdah2_tyr10676	fam04
verdah2_tyr10679	verdah3_386947	veralf1_5252	fam09
verdah2_tyr10680	verdah2_tyr10680	veralf1_5252	fam09
verdah2_tyr10683	verdah2_tyr10683	fusfus39_tyr5762	fam01
verdah3_177874	verlon1_2780	verlon1_1386	fam04
verdah3_179341	verdah5_KAF3345643.1	madmyc1_9889	fam04
verdah3_331417	verdah2_10144	xylbam1_587822	fam06
verdah3_331542	verdah3_331542	verlon1_1386	fam04
verdah3_386740	verdah3_386947	veralf1_5252	fam09
verdah3_386877_461017	veralf1_3056	verdah4_KAF3354900.1_KAF3354901.1	n.d.
verdah3_386947	verdah3_386947	veralf1_5252	fam09
verdah3_395274	verdah3_386947	veralf1_5252	fam09
verdah3_424241	verdah3_424241	consp.1_1039156	fam01
verdah3_443143	verdah3_386947	veralf1_5252	fam09
verdah3_449515	verdah5_KAF3345643.1	madmyc1_9889	fam04
verdah3_490365	verdah3_490365	xylbam1_587822	fam06
verdah3_523606	verlon1_9043	cyloli1_552812	fam04
verdah3_tyr10695	verdah3_tyr10695	verdah3_tyr10695	fam09
verdah4_KAF3352302.1	verdah4_KAF3352302.1	clorhi1_VUC06060.1	fam01
verdah4_KAF3354900.1_KAF3354901.1	verdah4_KAF3354900.1_KAF3354901.1	verdah4_KAF3354900.1_KAF3354901.1	n.d.
verdah4_KAF3357056.1	verdah3_490365	xylbam1_587822	fam06
verdah4_KAF3357737.1_KAF3357738.1	verdah4_KAF3357737.1_KAF3357738.1	verdah4_KAF3357737.1_KAF3357738.1	n.d.
verdah4_KAF3358024.1	verlon1_1636	verlon1_1636	fam09
verdah4_KAF3361352.1	fuspha1_tyr6444	fusman2_tyr6048	fam01
verdah5_KAF3345643.1	verdah5_KAF3345643.1	madmyc1_9889	fam04
verdah5_KAF3346068.1	verdah5_KAF3346068.1	xylbam1_587822	fam06
verdah5_KAF3346880.1	veralf1_3056	verdah4_KAF3354900.1_KAF3354901.1	fam01
verdah5_KAF3347417.1	verlon1_2780	verlon1_1386	fam04
verdah5_KAF3351586.1	verdah3_490365	xylbam1_587822	fam06
verena1_527438	verena1_527438	lopmac1_KAF2650664.1	fam04
verena1_554127	verena1_554127	lenflu1_KAF2676861.1	fam05
verena1_584247	verena1_584247	verena1_584247	fam04
verena1_tyr10719	verena1_tyr10719	verena1_tyr10719	fam04
vergal1_115834	vergal1_115834	vergal1_115834	fam07
vergal1_118749	vergal1_118749	vergal1_118749	fam06
vergal1_120558_120559	vergal1_120558_120559	vergal1_120558_120559	n.d.
verlon1_10996_10997	verlon1_10996_10997	verlon1_10996_10997	n.d.
verlon1_12089	verlon1_12089	coltri1_tyr4415	fam01
verlon1_1386	verlon1_1386	verlon1_1386	fam04
verlon1_14314	verlon1_14314	verlon1_14314	fam04
verlon1_1636	verlon1_1636	verlon1_1636	fam09
verlon1_1664	verdah3_386947	veralf1_5252	fam09
verlon1_20430	verlon1_20430	verlon1_20430	fam04
verlon1_2099	verdah3_490365	xylbam1_587822	fam06
verlon1_2780	verlon1_2780	verlon1_1386	fam04
verlon1_4511	verdah2_10144	xylbam1_587822	fam06
verlon1_7511_7510	verdah3_386947	veralf1_5252	n.d.
verlon1_7527	veralf1_3056	verdah4_KAF3354900.1_KAF3354901.1	fam01
verlon1_9043	verlon1_9043	cyloli1_552812	fam04
verlon1_tyr10727	verdah5_KAF3345643.1	madmyc1_9889	fam04
verlon1_tyr10729	verlon1_tyr10729	verlon1_tyr10729	fam04
vernon1_RNJ52810.1	verdah3_386947	veralf1_5252	fam09
vernon1_RNJ54029.1	vernon1_RNJ54029.1	verlon1_1636	fam09
vernon1_RNJ54447.1	verlon1_1636	verlon1_1636	fam09
vernon1_tyr10743	vernon1_tyr10743	vernon1_tyr10743	fam04
viopal1_370908	viopal1_370908	viopal1_370908	fam11
viopal1_54431	viopal1_54431	viopal1_370908	fam11
virvir1_538004	virvir1_538004	virvir1_538004	fam01
virvir1_580882	virvir1_580882	virvir1_580882	fam01
virvir1_581593	virvir1_581593	virvir1_581593	fam01
virvir1_tyr10748	virvir1_tyr10748	virvir1_tyr10748	fam05
virvir1_tyr10754	virvir1_tyr10754	virvir1_tyr10748	fam05
volvol2_KAF8644084.1	leisp.1_1338902	leisp.1_1338902	fam01
volvol2_KAF8645791.1	volvol2_KAF8645791.1	volvol2_KAF8645791.1	fam09
volvol2_KAF8652167.1	volvol2_KAF8652167.1	tulsp.7_KAG8994973.1	fam06
volvol2_KAF8661375.1	volvol2_KAF8661375.1	volvol2_KAF8661375.1	fam01
wesorn1_440482	wesorn1_440482	wesorn1_440482	fam10
wesorn1_441363_441364	wesorn1_441363_441364	wesorn1_441363_441364	n.d.
wesorn1_444049	wesorn1_444049	wesorn1_444049	fam10
wesorn1_497370	wesorn1_497370	wesorn1_497370	fam10
wesorn1_504387	wesorn1_504387	wesorn1_504387	fam10
wesorn1_tyr10759	wesorn1_tyr10759	wesorn1_tyr10759	fam10
wilmik1_113864	wilmik1_113864	wilmik1_113864	fam03
wilmik1_644492	wilmik1_644492	wilmik1_644492	clade02
wilmik1_646768	wilmik1_646768	wilmik1_646768	fam03
wilmik1_tyr10766	wilmik1_tyr10766	wilmik1_tyr10766	fam03
wilmik1_tyr10768	wilmik1_tyr10768	wilmik1_tyr10768	fam03
xylacu1_510101	xylacu1_510101	xylacu1_510101	fam05
xylacu1_521635	xylacu1_521635	xylcub1_494674	fam05
xylacu1_521853	xylacu1_521853	xylacu1_521853	fam05
xylacu1_523079	xylacu1_523079	xylacu1_523079	fam05
xylacu1_523666	xylacu1_523666	xylacu1_523666	fam05
xylarb1_416827	xylarb1_416827	xylarb1_416827	fam09
xylarb1_430476_471988	xylarb1_430476_471988	xylarb1_430476_471988	n.d.
xylarb1_468632	xylarb1_468632	xylbam1_587822	fam06
xylarb1_485319	xylarb1_485319	xylarb1_485319	fam09
xylarb2_319961	xylarb2_319961	fusrus1_tyr6576	fam05
xylarb2_347305	xylarb2_347305	xylarb2_347305	fam06
xylbam1_584698	kredeu2_454399	clorhi1_VUC06060.1	fam01
xylbam1_587822	xylbam1_587822	xylbam1_587822	fam06
xylbam1_657765	xylbam1_657765	xylbam1_657765	fam09
xylcf.1_280771_507006	xylcf.1_280771_507006	xylcf.1_280771_507006	n.d.
