Orthogroup	Xanthoria_parietina_SAMEA115359166	Xanthoria_parietina_GTX0501
OG0006513	XANPARI20_003339-T1	XANPAGTX0501_005916-T1
OG0006514	XANPARI20_003338-T1	XANPAGTX0501_005915-T1
OG0006515	XANPARI20_003335-T1	XANPAGTX0501_005913-T1
OG0006516	XANPARI20_003334-T1	XANPAGTX0501_005910-T1
OG0006517	XANPARI20_003333-T1	XANPAGTX0501_005909-T1
OG0006518	XANPARI20_003332-T1	XANPAGTX0501_005908-T1
OG0006519	XANPARI20_003331-T1	XANPAGTX0501_005907-T1
OG0006520	XANPARI20_003330-T1	XANPAGTX0501_005906-T1
OG0006521	XANPARI20_003329-T1	XANPAGTX0501_005905-T1
OG0006522	XANPARI20_003328-T1	XANPAGTX0501_005904-T1
OG0006523	XANPARI20_003326-T1	XANPAGTX0501_005902-T1
OG0006524	XANPARI20_003325-T1	XANPAGTX0501_005901-T1
OG0006525	XANPARI20_003324-T1	XANPAGTX0501_005900-T1
OG0006526	XANPARI20_003323-T1	XANPAGTX0501_005899-T1
OG0006527	XANPARI20_003322-T1	XANPAGTX0501_005898-T1
OG0006528	XANPARI20_003321-T1	XANPAGTX0501_005897-T1
OG0006529	XANPARI20_003320-T1	XANPAGTX0501_005896-T1
OG0006530	XANPARI20_003319-T1	XANPAGTX0501_005895-T1
OG0006531	XANPARI20_003318-T1	XANPAGTX0501_005894-T1
OG0006532	XANPARI20_003317-T1	XANPAGTX0501_005893-T1
OG0006533	XANPARI20_003314-T1	XANPAGTX0501_005890-T1
OG0006534	XANPARI20_003313-T1	XANPAGTX0501_005889-T1
OG0006535	XANPARI20_003312-T1	XANPAGTX0501_005888-T1
OG0006536	XANPARI20_003310-T1	XANPAGTX0501_005887-T1
OG0006537	XANPARI20_003309-T1	XANPAGTX0501_005886-T1
OG0006538	XANPARI20_003308-T1	XANPAGTX0501_005885-T1
OG0006539	XANPARI20_003307-T1	XANPAGTX0501_005884-T1
OG0006540	XANPARI20_003305-T1	XANPAGTX0501_005878-T1
OG0006541	XANPARI20_003304-T1	XANPAGTX0501_005877-T1
OG0006542	XANPARI20_003303-T1	XANPAGTX0501_005875-T1
OG0006543	XANPARI20_003302-T1	XANPAGTX0501_005874-T1
OG0006544	XANPARI20_003301-T1	XANPAGTX0501_005872-T1
OG0006545	XANPARI20_003300-T1	XANPAGTX0501_005871-T1
OG0006546	XANPARI20_003299-T1	XANPAGTX0501_005870-T1
OG0006547	XANPARI20_003297-T1	XANPAGTX0501_005868-T1
OG0006548	XANPARI20_003296-T1	XANPAGTX0501_005866-T1
OG0006549	XANPARI20_003295-T1	XANPAGTX0501_005865-T1
OG0006550	XANPARI20_003294-T1	XANPAGTX0501_005864-T1
OG0006551	XANPARI20_003293-T1	XANPAGTX0501_005863-T1
OG0006552	XANPARI20_003292-T1	XANPAGTX0501_005862-T1
OG0006553	XANPARI20_003291-T1	XANPAGTX0501_005861-T1
OG0006554	XANPARI20_003289-T1	XANPAGTX0501_005859-T1
OG0006555	XANPARI20_003288-T1	XANPAGTX0501_005858-T1
OG0006556	XANPARI20_003286-T1	XANPAGTX0501_005855-T1
OG0006557	XANPARI20_003285-T1	XANPAGTX0501_005854-T1
OG0006558	XANPARI20_003284-T1	XANPAGTX0501_005853-T1
OG0006559	XANPARI20_003283-T1	XANPAGTX0501_005852-T1
OG0006560	XANPARI20_003281-T1	XANPAGTX0501_005850-T1
OG0006561	XANPARI20_003280-T1	XANPAGTX0501_005849-T1
OG0006562	XANPARI20_003279-T1	XANPAGTX0501_005848-T1
OG0006563	XANPARI20_003278-T1	XANPAGTX0501_005847-T1
OG0006564	XANPARI20_003277-T1	XANPAGTX0501_005846-T1
OG0006565	XANPARI20_003276-T1	XANPAGTX0501_005845-T1
OG0006566	XANPARI20_003275-T1	XANPAGTX0501_005844-T1
OG0006567	XANPARI20_003274-T1	XANPAGTX0501_005843-T1
OG0006568	XANPARI20_003273-T1	XANPAGTX0501_005842-T1
OG0006569	XANPARI20_003272-T1	XANPAGTX0501_005841-T1
OG0006570	XANPARI20_003271-T1	XANPAGTX0501_005840-T1
OG0006571	XANPARI20_003270-T1	XANPAGTX0501_005839-T1
OG0006572	XANPARI20_003267-T1	XANPAGTX0501_005836-T1
OG0006573	XANPARI20_003266-T1	XANPAGTX0501_005832-T1
OG0006574	XANPARI20_003265-T1	XANPAGTX0501_005831-T1
OG0006575	XANPARI20_003264-T1	XANPAGTX0501_005830-T1
OG0006576	XANPARI20_003261-T1	XANPAGTX0501_005826-T1
OG0006577	XANPARI20_003259-T1	XANPAGTX0501_005824-T1
OG0006578	XANPARI20_003258-T1	XANPAGTX0501_005822-T1
OG0006579	XANPARI20_003256-T1	XANPAGTX0501_005821-T1
OG0006580	XANPARI20_003255-T1	XANPAGTX0501_005820-T1
OG0006581	XANPARI20_003253-T1	XANPAGTX0501_005817-T1
OG0006582	XANPARI20_003251-T1	XANPAGTX0501_005815-T1
OG0006583	XANPARI20_003250-T1	XANPAGTX0501_005814-T1
OG0006584	XANPARI20_003249-T1	XANPAGTX0501_005813-T1
OG0006585	XANPARI20_003248-T1	XANPAGTX0501_005812-T1
OG0006586	XANPARI20_003247-T1	XANPAGTX0501_005810-T1
OG0006587	XANPARI20_003246-T1	XANPAGTX0501_005807-T1
OG0006588	XANPARI20_003245-T1	XANPAGTX0501_005806-T1
OG0006589	XANPARI20_003244-T1	XANPAGTX0501_005805-T1
OG0006590	XANPARI20_003243-T1	XANPAGTX0501_005804-T1
OG0006591	XANPARI20_003242-T1	XANPAGTX0501_005803-T1
OG0006592	XANPARI20_003241-T1	XANPAGTX0501_005802-T1
OG0006593	XANPARI20_003240-T1	XANPAGTX0501_005801-T1
OG0006594	XANPARI20_003238-T1	XANPAGTX0501_005800-T1
OG0006595	XANPARI20_003237-T1	XANPAGTX0501_005798-T1
OG0006596	XANPARI20_003236-T1	XANPAGTX0501_005797-T1
OG0006597	XANPARI20_003235-T1	XANPAGTX0501_005796-T1
OG0006598	XANPARI20_003234-T1	XANPAGTX0501_005795-T1
OG0006599	XANPARI20_003230-T1	XANPAGTX0501_005791-T1
OG0006600	XANPARI20_003229-T1	XANPAGTX0501_005790-T1
OG0006601	XANPARI20_003228-T1	XANPAGTX0501_005788-T1
OG0006602	XANPARI20_003226-T1	XANPAGTX0501_005786-T1
OG0006603	XANPARI20_003225-T1	XANPAGTX0501_005785-T1
OG0006604	XANPARI20_003224-T1	XANPAGTX0501_005784-T1
OG0006605	XANPARI20_003223-T1	XANPAGTX0501_005783-T1
OG0006606	XANPARI20_003222-T1	XANPAGTX0501_005782-T1
OG0006607	XANPARI20_003220-T1	XANPAGTX0501_005780-T1
OG0006608	XANPARI20_003219-T1	XANPAGTX0501_005779-T1
OG0006609	XANPARI20_003212-T1	XANPAGTX0501_005771-T1
OG0006610	XANPARI20_003209-T1	XANPAGTX0501_005768-T1
OG0006611	XANPARI20_003207-T1	XANPAGTX0501_005766-T1
OG0006612	XANPARI20_003203-T1	XANPAGTX0501_005762-T1
OG0006613	XANPARI20_003202-T1	XANPAGTX0501_005761-T1
OG0006614	XANPARI20_003201-T1	XANPAGTX0501_005760-T1
OG0006615	XANPARI20_003200-T1	XANPAGTX0501_005759-T1
OG0006616	XANPARI20_003198-T1	XANPAGTX0501_005757-T1
OG0006617	XANPARI20_003196-T1	XANPAGTX0501_005752-T1
OG0006618	XANPARI20_003194-T1	XANPAGTX0501_005750-T1
OG0006619	XANPARI20_003193-T1	XANPAGTX0501_005749-T1
OG0006620	XANPARI20_003192-T1	XANPAGTX0501_005748-T1
OG0006621	XANPARI20_003191-T1	XANPAGTX0501_005747-T1
OG0006622	XANPARI20_003190-T1	XANPAGTX0501_005746-T1
OG0006623	XANPARI20_003189-T1	XANPAGTX0501_005745-T1
OG0006624	XANPARI20_003188-T1	XANPAGTX0501_005744-T1
OG0006625	XANPARI20_003187-T1	XANPAGTX0501_005743-T1
OG0006626	XANPARI20_003179-T1	XANPAGTX0501_005735-T1
OG0006627	XANPARI20_003178-T1	XANPAGTX0501_005734-T1
OG0006628	XANPARI20_003176-T1	XANPAGTX0501_005732-T1
OG0006629	XANPARI20_003174-T1	XANPAGTX0501_005730-T1
OG0006630	XANPARI20_003173-T1	XANPAGTX0501_005729-T1
OG0006631	XANPARI20_003171-T1	XANPAGTX0501_005726-T1
OG0006632	XANPARI20_003170-T1	XANPAGTX0501_005725-T1
OG0006633	XANPARI20_003169-T1	XANPAGTX0501_005724-T1
OG0006634	XANPARI20_003167-T1	XANPAGTX0501_005719-T1
OG0006635	XANPARI20_004480-T1	XANPAGTX0501_009052-T1
OG0006636	XANPARI20_004479-T1	XANPAGTX0501_009051-T1
OG0006637	XANPARI20_004478-T1	XANPAGTX0501_009049-T1
OG0006638	XANPARI20_004477-T1	XANPAGTX0501_009048-T1
OG0006639	XANPARI20_004475-T1	XANPAGTX0501_009045-T1
OG0006640	XANPARI20_004474-T1	XANPAGTX0501_009044-T1
OG0006641	XANPARI20_004472-T1	XANPAGTX0501_009041-T1
OG0006642	XANPARI20_004469-T1	XANPAGTX0501_009038-T1
OG0006643	XANPARI20_004467-T1	XANPAGTX0501_009035-T1
OG0006644	XANPARI20_004464-T1	XANPAGTX0501_005755-T1, XANPAGTX0501_009030-T1
OG0006645	XANPARI20_004463-T1	XANPAGTX0501_009029-T1
OG0006646	XANPARI20_004460-T1	XANPAGTX0501_009024-T1
OG0006647	XANPARI20_004457-T1	XANPAGTX0501_009021-T1
OG0006648	XANPARI20_004456-T1	XANPAGTX0501_009020-T1
OG0006649	XANPARI20_004455-T1	XANPAGTX0501_009019-T1
OG0006650	XANPARI20_004454-T1	XANPAGTX0501_009018-T1
OG0006651	XANPARI20_004453-T1	XANPAGTX0501_009017-T1
OG0006652	XANPARI20_004452-T1	XANPAGTX0501_009016-T1
OG0006653	XANPARI20_004451-T1	XANPAGTX0501_009015-T1
OG0006654	XANPARI20_004450-T1	XANPAGTX0501_009013-T1
OG0006655	XANPARI20_004449-T1	XANPAGTX0501_009012-T1
OG0006656	XANPARI20_004447-T1	XANPAGTX0501_009010-T1
OG0006657	XANPARI20_004446-T1	XANPAGTX0501_009008-T1
OG0006658	XANPARI20_004445-T1	XANPAGTX0501_009007-T1
OG0006659	XANPARI20_004444-T1	XANPAGTX0501_009006-T1
OG0006660	XANPARI20_004443-T1	XANPAGTX0501_009005-T1
OG0006661	XANPARI20_004442-T1	XANPAGTX0501_009003-T1
OG0006662	XANPARI20_004440-T1	XANPAGTX0501_009000-T1
OG0006663	XANPARI20_004438-T1	XANPAGTX0501_008998-T1
OG0006664	XANPARI20_004437-T1	XANPAGTX0501_008997-T1
OG0006665	XANPARI20_004436-T1	XANPAGTX0501_008996-T1
OG0006666	XANPARI20_004435-T1	XANPAGTX0501_008995-T1
OG0006667	XANPARI20_004434-T1	XANPAGTX0501_008994-T1
OG0006668	XANPARI20_004433-T1	XANPAGTX0501_008993-T1
OG0006669	XANPARI20_004432-T1	XANPAGTX0501_008992-T1
OG0006670	XANPARI20_004431-T1	XANPAGTX0501_008991-T1
OG0006671	XANPARI20_004430-T1	XANPAGTX0501_008990-T1
OG0006672	XANPARI20_004429-T1	XANPAGTX0501_008987-T1
OG0006673	XANPARI20_004428-T1	XANPAGTX0501_008985-T1
OG0006674	XANPARI20_004426-T1	XANPAGTX0501_008980-T1
OG0006675	XANPARI20_004425-T1	XANPAGTX0501_008979-T1
OG0006676	XANPARI20_004424-T1	XANPAGTX0501_008977-T1
OG0006677	XANPARI20_004421-T1	XANPAGTX0501_008974-T1
OG0006678	XANPARI20_004420-T1	XANPAGTX0501_008972-T1
OG0006679	XANPARI20_004417-T1	XANPAGTX0501_008969-T1
OG0006680	XANPARI20_004416-T1	XANPAGTX0501_008968-T1
OG0006681	XANPARI20_004415-T1	XANPAGTX0501_008967-T1
OG0006682	XANPARI20_004413-T1	XANPAGTX0501_008964-T1
OG0006683	XANPARI20_004412-T1	XANPAGTX0501_008963-T1
OG0006684	XANPARI20_004411-T1	XANPAGTX0501_008962-T1
OG0006685	XANPARI20_004410-T1	XANPAGTX0501_008961-T1
OG0006686	XANPARI20_004409-T1	XANPAGTX0501_008960-T1
OG0006687	XANPARI20_004408-T1	XANPAGTX0501_008959-T1
OG0006688	XANPARI20_004404-T1	XANPAGTX0501_008955-T1
OG0006689	XANPARI20_004405-T1	XANPAGTX0501_008956-T1
OG0006690	XANPARI20_004406-T1	XANPAGTX0501_008957-T1
OG0006691	XANPARI20_004403-T1	XANPAGTX0501_008953-T1
OG0006692	XANPARI20_004402-T1	XANPAGTX0501_008952-T1
OG0006693	XANPARI20_004398-T1	XANPAGTX0501_008948-T1
OG0006694	XANPARI20_004397-T1	XANPAGTX0501_008947-T1
OG0006695	XANPARI20_004396-T1	XANPAGTX0501_008946-T1
OG0006696	XANPARI20_004395-T1	XANPAGTX0501_008945-T1
OG0006697	XANPARI20_004393-T1	XANPAGTX0501_008943-T1
OG0006698	XANPARI20_004392-T1	XANPAGTX0501_008942-T1
OG0006699	XANPARI20_004391-T1	XANPAGTX0501_008941-T1
OG0006700	XANPARI20_004390-T1	XANPAGTX0501_008940-T1
OG0006701	XANPARI20_004389-T1	XANPAGTX0501_008939-T1
OG0006702	XANPARI20_004388-T1	XANPAGTX0501_008938-T1
OG0006703	XANPARI20_004387-T1	XANPAGTX0501_008937-T1
OG0006704	XANPARI20_004386-T1	XANPAGTX0501_008936-T1
OG0006705	XANPARI20_004385-T1	XANPAGTX0501_008935-T1
OG0006706	XANPARI20_004384-T1	XANPAGTX0501_008934-T2, XANPAGTX0501_008934-T1
OG0006707	XANPARI20_004383-T1	XANPAGTX0501_008933-T1
OG0006708	XANPARI20_004382-T1	XANPAGTX0501_008931-T1
OG0006709	XANPARI20_004381-T1	XANPAGTX0501_008928-T1
OG0006710	XANPARI20_004380-T1	XANPAGTX0501_008927-T1
OG0006711	XANPARI20_004379-T1	XANPAGTX0501_008926-T1
OG0006712	XANPARI20_004378-T1	XANPAGTX0501_008925-T1
OG0006713	XANPARI20_004377-T1	XANPAGTX0501_008924-T1
OG0006714	XANPARI20_004376-T1	XANPAGTX0501_008923-T1
OG0006715	XANPARI20_004375-T1	XANPAGTX0501_008922-T1
OG0006716	XANPARI20_004372-T1	XANPAGTX0501_008919-T1
OG0006717	XANPARI20_004371-T1	XANPAGTX0501_008918-T1
OG0006718	XANPARI20_004370-T1	XANPAGTX0501_008917-T1
OG0006719	XANPARI20_004369-T1	XANPAGTX0501_008916-T1
OG0006720	XANPARI20_004368-T1	XANPAGTX0501_008915-T1
OG0006721	XANPARI20_004367-T1	XANPAGTX0501_008914-T1
OG0006722	XANPARI20_004366-T1	XANPAGTX0501_008913-T1
OG0006723	XANPARI20_004365-T1	XANPAGTX0501_008912-T1
OG0006724	XANPARI20_004364-T1	XANPAGTX0501_008911-T1
OG0006725	XANPARI20_004362-T1	XANPAGTX0501_008908-T1
OG0006726	XANPARI20_004361-T1	XANPAGTX0501_008907-T1
OG0006727	XANPARI20_004359-T1	XANPAGTX0501_008904-T1
OG0006728	XANPARI20_004358-T1	XANPAGTX0501_008903-T1
OG0006729	XANPARI20_004357-T1	XANPAGTX0501_008902-T1
OG0006730	XANPARI20_004355-T1	XANPAGTX0501_008898-T1
OG0006731	XANPARI20_004354-T1	XANPAGTX0501_008897-T1
OG0006732	XANPARI20_004353-T1	XANPAGTX0501_008895-T1
OG0006733	XANPARI20_004352-T1	XANPAGTX0501_008894-T1
OG0006734	XANPARI20_004351-T1	XANPAGTX0501_008892-T1
OG0006735	XANPARI20_004349-T1	XANPAGTX0501_008888-T1
OG0006736	XANPARI20_004348-T1	XANPAGTX0501_008887-T1
OG0006737	XANPARI20_004347-T1	XANPAGTX0501_008886-T1
OG0006738	XANPARI20_004346-T1	XANPAGTX0501_008884-T1
OG0006739	XANPARI20_004344-T1	XANPAGTX0501_008882-T1
OG0006740	XANPARI20_004343-T1	XANPAGTX0501_008881-T1
OG0006741	XANPARI20_004340-T1	XANPAGTX0501_008878-T1
OG0006742	XANPARI20_004339-T1	XANPAGTX0501_009485-T1
OG0006743	XANPARI20_004336-T1	XANPAGTX0501_009482-T1
OG0006744	XANPARI20_004333-T1	XANPAGTX0501_009479-T1
OG0006745	XANPARI20_004332-T1	XANPAGTX0501_009478-T1
OG0006746	XANPARI20_004329-T1	XANPAGTX0501_009477-T1
OG0006747	XANPARI20_004327-T1	XANPAGTX0501_009475-T1
OG0006748	XANPARI20_004326-T1	XANPAGTX0501_009474-T1
OG0006749	XANPARI20_004325-T1	XANPAGTX0501_009473-T1
OG0006750	XANPARI20_004324-T1	XANPAGTX0501_009472-T1
OG0006751	XANPARI20_004323-T1	XANPAGTX0501_009471-T1
OG0006752	XANPARI20_004322-T1	XANPAGTX0501_009470-T1
OG0006753	XANPARI20_004319-T1	XANPAGTX0501_009466-T1
OG0006754	XANPARI20_004318-T1	XANPAGTX0501_009465-T1
OG0006755	XANPARI20_004317-T1	XANPAGTX0501_009464-T1
OG0006756	XANPARI20_004315-T1	XANPAGTX0501_009462-T1
OG0006757	XANPARI20_004314-T1	XANPAGTX0501_009461-T1
OG0006758	XANPARI20_004313-T1	XANPAGTX0501_009460-T1
OG0006759	XANPARI20_004312-T1	XANPAGTX0501_009459-T1
OG0006760	XANPARI20_004308-T1	XANPAGTX0501_009454-T1
OG0006761	XANPARI20_004307-T1	XANPAGTX0501_009452-T1
OG0006762	XANPARI20_004306-T1	XANPAGTX0501_009451-T1
OG0006763	XANPARI20_004304-T1	XANPAGTX0501_009449-T1
OG0006764	XANPARI20_004303-T1	XANPAGTX0501_009448-T1
OG0006765	XANPARI20_004301-T1	XANPAGTX0501_009446-T1
OG0006766	XANPARI20_004300-T1	XANPAGTX0501_009445-T1
OG0006767	XANPARI20_004299-T1	XANPAGTX0501_009444-T1
OG0006768	XANPARI20_004298-T1	XANPAGTX0501_009442-T1
OG0006769	XANPARI20_004296-T1	XANPAGTX0501_009440-T1
OG0006770	XANPARI20_004295-T1	XANPAGTX0501_009438-T1
OG0006771	XANPARI20_004294-T1	XANPAGTX0501_009436-T1
OG0006772	XANPARI20_004292-T1	XANPAGTX0501_009433-T1
OG0006773	XANPARI20_004291-T1	XANPAGTX0501_009432-T1
OG0006774	XANPARI20_004290-T1	XANPAGTX0501_009431-T1
OG0006775	XANPARI20_004289-T1	XANPAGTX0501_009429-T1
OG0006776	XANPARI20_004287-T1	XANPAGTX0501_009427-T1
OG0006777	XANPARI20_004285-T1	XANPAGTX0501_009425-T1
OG0006778	XANPARI20_004284-T1	XANPAGTX0501_009424-T1
OG0006779	XANPARI20_004283-T1	XANPAGTX0501_009423-T1
OG0006780	XANPARI20_004282-T1	XANPAGTX0501_009422-T1
OG0006781	XANPARI20_004281-T1	XANPAGTX0501_009421-T1
OG0006782	XANPARI20_004280-T1	XANPAGTX0501_009420-T1
OG0006783	XANPARI20_004278-T1	XANPAGTX0501_009417-T1
OG0006784	XANPARI20_004277-T1	XANPAGTX0501_009416-T1
OG0006785	XANPARI20_004275-T1	XANPAGTX0501_009413-T1
OG0006786	XANPARI20_004274-T1	XANPAGTX0501_009412-T1
OG0006787	XANPARI20_004273-T1	XANPAGTX0501_009411-T1
OG0006788	XANPARI20_004272-T1	XANPAGTX0501_009410-T1
OG0006789	XANPARI20_004271-T1	XANPAGTX0501_009409-T1
OG0006790	XANPARI20_004270-T1	XANPAGTX0501_009408-T1
OG0006791	XANPARI20_004268-T1	XANPAGTX0501_009406-T1
OG0006792	XANPARI20_004267-T1	XANPAGTX0501_009405-T1
OG0006793	XANPARI20_004265-T1	XANPAGTX0501_009402-T1
OG0006794	XANPARI20_004264-T1	XANPAGTX0501_009400-T1
OG0006795	XANPARI20_004262-T1	XANPAGTX0501_009398-T1
OG0006796	XANPARI20_004260-T1	XANPAGTX0501_009395-T1
OG0006797	XANPARI20_004259-T1	XANPAGTX0501_009393-T1
OG0006798	XANPARI20_004258-T1	XANPAGTX0501_009392-T1
OG0006799	XANPARI20_004256-T1	XANPAGTX0501_009390-T1
OG0006800	XANPARI20_004255-T1	XANPAGTX0501_009388-T1
OG0006801	XANPARI20_004254-T1	XANPAGTX0501_009387-T1
OG0006802	XANPARI20_004253-T1	XANPAGTX0501_009386-T1
OG0006803	XANPARI20_004251-T1	XANPAGTX0501_009384-T1
OG0006804	XANPARI20_004250-T1	XANPAGTX0501_009383-T1
OG0006805	XANPARI20_004249-T1	XANPAGTX0501_009382-T1
OG0006806	XANPARI20_004248-T1	XANPAGTX0501_009381-T1
OG0006807	XANPARI20_004247-T1	XANPAGTX0501_009380-T1
OG0006808	XANPARI20_004246-T1	XANPAGTX0501_009379-T1
OG0006809	XANPARI20_004243-T1	XANPAGTX0501_009377-T1
OG0006810	XANPARI20_004242-T1	XANPAGTX0501_009376-T1
OG0006811	XANPARI20_004241-T1	XANPAGTX0501_009375-T1
OG0006812	XANPARI20_004240-T1	XANPAGTX0501_009373-T1
OG0006813	XANPARI20_004239-T1	XANPAGTX0501_009372-T1
OG0006814	XANPARI20_004238-T1	XANPAGTX0501_009371-T1
OG0006815	XANPARI20_004237-T1	XANPAGTX0501_009370-T1
OG0006816	XANPARI20_004235-T1	XANPAGTX0501_009368-T1
OG0006817	XANPARI20_004234-T1	XANPAGTX0501_009367-T1
OG0006818	XANPARI20_004233-T1	XANPAGTX0501_009366-T1
OG0006819	XANPARI20_004232-T1	XANPAGTX0501_009365-T1
OG0006820	XANPARI20_004231-T1	XANPAGTX0501_009364-T1
OG0006821	XANPARI20_004230-T1	XANPAGTX0501_009363-T1
OG0006822	XANPARI20_004228-T1	XANPAGTX0501_009361-T1
OG0006823	XANPARI20_004225-T1	XANPAGTX0501_009359-T1
OG0006824	XANPARI20_004224-T1	XANPAGTX0501_009358-T1
OG0006825	XANPARI20_004221-T1	XANPAGTX0501_009355-T1
OG0006826	XANPARI20_004220-T1	XANPAGTX0501_009354-T1
OG0006828	XANPARI20_004214-T1	XANPAGTX0501_003116-T1
OG0006830	XANPARI20_004198-T1	XANPAGTX0501_010343-T1
OG0006831	XANPARI20_004199-T1	XANPAGTX0501_010342-T1
OG0006832	XANPARI20_004202-T1	XANPAGTX0501_010338-T1
OG0006833	XANPARI20_004203-T1	XANPAGTX0501_010337-T1
OG0006834	XANPARI20_004204-T1	XANPAGTX0501_010336-T1
OG0006835	XANPARI20_004205-T1	XANPAGTX0501_010335-T1
OG0006836	XANPARI20_004197-T1	XANPAGTX0501_010168-T1
OG0006837	XANPARI20_004196-T1	XANPAGTX0501_010167-T1
OG0006838	XANPARI20_004195-T1	XANPAGTX0501_010166-T1
OG0006839	XANPARI20_004194-T1	XANPAGTX0501_010165-T1
OG0006840	XANPARI20_004193-T1	XANPAGTX0501_010164-T1
OG0006841	XANPARI20_004192-T1	XANPAGTX0501_010163-T1
OG0006842	XANPARI20_004191-T1	XANPAGTX0501_010162-T1
OG0006843	XANPARI20_004190-T1	XANPAGTX0501_010161-T1
OG0006844	XANPARI20_004189-T1	XANPAGTX0501_010160-T1
OG0006845	XANPARI20_004188-T1	XANPAGTX0501_010159-T1
OG0006846	XANPARI20_004187-T1	XANPAGTX0501_010158-T1
OG0006847	XANPARI20_004186-T1	XANPAGTX0501_010157-T1
OG0006848	XANPARI20_004185-T1	XANPAGTX0501_010156-T1
OG0006849	XANPARI20_004181-T1	XANPAGTX0501_010153-T1
OG0006850	XANPARI20_004180-T1	XANPAGTX0501_010152-T1
OG0006851	XANPARI20_004179-T1	XANPAGTX0501_010151-T1
OG0006852	XANPARI20_004178-T1	XANPAGTX0501_010149-T1
OG0006853	XANPARI20_004176-T1	XANPAGTX0501_010146-T1
OG0006854	XANPARI20_004175-T1	XANPAGTX0501_010145-T1
OG0006855	XANPARI20_004174-T1	XANPAGTX0501_010144-T1
OG0006856	XANPARI20_004173-T1	XANPAGTX0501_010143-T1
OG0006857	XANPARI20_004171-T1	XANPAGTX0501_010139-T1
OG0006858	XANPARI20_004170-T1	XANPAGTX0501_010138-T1
OG0006859	XANPARI20_004169-T1	XANPAGTX0501_010137-T1
OG0006860	XANPARI20_004168-T1	XANPAGTX0501_010135-T1
OG0006861	XANPARI20_004167-T1	XANPAGTX0501_010134-T1
OG0006862	XANPARI20_004166-T1	XANPAGTX0501_010133-T1
OG0006863	XANPARI20_004165-T1	XANPAGTX0501_010132-T1
OG0006864	XANPARI20_004164-T1	XANPAGTX0501_010131-T1
OG0006865	XANPARI20_004162-T1	XANPAGTX0501_010128-T1
OG0006866	XANPARI20_004160-T1	XANPAGTX0501_010125-T1
OG0006867	XANPARI20_004159-T1	XANPAGTX0501_010123-T1
OG0006868	XANPARI20_004158-T1	XANPAGTX0501_010122-T1
OG0006869	XANPARI20_004156-T1	XANPAGTX0501_010120-T1
OG0006870	XANPARI20_004155-T1	XANPAGTX0501_010119-T1
OG0006871	XANPARI20_004154-T1	XANPAGTX0501_010118-T1
OG0006872	XANPARI20_004150-T1	XANPAGTX0501_010113-T1
OG0006873	XANPARI20_004149-T1	XANPAGTX0501_010112-T1
OG0006874	XANPARI20_004147-T1	XANPAGTX0501_010110-T1
OG0006875	XANPARI20_004146-T1	XANPAGTX0501_010109-T1
OG0006876	XANPARI20_005698-T1	XANPAGTX0501_010648-T1
OG0006877	XANPARI20_004145-T1	XANPAGTX0501_010108-T1
OG0006878	XANPARI20_004144-T1	XANPAGTX0501_010107-T1
OG0006879	XANPARI20_004143-T1	XANPAGTX0501_010646-T1
OG0006880	XANPARI20_004141-T1	XANPAGTX0501_010641-T1
OG0006881	XANPARI20_004151-T1	XANPAGTX0501_010116-T1
OG0006882	XANPARI20_004140-T1	XANPAGTX0501_010640-T1
OG0006883	XANPARI20_004138-T1	XANPAGTX0501_010637-T1
OG0006884	XANPARI20_004137-T1	XANPAGTX0501_010636-T1
OG0006885	XANPARI20_004136-T1	XANPAGTX0501_010635-T1
OG0006886	XANPARI20_004135-T1	XANPAGTX0501_010633-T1
OG0006887	XANPARI20_004131-T1	XANPAGTX0501_010627-T1
OG0006888	XANPARI20_004129-T1	XANPAGTX0501_010625-T1
OG0006889	XANPARI20_004122-T1	XANPAGTX0501_010411-T1
OG0006890	XANPARI20_004121-T1	XANPAGTX0501_010412-T1
OG0006891	XANPARI20_004119-T1	XANPAGTX0501_010414-T1
OG0006892	XANPARI20_004118-T1	XANPAGTX0501_010416-T1
OG0006893	XANPARI20_004117-T1	XANPAGTX0501_010418-T1
OG0006894	XANPARI20_004115-T1	XANPAGTX0501_010420-T1
OG0006895	XANPARI20_004114-T1	XANPAGTX0501_010421-T1
OG0006896	XANPARI20_004113-T1	XANPAGTX0501_010422-T1
OG0006897	XANPARI20_004112-T1	XANPAGTX0501_010423-T1
OG0006898	XANPARI20_004110-T1	XANPAGTX0501_010424-T1
OG0006899	XANPARI20_004108-T1	XANPAGTX0501_010426-T1
OG0006900	XANPARI20_004107-T1	XANPAGTX0501_010427-T1
OG0006901	XANPARI20_004106-T1	XANPAGTX0501_010428-T1
OG0006902	XANPARI20_003655-T1	XANPAGTX0501_010673-T1
OG0006903	XANPARI20_003656-T1	XANPAGTX0501_010672-T1
OG0006904	XANPARI20_003657-T1	XANPAGTX0501_010671-T1
OG0006905	XANPARI20_003667-T1	XANPAGTX0501_008711-T1
OG0006906	XANPARI20_003668-T1	XANPAGTX0501_008710-T1
OG0006907	XANPARI20_003669-T1	XANPAGTX0501_008708-T1
OG0006908	XANPARI20_003671-T1	XANPAGTX0501_008705-T1
OG0006909	XANPARI20_003672-T1	XANPAGTX0501_010568-T1, XANPAGTX0501_008703-T1
OG0006910	XANPARI20_003673-T1	XANPAGTX0501_008702-T1
OG0006911	XANPARI20_003674-T1	XANPAGTX0501_008701-T1
