Orthogroup	Xanthoria_parietina_GTX0501	Xanthoria_parietina_SAMEA115359166
OG0006262	XANPAGTX0501_008841-T1	XANPARI20_008251-T1
OG0006263	XANPAGTX0501_008842-T1	XANPARI20_008250-T1
OG0006264	XANPAGTX0501_008844-T1	XANPARI20_008248-T1
OG0006265	XANPAGTX0501_008845-T1	XANPARI20_008247-T1
OG0006266	XANPAGTX0501_008846-T1	XANPARI20_008246-T1
OG0006267	XANPAGTX0501_008847-T1	XANPARI20_008245-T1
OG0006268	XANPAGTX0501_008848-T1	XANPARI20_008243-T1
OG0006269	XANPAGTX0501_008849-T1	XANPARI20_008241-T1
OG0006270	XANPAGTX0501_008851-T1	XANPARI20_008239-T1
OG0006271	XANPAGTX0501_008853-T1	XANPARI20_008237-T1
OG0006272	XANPAGTX0501_008854-T1	XANPARI20_008236-T1
OG0006273	XANPAGTX0501_008856-T1	XANPARI20_008235-T1
OG0006274	XANPAGTX0501_008860-T1	XANPARI20_008232-T1
OG0006275	XANPAGTX0501_008861-T1	XANPARI20_008231-T1
OG0006276	XANPAGTX0501_008862-T1	XANPARI20_008230-T1
OG0006277	XANPAGTX0501_008864-T1	XANPARI20_008229-T1
OG0006278	XANPAGTX0501_008865-T1	XANPARI20_008228-T1
OG0006279	XANPAGTX0501_008868-T1	XANPARI20_008225-T1
OG0006280	XANPAGTX0501_008870-T1	XANPARI20_008223-T1
OG0006281	XANPAGTX0501_008871-T1	XANPARI20_008222-T1
OG0006282	XANPAGTX0501_008872-T1	XANPARI20_008221-T1
OG0006283	XANPAGTX0501_008873-T1	XANPARI20_008220-T1
OG0006284	XANPAGTX0501_008874-T1	XANPARI20_008219-T1
OG0006285	XANPAGTX0501_008875-T1, XANPAGTX0501_009686-T1	XANPARI20_008218-T1
OG0006294	XANPAGTX0501_006290-T1	XANPARI20_003654-T1
OG0006295	XANPAGTX0501_006287-T1	XANPARI20_003653-T1
OG0006296	XANPAGTX0501_006280-T1	XANPARI20_003648-T1
OG0006297	XANPAGTX0501_006278-T1	XANPARI20_003646-T1
OG0006298	XANPAGTX0501_006277-T1	XANPARI20_003645-T1
OG0006299	XANPAGTX0501_006275-T1	XANPARI20_003644-T1
OG0006300	XANPAGTX0501_006274-T1	XANPARI20_003643-T1
OG0006301	XANPAGTX0501_006272-T1	XANPARI20_003642-T1
OG0006302	XANPAGTX0501_006268-T1	XANPARI20_003638-T1
OG0006303	XANPAGTX0501_006267-T1	XANPARI20_003637-T1
OG0006304	XANPAGTX0501_006265-T1	XANPARI20_003635-T1
OG0006305	XANPAGTX0501_006263-T1	XANPARI20_003633-T1
OG0006306	XANPAGTX0501_006261-T1	XANPARI20_003631-T1
OG0006307	XANPAGTX0501_006260-T1	XANPARI20_003630-T1
OG0006308	XANPAGTX0501_006257-T1	XANPARI20_003626-T1
OG0006309	XANPAGTX0501_006220-T1	XANPARI20_003594-T1
OG0006310	XANPAGTX0501_006221-T1	XANPARI20_003595-T1
OG0006311	XANPAGTX0501_006223-T1	XANPARI20_003597-T1
OG0006312	XANPAGTX0501_006224-T1	XANPARI20_003598-T1
OG0006313	XANPAGTX0501_006225-T1	XANPARI20_003599-T1
OG0006314	XANPAGTX0501_006226-T1	XANPARI20_003600-T1
OG0006315	XANPAGTX0501_006227-T1	XANPARI20_003601-T1
OG0006316	XANPAGTX0501_006228-T1	XANPARI20_003602-T1
OG0006317	XANPAGTX0501_006231-T1	XANPARI20_003604-T1
OG0006318	XANPAGTX0501_006232-T1	XANPARI20_003605-T1
OG0006319	XANPAGTX0501_006234-T1	XANPARI20_003607-T1
OG0006320	XANPAGTX0501_006235-T1	XANPARI20_003608-T1
OG0006321	XANPAGTX0501_006236-T1	XANPARI20_003609-T1
OG0006322	XANPAGTX0501_006237-T1	XANPARI20_003610-T1
OG0006323	XANPAGTX0501_006239-T1	XANPARI20_003611-T1
OG0006324	XANPAGTX0501_006240-T1	XANPARI20_003612-T1
OG0006325	XANPAGTX0501_006241-T1	XANPARI20_003613-T1
OG0006326	XANPAGTX0501_006242-T1	XANPARI20_003614-T1
OG0006327	XANPAGTX0501_006244-T1	XANPARI20_003615-T1
OG0006328	XANPAGTX0501_006245-T1	XANPARI20_003616-T1
OG0006329	XANPAGTX0501_006246-T1	XANPARI20_003617-T1
OG0006330	XANPAGTX0501_006248-T1	XANPARI20_003618-T1
OG0006331	XANPAGTX0501_006249-T1	XANPARI20_003619-T1
OG0006332	XANPAGTX0501_006250-T1	XANPARI20_003620-T1
OG0006333	XANPAGTX0501_006252-T1	XANPARI20_003622-T1
OG0006334	XANPAGTX0501_006253-T1	XANPARI20_003623-T1
OG0006335	XANPAGTX0501_006254-T1	XANPARI20_003624-T1
OG0006336	XANPAGTX0501_006218-T1	XANPARI20_003592-T1
OG0006337	XANPAGTX0501_006217-T1	XANPARI20_003591-T1
OG0006338	XANPAGTX0501_006215-T1	XANPARI20_003590-T1
OG0006339	XANPAGTX0501_006211-T1	XANPARI20_003587-T1
OG0006340	XANPAGTX0501_006210-T1	XANPARI20_003586-T1
OG0006341	XANPAGTX0501_006209-T1	XANPARI20_003585-T1
OG0006342	XANPAGTX0501_006206-T1	XANPARI20_003583-T1
OG0006343	XANPAGTX0501_006204-T1	XANPARI20_003582-T1
OG0006344	XANPAGTX0501_006203-T1	XANPARI20_003581-T1
OG0006345	XANPAGTX0501_006202-T1	XANPARI20_003580-T1
OG0006346	XANPAGTX0501_006201-T1	XANPARI20_003579-T1
OG0006347	XANPAGTX0501_006200-T1	XANPARI20_003578-T1
OG0006348	XANPAGTX0501_006199-T1	XANPARI20_003577-T1
OG0006349	XANPAGTX0501_006198-T1	XANPARI20_003576-T1
OG0006350	XANPAGTX0501_006197-T1	XANPARI20_003575-T1
OG0006351	XANPAGTX0501_006195-T1	XANPARI20_003574-T1
OG0006352	XANPAGTX0501_006192-T1	XANPARI20_003573-T1
OG0006353	XANPAGTX0501_006191-T1	XANPARI20_003572-T1
OG0006354	XANPAGTX0501_006189-T1	XANPARI20_003570-T1
OG0006355	XANPAGTX0501_006186-T1	XANPARI20_003568-T1
OG0006356	XANPAGTX0501_006184-T1	XANPARI20_003566-T1
OG0006357	XANPAGTX0501_006183-T1	XANPARI20_003565-T1
OG0006358	XANPAGTX0501_006178-T1	XANPARI20_003561-T1
OG0006359	XANPAGTX0501_006176-T1	XANPARI20_003559-T1
OG0006360	XANPAGTX0501_006174-T1	XANPARI20_003557-T1
OG0006361	XANPAGTX0501_006170-T1	XANPARI20_003553-T1
OG0006362	XANPAGTX0501_006169-T1	XANPARI20_003552-T1
OG0006363	XANPAGTX0501_006168-T1	XANPARI20_003551-T1
OG0006364	XANPAGTX0501_006167-T1	XANPARI20_003550-T1
OG0006365	XANPAGTX0501_006166-T1	XANPARI20_003549-T1
OG0006366	XANPAGTX0501_006165-T1	XANPARI20_003548-T1
OG0006367	XANPAGTX0501_006164-T1	XANPARI20_003547-T1
OG0006368	XANPAGTX0501_006163-T1	XANPARI20_003546-T1
OG0006369	XANPAGTX0501_006162-T1	XANPARI20_003545-T1
OG0006370	XANPAGTX0501_006161-T1	XANPARI20_003544-T1
OG0006371	XANPAGTX0501_006158-T1	XANPARI20_003541-T1
OG0006372	XANPAGTX0501_006154-T1	XANPARI20_003539-T1
OG0006373	XANPAGTX0501_006153-T1	XANPARI20_003538-T1
OG0006374	XANPAGTX0501_006152-T1	XANPARI20_003537-T1
OG0006375	XANPAGTX0501_006150-T1	XANPARI20_003535-T1
OG0006376	XANPAGTX0501_006149-T1	XANPARI20_003534-T1
OG0006377	XANPAGTX0501_006148-T1	XANPARI20_003533-T1
OG0006378	XANPAGTX0501_006147-T1	XANPARI20_003532-T1
OG0006379	XANPAGTX0501_006146-T1	XANPARI20_003531-T1
OG0006380	XANPAGTX0501_006145-T1	XANPARI20_003530-T1
OG0006381	XANPAGTX0501_006144-T1	XANPARI20_003529-T1
OG0006382	XANPAGTX0501_006143-T1	XANPARI20_003528-T1
OG0006383	XANPAGTX0501_006142-T1	XANPARI20_003527-T1
OG0006384	XANPAGTX0501_006140-T1	XANPARI20_003526-T1
OG0006385	XANPAGTX0501_006139-T1	XANPARI20_003525-T1
OG0006386	XANPAGTX0501_006138-T1	XANPARI20_003524-T1
OG0006387	XANPAGTX0501_006136-T1	XANPARI20_003523-T1
OG0006388	XANPAGTX0501_006135-T1	XANPARI20_003522-T1
OG0006389	XANPAGTX0501_006134-T1	XANPARI20_003521-T1
OG0006390	XANPAGTX0501_006133-T1	XANPARI20_003520-T1
OG0006391	XANPAGTX0501_006131-T1	XANPARI20_003519-T1
OG0006392	XANPAGTX0501_006130-T1	XANPARI20_003518-T1
OG0006393	XANPAGTX0501_006114-T1	XANPARI20_003503-T1
OG0006394	XANPAGTX0501_006112-T1	XANPARI20_003501-T1
OG0006395	XANPAGTX0501_006107-T1	XANPARI20_003499-T1
OG0006396	XANPAGTX0501_006106-T1	XANPARI20_003498-T1
OG0006397	XANPAGTX0501_006105-T1	XANPARI20_003497-T1
OG0006398	XANPAGTX0501_006104-T1	XANPARI20_003496-T1
OG0006399	XANPAGTX0501_006103-T1	XANPARI20_003495-T1
OG0006400	XANPAGTX0501_006100-T1	XANPARI20_003494-T1
OG0006401	XANPAGTX0501_006099-T1	XANPARI20_003493-T1
OG0006402	XANPAGTX0501_006098-T1	XANPARI20_003491-T1
OG0006403	XANPAGTX0501_006097-T1	XANPARI20_003490-T1
OG0006404	XANPAGTX0501_006096-T1	XANPARI20_003489-T1
OG0006405	XANPAGTX0501_006093-T1	XANPARI20_003486-T1
OG0006406	XANPAGTX0501_006092-T1	XANPARI20_003485-T1
OG0006407	XANPAGTX0501_006091-T1	XANPARI20_003484-T1
OG0006408	XANPAGTX0501_006085-T1	XANPARI20_003480-T1
OG0006409	XANPAGTX0501_006084-T1	XANPARI20_003479-T1
OG0006410	XANPAGTX0501_006082-T1	XANPARI20_003478-T1
OG0006411	XANPAGTX0501_006081-T1	XANPARI20_003477-T1
OG0006412	XANPAGTX0501_006079-T1	XANPARI20_003476-T1
OG0006413	XANPAGTX0501_006078-T1	XANPARI20_003475-T1
OG0006414	XANPAGTX0501_006077-T1	XANPARI20_003474-T1
OG0006415	XANPAGTX0501_006076-T1	XANPARI20_003473-T1
OG0006416	XANPAGTX0501_006075-T1	XANPARI20_003472-T1
OG0006417	XANPAGTX0501_006073-T1	XANPARI20_003471-T1
OG0006418	XANPAGTX0501_006072-T1	XANPARI20_003470-T1
OG0006419	XANPAGTX0501_006071-T1	XANPARI20_003469-T1
OG0006420	XANPAGTX0501_006070-T1	XANPARI20_003468-T1
OG0006421	XANPAGTX0501_006067-T1	XANPARI20_003466-T1
OG0006422	XANPAGTX0501_006065-T1	XANPARI20_003465-T1
OG0006423	XANPAGTX0501_006064-T1	XANPARI20_003464-T1
OG0006424	XANPAGTX0501_006062-T1	XANPARI20_003463-T1
OG0006425	XANPAGTX0501_006060-T1	XANPARI20_003461-T1
OG0006426	XANPAGTX0501_006059-T1	XANPARI20_003460-T1
OG0006427	XANPAGTX0501_006058-T1	XANPARI20_003459-T1
OG0006428	XANPAGTX0501_006057-T1	XANPARI20_003458-T1
OG0006429	XANPAGTX0501_006056-T1	XANPARI20_003457-T1
OG0006430	XANPAGTX0501_006052-T1	XANPARI20_003454-T1
OG0006431	XANPAGTX0501_006051-T1	XANPARI20_003453-T1
OG0006432	XANPAGTX0501_006050-T1	XANPARI20_003452-T1
OG0006433	XANPAGTX0501_006049-T1	XANPARI20_003451-T1
OG0006434	XANPAGTX0501_006048-T1	XANPARI20_003450-T1
OG0006435	XANPAGTX0501_006044-T1	XANPARI20_003448-T1
OG0006436	XANPAGTX0501_006043-T1	XANPARI20_003447-T1
OG0006437	XANPAGTX0501_006042-T1	XANPARI20_003446-T1
OG0006438	XANPAGTX0501_006041-T1	XANPARI20_003445-T1
OG0006439	XANPAGTX0501_006038-T1	XANPARI20_003443-T1
OG0006440	XANPAGTX0501_006036-T1	XANPARI20_003441-T1
OG0006441	XANPAGTX0501_006033-T1	XANPARI20_003440-T1
OG0006442	XANPAGTX0501_006032-T1	XANPARI20_003439-T1
OG0006443	XANPAGTX0501_006031-T1	XANPARI20_003438-T1
OG0006444	XANPAGTX0501_006030-T1	XANPARI20_003437-T1
OG0006445	XANPAGTX0501_006029-T1	XANPARI20_003436-T1
OG0006446	XANPAGTX0501_006028-T1	XANPARI20_003435-T1
OG0006447	XANPAGTX0501_006027-T1	XANPARI20_003434-T1
OG0006448	XANPAGTX0501_006025-T1	XANPARI20_003433-T1
OG0006449	XANPAGTX0501_006023-T1	XANPARI20_003432-T1
OG0006450	XANPAGTX0501_001723-T1	XANPARI20_008747-T1
OG0006451	XANPAGTX0501_006020-T1	XANPARI20_003430-T1
OG0006452	XANPAGTX0501_006018-T1	XANPARI20_003428-T1
OG0006453	XANPAGTX0501_006017-T1	XANPARI20_003427-T1
OG0006454	XANPAGTX0501_006016-T1	XANPARI20_003426-T1
OG0006455	XANPAGTX0501_006014-T1	XANPARI20_003424-T1
OG0006456	XANPAGTX0501_006011-T1	XANPARI20_003423-T1
OG0006458	XANPAGTX0501_006007-T1	XANPARI20_003418-T1
OG0006459	XANPAGTX0501_006004-T1	XANPARI20_003416-T1
OG0006460	XANPAGTX0501_006003-T1	XANPARI20_003415-T1
OG0006461	XANPAGTX0501_006002-T1	XANPARI20_003414-T1
OG0006462	XANPAGTX0501_006000-T1	XANPARI20_003413-T1
OG0006463	XANPAGTX0501_005999-T1	XANPARI20_003412-T1
OG0006464	XANPAGTX0501_005998-T1	XANPARI20_003411-T1
OG0006465	XANPAGTX0501_005994-T1	XANPARI20_003407-T1
OG0006466	XANPAGTX0501_005991-T1	XANPARI20_003405-T1
OG0006467	XANPAGTX0501_005990-T1	XANPARI20_003404-T1
OG0006468	XANPAGTX0501_005989-T1	XANPARI20_003403-T1
OG0006469	XANPAGTX0501_005988-T1	XANPARI20_003401-T1
OG0006470	XANPAGTX0501_005987-T1	XANPARI20_003400-T1
OG0006471	XANPAGTX0501_005986-T1	XANPARI20_003399-T1
OG0006472	XANPAGTX0501_005985-T1	XANPARI20_003398-T1
OG0006473	XANPAGTX0501_005984-T1	XANPARI20_003397-T1
OG0006474	XANPAGTX0501_005982-T1	XANPARI20_003395-T1
OG0006475	XANPAGTX0501_005980-T1	XANPARI20_003393-T1
OG0006476	XANPAGTX0501_005979-T1	XANPARI20_003392-T1
OG0006477	XANPAGTX0501_005978-T1	XANPARI20_003391-T1
OG0006478	XANPAGTX0501_005977-T1	XANPARI20_003390-T1
OG0006479	XANPAGTX0501_005974-T1	XANPARI20_003388-T1
OG0006480	XANPAGTX0501_005973-T1	XANPARI20_003387-T1
OG0006481	XANPAGTX0501_005972-T1	XANPARI20_003386-T1
OG0006482	XANPAGTX0501_005969-T1	XANPARI20_003384-T1
OG0006483	XANPAGTX0501_005966-T1	XANPARI20_003381-T1
OG0006484	XANPAGTX0501_005964-T1	XANPARI20_003380-T1
OG0006485	XANPAGTX0501_005961-T1	XANPARI20_003378-T1
OG0006486	XANPAGTX0501_005960-T1	XANPARI20_003377-T1
OG0006487	XANPAGTX0501_005959-T1	XANPARI20_003376-T1
OG0006488	XANPAGTX0501_005958-T1	XANPARI20_003375-T1
OG0006489	XANPAGTX0501_005957-T1	XANPARI20_003374-T1
OG0006490	XANPAGTX0501_005956-T1	XANPARI20_003373-T1
OG0006491	XANPAGTX0501_005955-T1	XANPARI20_003372-T1
OG0006492	XANPAGTX0501_005954-T1	XANPARI20_003371-T1
OG0006493	XANPAGTX0501_005953-T1	XANPARI20_003370-T1
OG0006494	XANPAGTX0501_005951-T1	XANPARI20_003369-T1
OG0006495	XANPAGTX0501_005949-T1	XANPARI20_003368-T1
OG0006496	XANPAGTX0501_005948-T1	XANPARI20_003367-T1
OG0006497	XANPAGTX0501_005945-T1	XANPARI20_003364-T1
OG0006498	XANPAGTX0501_005944-T1	XANPARI20_003363-T1
OG0006499	XANPAGTX0501_005943-T1	XANPARI20_003362-T1
OG0006500	XANPAGTX0501_005942-T1	XANPARI20_003361-T1
OG0006501	XANPAGTX0501_005934-T1	XANPARI20_003354-T1
OG0006502	XANPAGTX0501_005932-T1	XANPARI20_003353-T1
OG0006503	XANPAGTX0501_005929-T1	XANPARI20_003351-T1
OG0006504	XANPAGTX0501_005928-T1	XANPARI20_003350-T1
OG0006505	XANPAGTX0501_005927-T1	XANPARI20_003349-T1
OG0006506	XANPAGTX0501_005925-T1	XANPARI20_003348-T1
OG0006507	XANPAGTX0501_005924-T1	XANPARI20_003347-T1
OG0006508	XANPAGTX0501_005921-T1	XANPARI20_003344-T1
OG0006509	XANPAGTX0501_005920-T1	XANPARI20_003343-T1
OG0006510	XANPAGTX0501_005919-T1	XANPARI20_003342-T1
OG0006511	XANPAGTX0501_005918-T1	XANPARI20_003341-T1
OG0006512	XANPAGTX0501_005917-T1	XANPARI20_003340-T1
OG0006513	XANPAGTX0501_005916-T1	XANPARI20_003339-T1
OG0006514	XANPAGTX0501_005915-T1	XANPARI20_003338-T1
OG0006515	XANPAGTX0501_005913-T1	XANPARI20_003335-T1
OG0006516	XANPAGTX0501_005910-T1	XANPARI20_003334-T1
OG0006517	XANPAGTX0501_005909-T1	XANPARI20_003333-T1
OG0006518	XANPAGTX0501_005908-T1	XANPARI20_003332-T1
OG0006519	XANPAGTX0501_005907-T1	XANPARI20_003331-T1
OG0006520	XANPAGTX0501_005906-T1	XANPARI20_003330-T1
OG0006521	XANPAGTX0501_005905-T1	XANPARI20_003329-T1
OG0006522	XANPAGTX0501_005904-T1	XANPARI20_003328-T1
OG0006523	XANPAGTX0501_005902-T1	XANPARI20_003326-T1
OG0006524	XANPAGTX0501_005901-T1	XANPARI20_003325-T1
OG0006525	XANPAGTX0501_005900-T1	XANPARI20_003324-T1
OG0006526	XANPAGTX0501_005899-T1	XANPARI20_003323-T1
OG0006527	XANPAGTX0501_005898-T1	XANPARI20_003322-T1
OG0006528	XANPAGTX0501_005897-T1	XANPARI20_003321-T1
OG0006529	XANPAGTX0501_005896-T1	XANPARI20_003320-T1
OG0006530	XANPAGTX0501_005895-T1	XANPARI20_003319-T1
OG0006531	XANPAGTX0501_005894-T1	XANPARI20_003318-T1
OG0006532	XANPAGTX0501_005893-T1	XANPARI20_003317-T1
OG0006533	XANPAGTX0501_005890-T1	XANPARI20_003314-T1
OG0006534	XANPAGTX0501_005889-T1	XANPARI20_003313-T1
OG0006535	XANPAGTX0501_005888-T1	XANPARI20_003312-T1
OG0006536	XANPAGTX0501_005887-T1	XANPARI20_003310-T1
OG0006537	XANPAGTX0501_005886-T1	XANPARI20_003309-T1
OG0006538	XANPAGTX0501_005885-T1	XANPARI20_003308-T1
OG0006539	XANPAGTX0501_005884-T1	XANPARI20_003307-T1
OG0006540	XANPAGTX0501_005878-T1	XANPARI20_003305-T1
OG0006541	XANPAGTX0501_005877-T1	XANPARI20_003304-T1
OG0006542	XANPAGTX0501_005875-T1	XANPARI20_003303-T1
OG0006543	XANPAGTX0501_005874-T1	XANPARI20_003302-T1
OG0006544	XANPAGTX0501_005872-T1	XANPARI20_003301-T1
OG0006545	XANPAGTX0501_005871-T1	XANPARI20_003300-T1
OG0006546	XANPAGTX0501_005870-T1	XANPARI20_003299-T1
OG0006547	XANPAGTX0501_005868-T1	XANPARI20_003297-T1
OG0006548	XANPAGTX0501_005866-T1	XANPARI20_003296-T1
OG0006549	XANPAGTX0501_005865-T1	XANPARI20_003295-T1
OG0006550	XANPAGTX0501_005864-T1	XANPARI20_003294-T1
OG0006551	XANPAGTX0501_005863-T1	XANPARI20_003293-T1
OG0006552	XANPAGTX0501_005862-T1	XANPARI20_003292-T1
OG0006553	XANPAGTX0501_005861-T1	XANPARI20_003291-T1
OG0006554	XANPAGTX0501_005859-T1	XANPARI20_003289-T1
OG0006555	XANPAGTX0501_005858-T1	XANPARI20_003288-T1
OG0006556	XANPAGTX0501_005855-T1	XANPARI20_003286-T1
OG0006557	XANPAGTX0501_005854-T1	XANPARI20_003285-T1
OG0006558	XANPAGTX0501_005853-T1	XANPARI20_003284-T1
OG0006559	XANPAGTX0501_005852-T1	XANPARI20_003283-T1
OG0006560	XANPAGTX0501_005850-T1	XANPARI20_003281-T1
OG0006561	XANPAGTX0501_005849-T1	XANPARI20_003280-T1
OG0006562	XANPAGTX0501_005848-T1	XANPARI20_003279-T1
OG0006563	XANPAGTX0501_005847-T1	XANPARI20_003278-T1
OG0006564	XANPAGTX0501_005846-T1	XANPARI20_003277-T1
OG0006565	XANPAGTX0501_005845-T1	XANPARI20_003276-T1
OG0006566	XANPAGTX0501_005844-T1	XANPARI20_003275-T1
OG0006567	XANPAGTX0501_005843-T1	XANPARI20_003274-T1
OG0006568	XANPAGTX0501_005842-T1	XANPARI20_003273-T1
OG0006569	XANPAGTX0501_005841-T1	XANPARI20_003272-T1
OG0006570	XANPAGTX0501_005840-T1	XANPARI20_003271-T1
OG0006571	XANPAGTX0501_005839-T1	XANPARI20_003270-T1
OG0006572	XANPAGTX0501_005836-T1	XANPARI20_003267-T1
OG0006573	XANPAGTX0501_005832-T1	XANPARI20_003266-T1
OG0006574	XANPAGTX0501_005831-T1	XANPARI20_003265-T1
OG0006575	XANPAGTX0501_005830-T1	XANPARI20_003264-T1
OG0006576	XANPAGTX0501_005826-T1	XANPARI20_003261-T1
OG0006577	XANPAGTX0501_005824-T1	XANPARI20_003259-T1
OG0006578	XANPAGTX0501_005822-T1	XANPARI20_003258-T1
OG0006579	XANPAGTX0501_005821-T1	XANPARI20_003256-T1
OG0006580	XANPAGTX0501_005820-T1	XANPARI20_003255-T1
OG0006581	XANPAGTX0501_005817-T1	XANPARI20_003253-T1
OG0006582	XANPAGTX0501_005815-T1	XANPARI20_003251-T1
OG0006583	XANPAGTX0501_005814-T1	XANPARI20_003250-T1
OG0006584	XANPAGTX0501_005813-T1	XANPARI20_003249-T1
OG0006585	XANPAGTX0501_005812-T1	XANPARI20_003248-T1
OG0006586	XANPAGTX0501_005810-T1	XANPARI20_003247-T1
OG0006587	XANPAGTX0501_005807-T1	XANPARI20_003246-T1
OG0006588	XANPAGTX0501_005806-T1	XANPARI20_003245-T1
OG0006589	XANPAGTX0501_005805-T1	XANPARI20_003244-T1
OG0006590	XANPAGTX0501_005804-T1	XANPARI20_003243-T1
OG0006591	XANPAGTX0501_005803-T1	XANPARI20_003242-T1
OG0006592	XANPAGTX0501_005802-T1	XANPARI20_003241-T1
OG0006593	XANPAGTX0501_005801-T1	XANPARI20_003240-T1
OG0006594	XANPAGTX0501_005800-T1	XANPARI20_003238-T1
OG0006595	XANPAGTX0501_005798-T1	XANPARI20_003237-T1
OG0006596	XANPAGTX0501_005797-T1	XANPARI20_003236-T1
OG0006597	XANPAGTX0501_005796-T1	XANPARI20_003235-T1
OG0006598	XANPAGTX0501_005795-T1	XANPARI20_003234-T1
OG0006599	XANPAGTX0501_005791-T1	XANPARI20_003230-T1
OG0006600	XANPAGTX0501_005790-T1	XANPARI20_003229-T1
OG0006601	XANPAGTX0501_005788-T1	XANPARI20_003228-T1
OG0006602	XANPAGTX0501_005786-T1	XANPARI20_003226-T1
OG0006603	XANPAGTX0501_005785-T1	XANPARI20_003225-T1
OG0006604	XANPAGTX0501_005784-T1	XANPARI20_003224-T1
OG0006605	XANPAGTX0501_005783-T1	XANPARI20_003223-T1
OG0006606	XANPAGTX0501_005782-T1	XANPARI20_003222-T1
OG0006607	XANPAGTX0501_005780-T1	XANPARI20_003220-T1
OG0006608	XANPAGTX0501_005779-T1	XANPARI20_003219-T1
OG0006609	XANPAGTX0501_005771-T1	XANPARI20_003212-T1
OG0006610	XANPAGTX0501_005768-T1	XANPARI20_003209-T1
OG0006611	XANPAGTX0501_005766-T1	XANPARI20_003207-T1
OG0006612	XANPAGTX0501_005762-T1	XANPARI20_003203-T1
OG0006613	XANPAGTX0501_005761-T1	XANPARI20_003202-T1
OG0006614	XANPAGTX0501_005760-T1	XANPARI20_003201-T1
OG0006615	XANPAGTX0501_005759-T1	XANPARI20_003200-T1
OG0006616	XANPAGTX0501_005757-T1	XANPARI20_003198-T1
OG0006617	XANPAGTX0501_005752-T1	XANPARI20_003196-T1
OG0006618	XANPAGTX0501_005750-T1	XANPARI20_003194-T1
OG0006619	XANPAGTX0501_005749-T1	XANPARI20_003193-T1
OG0006620	XANPAGTX0501_005748-T1	XANPARI20_003192-T1
OG0006621	XANPAGTX0501_005747-T1	XANPARI20_003191-T1
OG0006622	XANPAGTX0501_005746-T1	XANPARI20_003190-T1
OG0006623	XANPAGTX0501_005745-T1	XANPARI20_003189-T1
OG0006624	XANPAGTX0501_005744-T1	XANPARI20_003188-T1
OG0006625	XANPAGTX0501_005743-T1	XANPARI20_003187-T1
OG0006626	XANPAGTX0501_005735-T1	XANPARI20_003179-T1
OG0006627	XANPAGTX0501_005734-T1	XANPARI20_003178-T1
OG0006628	XANPAGTX0501_005732-T1	XANPARI20_003176-T1
OG0006629	XANPAGTX0501_005730-T1	XANPARI20_003174-T1
OG0006630	XANPAGTX0501_005729-T1	XANPARI20_003173-T1
OG0006631	XANPAGTX0501_005726-T1	XANPARI20_003171-T1
OG0006632	XANPAGTX0501_005725-T1	XANPARI20_003170-T1
OG0006633	XANPAGTX0501_005724-T1	XANPARI20_003169-T1
OG0006634	XANPAGTX0501_005719-T1	XANPARI20_003167-T1
OG0006635	XANPAGTX0501_009052-T1	XANPARI20_004480-T1
OG0006636	XANPAGTX0501_009051-T1	XANPARI20_004479-T1
OG0006637	XANPAGTX0501_009049-T1	XANPARI20_004478-T1
OG0006638	XANPAGTX0501_009048-T1	XANPARI20_004477-T1
OG0006639	XANPAGTX0501_009045-T1	XANPARI20_004475-T1
OG0006640	XANPAGTX0501_009044-T1	XANPARI20_004474-T1
OG0006641	XANPAGTX0501_009041-T1	XANPARI20_004472-T1
OG0006642	XANPAGTX0501_009038-T1	XANPARI20_004469-T1
OG0006643	XANPAGTX0501_009035-T1	XANPARI20_004467-T1
OG0006644	XANPAGTX0501_005755-T1, XANPAGTX0501_009030-T1	XANPARI20_004464-T1
OG0006645	XANPAGTX0501_009029-T1	XANPARI20_004463-T1
OG0006646	XANPAGTX0501_009024-T1	XANPARI20_004460-T1
OG0006647	XANPAGTX0501_009021-T1	XANPARI20_004457-T1
OG0006648	XANPAGTX0501_009020-T1	XANPARI20_004456-T1
OG0006649	XANPAGTX0501_009019-T1	XANPARI20_004455-T1
OG0006650	XANPAGTX0501_009018-T1	XANPARI20_004454-T1
OG0006651	XANPAGTX0501_009017-T1	XANPARI20_004453-T1
OG0006652	XANPAGTX0501_009016-T1	XANPARI20_004452-T1
OG0006653	XANPAGTX0501_009015-T1	XANPARI20_004451-T1
OG0006654	XANPAGTX0501_009013-T1	XANPARI20_004450-T1
OG0006655	XANPAGTX0501_009012-T1	XANPARI20_004449-T1
OG0006656	XANPAGTX0501_009010-T1	XANPARI20_004447-T1
OG0006657	XANPAGTX0501_009008-T1	XANPARI20_004446-T1
OG0006658	XANPAGTX0501_009007-T1	XANPARI20_004445-T1
OG0006659	XANPAGTX0501_009006-T1	XANPARI20_004444-T1
OG0006660	XANPAGTX0501_009005-T1	XANPARI20_004443-T1
OG0006661	XANPAGTX0501_009003-T1	XANPARI20_004442-T1
OG0006662	XANPAGTX0501_009000-T1	XANPARI20_004440-T1
OG0006663	XANPAGTX0501_008998-T1	XANPARI20_004438-T1
OG0006664	XANPAGTX0501_008997-T1	XANPARI20_004437-T1
OG0006665	XANPAGTX0501_008996-T1	XANPARI20_004436-T1
OG0006666	XANPAGTX0501_008995-T1	XANPARI20_004435-T1
OG0006667	XANPAGTX0501_008994-T1	XANPARI20_004434-T1
