query	subject	pid	taxid	phylum	class	order	species
XANPAOZ2100_004401-T1	XP_037157561.1	42.895	560253	Ascomycota	Lecanoromycetes	Lecanorales	Letharia lupina
XANPAOZ2100_004401-T1	MCJ1230059.1	44.324	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	MCJ1430266.1	42.4	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	MCJ1462187.1	42.82	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	CAF9912617.1	41.775	172621	Ascomycota	Lecanoromycetes	Lecanorales	Imshaugia aleurites
XANPAOZ2100_004401-T1	XP_037169770.1	42.105	112416	Ascomycota	Lecanoromycetes	Lecanorales	Letharia columbiana
XANPAOZ2100_004401-T1	CAD6570255.1	41.867	111643	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria sarmentosa
XANPAOZ2100_004401-T1	MCJ1458718.1	42.448	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	KAI4121424.1	41.86	87287	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicaria vellea
XANPAOZ2100_004401-T1	KAA6416174.1	42.706	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_004401-T1	SLM34462.1	42.781	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_004401-T1	MCJ1254707.1	44.624	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	MCJ1272344.1	38.918	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	MCJ1305145.1	38.743	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	KAL2053925.1	42.967	1340010	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria finkii
XANPAOZ2100_004401-T1	MCJ1270195.1	40.897	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	KAI9880717.1	39.119	318763	Ascomycota	Lecanoromycetes	Acarosporales	Pleopsidium flavum
XANPAOZ2100_004401-T1	MCJ1400420.1	42.147	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	MCJ1251203.1	41.081	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	KAL2048507.1	40.365	373712	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulon virgatum
XANPAOZ2100_004401-T1	KAG6995447.1	39.846	116821	Ascomycota	Lecanoromycetes	Caliciales	Physcia stellaris
XANPAOZ2100_004401-T1	MCJ1292336.1	41.623	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	MCJ1237589.1	41.361	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	CAF9921830.1	41.842	116794	Ascomycota	Lecanoromycetes	Caliciales	Heterodermia speciosa
XANPAOZ2100_004401-T1	MCJ1420721.1	41.425	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	KAK3178744.1	45	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPAOZ2100_004401-T1	MCJ1437360.1	41.099	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	MCJ1483215.1	40.8	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	KAI9771896.1	39.737	1086352	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossum simile
XANPAOZ2100_004401-T1	MCJ1409152.1	41.27	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	KAK0515936.1	42.744	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPAOZ2100_004401-T1	KAI9645992.1	38.933	647257	Ascomycota	Leotiomycetes	Helotiales	Ciborinia camelliae
XANPAOZ2100_004401-T1	GAT27682.1	37.726	1069201	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus luchuensis
XANPAOZ2100_004401-T1	MCJ1382802.1	42.063	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	RDW71061.1	38.814	1849047	Ascomycota	Leotiomycetes	Helotiales	Coleophoma cylindrospora
XANPAOZ2100_004401-T1	KAK2765473.1	36.745	2135914	Ascomycota	Eurotiomycetes	Onygenales	Arachnomyces sp. PD_36
XANPAOZ2100_004401-T1	MCJ1321154.1	41.842	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	KAB8296925.1	38.442	61186	Ascomycota	Leotiomycetes	Helotiales	Monilinia laxa
XANPAOZ2100_004401-T1	XP_041542735.1	37.726	1069201	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus luchuensis
XANPAOZ2100_004401-T1	GLA72858.1	37.143	5068	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus tubingensis
XANPAOZ2100_004401-T1	XP_035361872.1	37.143	5068	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus tubingensis
XANPAOZ2100_004401-T1	ESZ95136.1	38.442	1432307	Ascomycota	Leotiomycetes	Helotiales	Sclerotinia borealis
XANPAOZ2100_004401-T1	XP_025388755.1	37.468	1448314	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus eucalypticola
XANPAOZ2100_004401-T1	XP_025545398.1	37.726	1448317	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus costaricensis
XANPAOZ2100_004401-T1	MCJ1394943.1	40.47	NA	NA	NA	NA	NA
XANPAOZ2100_004401-T1	KAA8568641.1	38.701	38448	Ascomycota	Leotiomycetes	Helotiales	Monilinia fructicola
XANPAOZ2100_004401-T1	KAG4030434.1	38.701	38448	Ascomycota	Leotiomycetes	Helotiales	Monilinia fructicola
XANPAOZ2100_004401-T1	XP_025566278.1	37.143	1448311	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus vadensis
XANPAOZ2100_004401-T1	KAK2794779.1	36.48	2135916	Ascomycota	Eurotiomycetes	Onygenales	Onygenales sp. PD_12
XANPAOZ2100_004401-T1	GLB01788.1	37.468	5068	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus tubingensis
XANPAOZ2100_004401-T1	RDW83437.1	38.275	565419	Ascomycota	Leotiomycetes	Helotiales	Coleophoma crateriformis
XANPAOZ2100_004401-T1	OJI88303.1	37.468	767770	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus tubingensis
XANPAOZ2100_004401-T1	EMR81010.1	37.533	1290391	Ascomycota	Leotiomycetes	Helotiales	Botrytis cinerea
XANPAOZ2100_004401-T1	KAI9858571.1	40.169	265104	Ascomycota	Geoglossomycetes	Geoglossales	Trichoglossum hirsutum
XANPAOZ2100_004401-T1	KAH0555988.1	38.802	265104	Ascomycota	Geoglossomycetes	Geoglossales	Trichoglossum hirsutum
XANPAOZ2100_004401-T1	KAK2751609.1	36.598	2135913	Ascomycota	Eurotiomycetes	Onygenales	Onygenales sp. PD_40
XANPAOZ2100_004401-T1	TGO56362.1	37.662	278944	Ascomycota	Leotiomycetes	Helotiales	Botryotinia narcissicola
XANPAOZ2100_004401-T1	XP_024551242.1	37.533	332648	Ascomycota	Leotiomycetes	Helotiales	Botrytis cinerea
XANPAOZ2100_004401-T1	KAK2755003.1	36.224	2135915	Ascomycota	Eurotiomycetes	Onygenales	Emmonsiellopsis sp. PD_33
XANPAOZ2100_004401-T1	XP_025474313.1	36.623	1448310	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus neoniger
XANPAOZ2100_004401-T1	KAK8904487.1	37.533	40559	Ascomycota	Leotiomycetes	Helotiales	Botrytis cinerea
XANPAOZ2100_004401-T1	XP_018190606.1	36.579	1328760	Ascomycota	Xylonomycetes	Xylonales	Xylona heveae
XANPAOZ2100_004401-T1	KAK2807549.1	37.105	2135918	Ascomycota	Eurotiomycetes	Onygenales	Emmonsiellopsis sp. PD_5
XANPAOZ2100_004401-T1	TAQ85791.1	36.458	296797	Ascomycota	Leotiomycetes	Helotiales	Chlorociboria aeruginascens
XANPAOZ2100_004401-T1	KAI4164284.1	42.216	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_004401-T1	KAF7897144.1	38.342	278942	Ascomycota	Leotiomycetes	Helotiales	Botryotinia globosa
XANPAOZ2100_004401-T1	XP_059601474.1	36.788	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_004401-T1	XP_038814159.1	38.32	2478750	Ascomycota	Leotiomycetes	Helotiales	Botrytis deweyae
XANPAOZ2100_004401-T1	KAI2823240.1	36.788	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_004401-T1	KAI2997211.1	36.788	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_004401-T1	KAI2819451.1	36.788	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_004401-T1	TGO54435.1	38.32	54673	Ascomycota	Leotiomycetes	Helotiales	Botryotinia convoluta
XANPAOZ2100_004401-T1	XP_026625629.1	36.788	1341132	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus welwitschiae
XANPAOZ2100_004401-T1	KAF7930090.1	38.32	278938	Ascomycota	Leotiomycetes	Helotiales	Botrytis elliptica
XANPAOZ2100_004401-T1	GKZ60554.1	36.788	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_004401-T1	GLA44175.1	36.788	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_004401-T1	PGH32532.1	36.528	73230	Ascomycota	Eurotiomycetes	Onygenales	Emmonsia crescens
XANPAOZ2100_004401-T1	GKZ27252.1	37.047	319629	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus brasiliensis
XANPAOZ2100_004401-T1	XP_067476554.1	36.788	767769	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus brasiliensis
XANPAOZ2100_005914-T1	CAL8578395.1	99.797	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_005914-T1	KAI4107657.1	97.764	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_005914-T1	KAI4238999.1	97.358	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_005914-T1	KAI4228645.1	96.951	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_005914-T1	KAI4280744.1	92.48	2903222	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 2 TBL-2021
XANPAOZ2100_005914-T1	KAI4278574.1	90.244	1301336	Ascomycota	Lecanoromycetes	Teloschistales	Flavoplaca oasis
XANPAOZ2100_005914-T1	KAI4232656.1	83.065	2903221	Ascomycota	Lecanoromycetes	Teloschistales	Xanthomendoza cf. fulva
XANPAOZ2100_005914-T1	KAI4248289.1	93.795	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_005914-T1	KAI4106813.1	77.439	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPAOZ2100_005914-T1	KAI4205772.1	77.439	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_005914-T1	KAI4255143.1	76.423	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_005914-T1	KAI4214970.1	69.388	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_005914-T1	KAI4165497.1	69.184	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_005914-T1	MCJ1252382.1	64.202	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	MCJ1229219.1	64.4	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	KAI9876091.1	65.392	318763	Ascomycota	Lecanoromycetes	Acarosporales	Pleopsidium flavum
XANPAOZ2100_005914-T1	KAI4172887.1	68.089	1301418	Ascomycota	Lecanoromycetes	Teloschistales	Gyalolechia ehrenbergii
XANPAOZ2100_005914-T1	CAF9914573.1	66.397	116794	Ascomycota	Lecanoromycetes	Caliciales	Heterodermia speciosa
XANPAOZ2100_005914-T1	MCJ1261559.1	64.919	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	KAG7005451.1	67.206	116821	Ascomycota	Lecanoromycetes	Caliciales	Physcia stellaris
XANPAOZ2100_005914-T1	MCJ1369073.1	63.147	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	MCJ1465028.1	63.71	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	KAL2050202.1	64.634	1340010	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria finkii
XANPAOZ2100_005914-T1	MCJ1303438.1	63.294	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	CAD6567502.1	66.064	111643	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria sarmentosa
XANPAOZ2100_005914-T1	MCJ1455150.1	67.21	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	CAD6589519.1	65.863	111643	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria sarmentosa
XANPAOZ2100_005914-T1	CAF9943452.1	65.663	1903189	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria fallacina
XANPAOZ2100_005914-T1	KAK3174594.1	64.837	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPAOZ2100_005914-T1	XP_037158195.1	63.083	112416	Ascomycota	Lecanoromycetes	Lecanorales	Letharia columbiana
XANPAOZ2100_005914-T1	XP_037163471.1	62.677	112416	Ascomycota	Lecanoromycetes	Lecanorales	Letharia columbiana
XANPAOZ2100_005914-T1	CAF9913668.1	65.323	172621	Ascomycota	Lecanoromycetes	Lecanorales	Imshaugia aleurites
XANPAOZ2100_005914-T1	MCJ1482142.1	64.215	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	KAL2221811.1	60.685	1133049	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascus aurantiacus
XANPAOZ2100_005914-T1	MCJ1409241.1	58.614	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	XP_044666867.1	61.02	2732470	Ascomycota	Lecanoromycetes	Lecanorales	Bacidia gigantensis
XANPAOZ2100_005914-T1	MCJ1343622.1	62.687	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	KAL2039950.1	63.951	373712	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulon virgatum
XANPAOZ2100_005914-T1	MCJ1423133.1	61.29	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	KAK0512114.1	61.538	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPAOZ2100_005914-T1	MCJ1249762.1	59.725	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	MCJ1401767.1	59.363	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	KAI9750872.1	58.704	164576	Ascomycota	Coniocybomycetes	Coniocybales	Chaenotheca gracillima
XANPAOZ2100_005914-T1	KAI9789964.1	59.363	2939412	Ascomycota	Lecanoromycetes	NA	Piccolia ochrophora
XANPAOZ2100_005914-T1	MCJ1416000.1	57.564	NA	NA	NA	NA	NA
XANPAOZ2100_005914-T1	KAJ9300702.1	55.6	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	KAJ9253838.1	55.511	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	KAJ9409420.1	55.6	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	KAJ9216294.1	55.4	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	KAJ9269870.1	55.4	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	KAJ9208850.1	55.2	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	KAJ9296894.1	55.711	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	KAJ9222250.1	55.6	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	XP_028487650.1	55.2	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	KAJ9198440.1	55.311	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	XP_025565517.1	57.948	1448311	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus vadensis
XANPAOZ2100_005914-T1	XP_026627860.1	57.056	1341132	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus welwitschiae
XANPAOZ2100_005914-T1	EHA18912.1	57.056	380704	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_005914-T1	KAI3012199.1	56.855	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_005914-T1	KAI3054031.1	56.855	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_005914-T1	XP_022585451.1	57.03	1073090	Ascomycota	Eurotiomycetes	Eurotiales	Penicilliopsis zonata
XANPAOZ2100_005914-T1	GKZ80126.1	56.855	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_005914-T1	GKZ20064.1	56.74	319629	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus brasiliensis
XANPAOZ2100_005914-T1	PYH96303.1	55.976	1448320	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus ellipticus
XANPAOZ2100_005914-T1	XP_025453980.1	56.855	1450533	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_005914-T1	GLA52884.1	56.855	5061	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus niger
XANPAOZ2100_005914-T1	XP_067475429.1	56.74	767769	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus brasiliensis
XANPAOZ2100_005914-T1	GKZ28864.1	56.539	319629	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus brasiliensis
XANPAOZ2100_005914-T1	XP_008076411.1	57.059	1116229	Ascomycota	Leotiomycetes	Helotiales	Glarea lozoyensis
XANPAOZ2100_005914-T1	RHZ73932.1	58.317	1245748	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus turcosus
XANPAOZ2100_005914-T1	XP_001259499.1	57.426	331117	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fischeri
XANPAOZ2100_005914-T1	KAI9667605.1	57.315	2939407	Ascomycota	Dothideomycetes	Trypetheliales	Bathelium mastoideum
XANPAOZ2100_005914-T1	XP_013331910.1	55.511	1408163	Ascomycota	Eurotiomycetes	Eurotiales	Rasamsonia emersonii
XANPAOZ2100_005914-T1	XP_043156878.1	56.944	1517512	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus pseudoviridinutans
XANPAOZ2100_005914-T1	XP_024686076.1	57.51	1392255	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus novofumigatus
XANPAOZ2100_005914-T1	KAJ9290140.1	54.8	264951	Ascomycota	Eurotiomycetes	Eurotiales	Paecilomyces variotii
XANPAOZ2100_005914-T1	XP_033414230.1	57.228	293939	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus lentulus
XANPAOZ2100_005914-T1	KAL4890214.1	55.444	176160	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus ambiguus
XANPAOZ2100_005914-T1	KAF4214503.1	57.199	340414	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatiaffinis
XANPAOZ2100_005914-T1	XP_069279209.1	55.952	89139	Ascomycota	Eurotiomycetes	Eurotiales	Rasamsonia byssochlamydoides
XANPAOZ2100_005914-T1	KAH1494824.1	56.832	746128	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_005914-T1	KAF4238790.1	57.199	340414	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatiaffinis
XANPAOZ2100_005914-T1	KAF7115733.1	57.916	1194566	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus hiratsukae
XANPAOZ2100_005914-T1	KAH2982808.1	56.634	746128	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_005914-T1	XP_041541786.1	57.948	1069201	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus luchuensis
XANPAOZ2100_005914-T1	XP_753453.1	56.634	330879	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_005914-T1	XP_043146547.1	57.199	91492	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus udagawae
XANPAOZ2100_005914-T1	XP_025483282.1	57.746	1448310	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus neoniger
XANPAOZ2100_005914-T1	XP_025511541.1	57.746	1448313	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus piperis
XANPAOZ2100_005914-T1	KAF4152918.1	57.03	293939	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus lentulus
XANPAOZ2100_005914-T1	GLB02785.1	57.948	5068	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus tubingensis
XANPAOZ2100_005914-T1	GLA80579.1	57.746	5068	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus tubingensis
XANPAOZ2100_005914-T1	KAH1709247.1	56.634	746128	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_005914-T1	GFF41521.1	57.594	91492	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus udagawae
XANPAOZ2100_005914-T1	KAF4172630.1	56.832	293939	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus lentulus
XANPAOZ2100_005914-T1	KAF7158421.1	57.199	1287682	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus felis
XANPAOZ2100_005914-T1	GFG20912.1	57.594	91492	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus udagawae
XANPAOZ2100_005914-T1	KAI9730742.1	54.125	1130053	Ascomycota	Xylobotryomycetes	Xylobotryales	Cirrosporium novae-zelandiae
XANPAOZ2100_005914-T1	XP_025534644.1	57.746	1448317	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus costaricensis
XANPAOZ2100_005914-T1	KAF7176640.1	57.002	1287682	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus felis
XANPAOZ2100_006094-T1	CAL8578176.1	100	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_006094-T1	KAI4227018.1	95.117	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_006094-T1	KAI4281478.1	96.185	2903222	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 2 TBL-2021
XANPAOZ2100_006094-T1	KAI4242793.1	90.22	2903221	Ascomycota	Lecanoromycetes	Teloschistales	Xanthomendoza cf. fulva
XANPAOZ2100_006094-T1	KAI4130349.1	86.263	1301586	Ascomycota	Lecanoromycetes	Teloschistales	Usnochroma carphineum
XANPAOZ2100_006094-T1	KAI4207104.1	84.04	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_006094-T1	KAI4092226.1	83.838	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_006094-T1	KAI4200267.1	83.897	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_006094-T1	KAI4244048.1	97.442	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_006094-T1	KAI4214386.1	82.02	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_006094-T1	KAG7001987.1	75.686	116821	Ascomycota	Lecanoromycetes	Caliciales	Physcia stellaris
XANPAOZ2100_006094-T1	MCJ1450454.1	78.645	NA	NA	NA	NA	NA
XANPAOZ2100_006094-T1	KAI4166199.1	76.758	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_006094-T1	MCJ1425946.1	75.152	NA	NA	NA	NA	NA
XANPAOZ2100_006094-T1	KAK0513414.1	78.969	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPAOZ2100_006094-T1	MCJ1268100.1	75.354	NA	NA	NA	NA	NA
XANPAOZ2100_006094-T1	CAF9931836.1	77.664	1903189	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria fallacina
XANPAOZ2100_006094-T1	MCJ1465579.1	72.763	NA	NA	NA	NA	NA
XANPAOZ2100_006094-T1	CAF9934910.1	76.541	116794	Ascomycota	Lecanoromycetes	Caliciales	Heterodermia speciosa
XANPAOZ2100_006094-T1	XP_037168410.1	77.778	112416	Ascomycota	Lecanoromycetes	Lecanorales	Letharia columbiana
XANPAOZ2100_006094-T1	XP_037154500.1	77.572	560253	Ascomycota	Lecanoromycetes	Lecanorales	Letharia lupina
XANPAOZ2100_006094-T1	CAD6570708.1	76.639	111643	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria sarmentosa
XANPAOZ2100_006094-T1	MCJ1369191.1	75.304	NA	NA	NA	NA	NA
XANPAOZ2100_006094-T1	CAF9934723.1	76.082	172621	Ascomycota	Lecanoromycetes	Lecanorales	Imshaugia aleurites
XANPAOZ2100_006094-T1	MCJ1256426.1	74.225	NA	NA	NA	NA	NA
XANPAOZ2100_006094-T1	KAI4183355.1	84.081	520572	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aetnensis
XANPAOZ2100_006094-T1	KAK3167376.1	76.721	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPAOZ2100_006094-T1	MCJ1276699.1	75.911	NA	NA	NA	NA	NA
XANPAOZ2100_006094-T1	TKA62908.1	74.798	331657	Ascomycota	Dothideomycetes	NA	Cryomyces minteri
XANPAOZ2100_006094-T1	KAL2046251.1	76.113	373712	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulon virgatum
XANPAOZ2100_006094-T1	KAI9687689.1	75.514	2939406	Ascomycota	Dothideomycetes	Trypetheliales	Bogoriella megaspora
XANPAOZ2100_006094-T1	TKA77978.1	75	331657	Ascomycota	Dothideomycetes	NA	Cryomyces minteri
XANPAOZ2100_006094-T1	KAL2052454.1	75.876	1340010	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria finkii
XANPAOZ2100_006094-T1	KAF2230698.1	74.793	1048519	Ascomycota	Dothideomycetes	Trypetheliales	Viridothelium virens
XANPAOZ2100_006094-T1	KAF1344962.1	73.457	147560	Ascomycota	Dothideomycetes	Dothideales	Delphinella strobiligena
XANPAOZ2100_006094-T1	KAI9861131.1	71.197	2939408	Ascomycota	NA	Vezdaeales	Vezdaea acicularis
XANPAOZ2100_006094-T1	KAI9663883.1	72.47	2939407	Ascomycota	Dothideomycetes	Trypetheliales	Bathelium mastoideum
XANPAOZ2100_006094-T1	XP_069198219.1	74.442	2781224	Ascomycota	Dothideomycetes	Dothideales	Neodothiora populina
XANPAOZ2100_006094-T1	KAJ9631780.1	75.26	3383038	Ascomycota	Dothideomycetes	Dothideales	Taxawa tesnikishii
XANPAOZ2100_006094-T1	MCJ1231460.1	72.69	NA	NA	NA	NA	NA
XANPAOZ2100_006094-T1	MCJ1324964.1	70.577	NA	NA	NA	NA	NA
XANPAOZ2100_006094-T1	OMP85284.1	70.876	420778	Ascomycota	Dothideomycetes	Botryosphaeriales	Diplodia seriata
